date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,split,KDA
2022-07-23 16:23:00,TitaN,RED Canids,bot,1,3,1,13462,341.0,Split 2,0.67
2022-07-23 16:23:00,Jojo,RED Canids,sup,0,2,1,6408,13.0,Split 2,0.5
2022-07-23 16:23:00,fNb,FURIA,top,2,3,6,15375,305.0,Split 2,2.67
2022-07-23 16:23:00,Goot,FURIA,jng,6,0,8,12918,186.0,Split 2,inf
2022-07-23 16:23:00,Envy,FURIA,mid,6,1,7,14140,273.0,Split 2,13.0
2022-07-23 16:23:00,Netuno,FURIA,bot,2,0,4,15827,312.0,Split 2,inf
2022-07-23 16:23:00,RedBert,FURIA,sup,1,0,7,7848,19.0,Split 2,inf
2022-07-23 16:23:00,,RED Canids,team,4,18,9,54048,,Split 2,0.72
2022-07-23 16:23:00,,FURIA,team,17,4,32,66108,,Split 2,12.25
2022-07-23 17:01:36,Wizer,paiN Gaming,top,2,5,0,10508,255.0,Split 2,0.4
2022-07-23 17:01:36,CarioK,paiN Gaming,jng,0,5,2,8518,170.0,Split 2,0.4
2022-07-23 17:01:36,dyNquedo,paiN Gaming,mid,0,5,1,10191,271.0,Split 2,0.2
2022-07-23 17:01:36,Trigo,paiN Gaming,bot,1,2,1,11822,264.0,Split 2,1.0
2022-07-23 17:01:36,Damage,paiN Gaming,sup,0,1,2,5984,6.0,Split 2,2.0
2022-07-23 17:01:36,Parang,KaBuM! e-Sports,top,7,1,9,13045,230.0,Split 2,16.0
2022-07-23 17:01:36,Wiz,KaBuM! e-Sports,jng,3,0,6,10256,165.0,Split 2,inf
2022-07-23 17:01:36,Hauz,KaBuM! e-Sports,mid,3,0,9,12901,267.0,Split 2,inf
2022-07-23 17:01:36,DudsTheBoy,KaBuM! e-Sports,bot,4,1,6,13697,298.0,Split 2,10.0
2022-07-23 17:01:36,Scuro,KaBuM! e-Sports,sup,1,1,10,7310,30.0,Split 2,11.0
2022-07-23 17:01:36,,paiN Gaming,team,3,18,6,47023,,Split 2,0.5
2022-07-23 17:01:36,,KaBuM! e-Sports,team,18,3,40,57209,,Split 2,19.33
2022-07-23 18:27:00,Zecas,Rensga eSports,top,0,3,9,10095,233.0,Split 2,3.0
2022-07-23 18:27:00,Erasus,Rensga eSports,jng,6,4,3,10570,158.0,Split 2,2.25
2022-07-23 18:27:00,Evrot,Rensga eSports,mid,0,3,7,11179,267.0,Split 2,2.33
2022-07-23 18:27:00,NinjaKiwi,Rensga eSports,bot,3,4,2,11384,281.0,Split 2,1.25
2022-07-23 18:27:00,Yuki,Rensga eSports,sup,1,3,5,7111,42.0,Split 2,2.0
2022-07-23 18:27:00,DoRun,Miners,top,1,2,6,13966,273.0,Split 2,3.5
2022-07-23 18:27:00,Hugato,Miners,jng,5,3,9,11771,179.0,Split 2,4.67
2022-07-23 18:27:00,Anyyy,Miners,mid,4,1,8,13080,271.0,Split 2,12.0
2022-07-23 18:27:00,Celo,Miners,bot,6,2,8,13431,268.0,Split 2,7.0
2022-07-23 18:27:00,Sive,Miners,sup,1,2,15,8011,30.0,Split 2,8.0
2022-07-23 18:27:00,,Rensga eSports,team,10,17,26,50339,,Split 2,2.12
2022-07-23 18:27:00,,Miners,team,17,10,46,60259,,Split 2,6.3
2022-07-23 19:00:40,Hidan,INTZ,top,3,4,12,14378,286.0,Split 2,3.75
2022-07-23 19:00:40,Yampi,INTZ,jng,3,4,11,13368,195.0,Split 2,3.5
2022-07-23 19:00:40,NOsFerus,INTZ,mid,5,3,13,15230,288.0,Split 2,6.0
2022-07-23 19:00:40,micaO,INTZ,bot,7,1,7,17617,351.0,Split 2,14.0
2022-07-23 19:00:40,Jockster,INTZ,sup,0,5,16,8704,41.0,Split 2,3.2
2022-07-23 19:00:40,Tay,Flamengo Los Grandes,top,3,5,4,15197,317.0,Split 2,1.4
2022-07-23 19:00:40,Ranger,Flamengo Los Grandes,jng,1,4,9,13021,237.0,Split 2,2.5
2022-07-23 19:00:40,Tutsz,Flamengo Los Grandes,mid,5,3,8,15602,302.0,Split 2,4.33
2022-07-23 19:00:40,Flare,Flamengo Los Grandes,bot,7,3,5,17684,338.0,Split 2,4.0
2022-07-23 19:00:40,Wos,Flamengo Los Grandes,sup,1,3,11,9088,32.0,Split 2,4.0
2022-07-23 19:00:40,,INTZ,team,18,17,59,69297,,Split 2,4.53
2022-07-23 19:00:40,,Flamengo Los Grandes,team,17,18,37,70592,,Split 2,3.0
2022-07-23 20:05:52,Kiari,Liberty,top,2,6,0,9544,198.0,Split 2,0.33
2022-07-23 20:05:52,Disamis,Liberty,jng,0,4,3,7638,133.0,Split 2,0.75
2022-07-23 20:05:52,Krastyel,Liberty,mid,1,1,1,10446,288.0,Split 2,2.0
2022-07-23 20:05:52,Matsukaze,Liberty,bot,0,5,3,9252,225.0,Split 2,0.6
2022-07-23 20:05:52,Cavalo,Liberty,sup,1,4,2,5756,25.0,Split 2,0.75
2022-07-23 20:05:52,Robo,LOUD,top,5,3,7,13227,232.0,Split 2,4.0
2022-07-23 20:05:52,Croc,LOUD,jng,3,1,16,11862,182.0,Split 2,19.0
2022-07-23 20:05:52,tinowns,LOUD,mid,5,0,9,14103,293.0,Split 2,inf
2022-07-23 20:05:52,Brance,LOUD,bot,5,0,11,12603,239.0,Split 2,inf
2022-07-23 20:05:52,Ceos,LOUD,sup,2,0,16,8758,34.0,Split 2,inf
2022-07-23 20:05:52,,Liberty,team,4,20,9,42636,,Split 2,0.65
2022-07-23 20:05:52,,LOUD,team,20,4,59,60553,,Split 2,19.75
2022-07-24 15:42:36,DoRun,Miners,top,0,3,2,11699,281.0,Split 2,0.67
2022-07-24 15:42:36,Hugato,Miners,jng,2,3,0,9184,160.0,Split 2,0.67
2022-07-24 15:42:36,Anyyy,Miners,mid,0,3,0,11763,301.0,Split 2,0.0
2022-07-24 15:42:36,Celo,Miners,bot,1,5,0,13115,319.0,Split 2,0.2
2022-07-24 15:42:36,Sive,Miners,sup,0,3,2,7079,19.0,Split 2,0.67
2022-07-24 15:42:36,Wizer,paiN Gaming,top,5,0,9,18337,385.0,Split 2,inf
2022-07-24 15:42:36,CarioK,paiN Gaming,jng,1,1,5,10864,165.0,Split 2,6.0
2022-07-24 15:42:36,dyNquedo,paiN Gaming,mid,6,0,7,14723,311.0,Split 2,inf
2022-07-24 15:42:36,Trigo,paiN Gaming,bot,4,1,7,14488,295.0,Split 2,11.0
2022-07-24 15:42:36,Damage,paiN Gaming,sup,1,1,14,8572,31.0,Split 2,15.0
2022-07-24 15:42:36,,Miners,team,3,17,4,52840,,Split 2,0.41
2022-07-24 15:42:36,,paiN Gaming,team,17,3,42,66984,,Split 2,19.67
2022-07-24 16:58:30,fNb,FURIA,top,7,2,3,12785,244.0,Split 2,5.0
2022-07-24 16:58:30,Goot,FURIA,jng,3,2,11,10975,184.0,Split 2,7.0
2022-07-24 16:58:30,Envy,FURIA,mid,4,1,4,10762,219.0,Split 2,8.0
2022-07-24 16:58:30,Netuno,FURIA,bot,2,2,7,11053,248.0,Split 2,4.5
2022-07-24 16:58:30,RedBert,FURIA,sup,1,4,12,6674,36.0,Split 2,3.25
2022-07-24 16:58:30,Zecas,Rensga eSports,top,1,3,3,8691,200.0,Split 2,1.33
2022-07-24 16:58:30,Erasus,Rensga eSports,jng,8,5,1,10155,143.0,Split 2,1.8
2022-07-24 16:58:30,Evrot,Rensga eSports,mid,1,2,5,9603,230.0,Split 2,3.0
2022-07-24 16:58:30,NinjaKiwi,Rensga eSports,bot,1,2,5,7914,175.0,Split 2,3.0
2022-07-24 16:58:30,Yuki,Rensga eSports,sup,0,5,5,5313,32.0,Split 2,1.0
2022-07-24 16:58:30,,FURIA,team,17,11,37,52249,,Split 2,4.91
2022-07-24 16:58:30,,Rensga eSports,team,11,17,19,41676,,Split 2,1.76
2022-07-24 17:50:46,Robo,LOUD,top,15,3,7,19486,266.0,Split 2,7.33
2022-07-24 17:50:46,Croc,LOUD,jng,5,3,13,13895,223.0,Split 2,6.0
2022-07-24 17:50:46,tinowns,LOUD,mid,1,4,10,12513,258.0,Split 2,2.75
2022-07-24 17:50:46,Brance,LOUD,bot,4,2,10,14542,288.0,Split 2,7.0
2022-07-24 17:50:46,Ceos,LOUD,sup,1,5,17,8682,38.0,Split 2,3.6
2022-07-24 17:50:46,Hidan,INTZ,top,6,6,7,13082,244.0,Split 2,2.17
2022-07-24 17:50:46,Yampi,INTZ,jng,4,5,7,10710,174.0,Split 2,2.2
2022-07-24 17:50:46,NOsFerus,INTZ,mid,4,4,7,13017,257.0,Split 2,2.75
2022-07-24 17:50:46,micaO,INTZ,bot,2,3,12,14352,336.0,Split 2,4.67
2022-07-24 17:50:46,Jockster,INTZ,sup,1,8,12,7861,34.0,Split 2,1.62
2022-07-24 17:50:46,,LOUD,team,26,17,57,69118,,Split 2,4.88
2022-07-24 17:50:46,,INTZ,team,17,26,45,59022,,Split 2,2.38
2022-07-24 18:51:09,Parang,KaBuM! e-Sports,top,6,1,9,12899,209.0,Split 2,15.0
2022-07-24 18:51:09,Wiz,KaBuM! e-Sports,jng,2,2,8,8185,110.0,Split 2,5.0
2022-07-24 18:51:09,Hauz,KaBuM! e-Sports,mid,8,0,9,12311,239.0,Split 2,inf
2022-07-24 18:51:09,DudsTheBoy,KaBuM! e-Sports,bot,3,0,8,10939,232.0,Split 2,inf
2022-07-24 18:51:09,Scuro,KaBuM! e-Sports,sup,1,0,11,6180,8.0,Split 2,inf
2022-07-24 18:51:09,Kiari,Liberty,top,0,2,2,7727,181.0,Split 2,1.0
2022-07-24 18:51:09,Disamis,Liberty,jng,0,4,3,7002,139.0,Split 2,0.75
2022-07-24 18:51:09,Krastyel,Liberty,mid,2,7,1,7742,184.0,Split 2,0.43
2022-07-24 18:51:09,Matsukaze,Liberty,bot,1,2,0,8356,212.0,Split 2,0.5
2022-07-24 18:51:09,Cavalo,Liberty,sup,0,5,1,4677,37.0,Split 2,0.2
2022-07-24 18:51:09,,KaBuM! e-Sports,team,20,3,45,50514,,Split 2,21.67
2022-07-24 18:51:09,,Liberty,team,3,20,7,35504,,Split 2,0.5
2022-07-24 19:44:34,Tay,Flamengo Los Grandes,top,4,5,1,8833,163.0,Split 2,1.0
2022-07-24 19:44:34,Ranger,Flamengo Los Grandes,jng,4,5,3,8643,153.0,Split 2,1.4
2022-07-24 19:44:34,Tutsz,Flamengo Los Grandes,mid,2,1,6,9742,252.0,Split 2,8.0
2022-07-24 19:44:34,Flare,Flamengo Los Grandes,bot,2,5,5,9975,190.0,Split 2,1.4
2022-07-24 19:44:34,Wos,Flamengo Los Grandes,sup,0,6,9,5668,28.0,Split 2,1.5
2022-07-24 19:44:34,Guigo,RED Canids,top,6,3,5,12010,194.0,Split 2,3.67
2022-07-24 19:44:34,Aegis,RED Canids,jng,6,1,10,11717,165.0,Split 2,16.0
2022-07-24 19:44:34,Grevthar,RED Canids,mid,3,2,14,10333,201.0,Split 2,8.5
2022-07-24 19:44:34,TitaN,RED Canids,bot,7,1,7,13314,228.0,Split 2,14.0
2022-07-24 19:44:34,Jojo,RED Canids,sup,0,5,13,6227,27.0,Split 2,2.6
2022-07-24 19:44:34,,Flamengo Los Grandes,team,12,22,24,42861,,Split 2,1.64
2022-07-24 19:44:34,,RED Canids,team,22,12,49,53601,,Split 2,5.92
2022-07-30 15:41:58,Hidan,INTZ,top,1,3,3,9508,223.0,Split 2,1.33
2022-07-30 15:41:58,Yampi,INTZ,jng,1,3,5,7083,119.0,Split 2,2.0
2022-07-30 15:41:58,NOsFerus,INTZ,mid,4,2,1,10479,238.0,Split 2,2.5
2022-07-30 15:41:58,micaO,INTZ,bot,0,5,5,8819,203.0,Split 2,1.0
2022-07-30 15:41:58,Jockster,INTZ,sup,1,8,4,5557,27.0,Split 2,0.62
2022-07-30 15:41:58,Parang,KaBuM! e-Sports,top,4,2,10,14503,247.0,Split 2,7.0
2022-07-30 15:41:58,Wiz,KaBuM! e-Sports,jng,8,1,9,11719,163.0,Split 2,17.0
2022-07-30 15:41:58,Hauz,KaBuM! e-Sports,mid,4,1,8,10436,200.0,Split 2,12.0
2022-07-30 15:41:58,DudsTheBoy,KaBuM! e-Sports,bot,5,1,8,13344,264.0,Split 2,13.0
2022-07-30 15:41:58,Scuro,KaBuM! e-Sports,sup,0,2,18,7526,32.0,Split 2,9.0
2022-07-30 15:41:58,,INTZ,team,7,21,18,41446,,Split 2,1.19
2022-07-30 15:41:58,,KaBuM! e-Sports,team,21,7,53,57528,,Split 2,10.57
2022-07-30 16:48:43,Zecas,Rensga eSports,top,2,4,10,10186,176.0,Split 2,3.0
2022-07-30 16:48:43,Erasus,Rensga eSports,jng,2,3,11,11256,188.0,Split 2,4.33
2022-07-30 16:48:43,Evrot,Rensga eSports,mid,2,3,10,13743,281.0,Split 2,4.0
2022-07-30 16:48:43,NinjaKiwi,Rensga eSports,bot,8,3,6,15717,303.0,Split 2,4.67
2022-07-30 16:48:43,Yuki,Rensga eSports,sup,2,2,9,8700,46.0,Split 2,5.5
2022-07-30 16:48:43,Tay,Flamengo Los Grandes,top,1,4,9,14092,295.0,Split 2,2.5
2022-07-30 16:48:43,Ranger,Flamengo Los Grandes,jng,1,4,11,10545,153.0,Split 2,3.0
2022-07-30 16:48:43,Tutsz,Flamengo Los Grandes,mid,8,1,4,16645,318.0,Split 2,12.0
2022-07-30 16:48:43,Flare,Flamengo Los Grandes,bot,5,3,9,13626,275.0,Split 2,4.67
2022-07-30 16:48:43,Wos,Flamengo Los Grandes,sup,0,4,12,7311,37.0,Split 2,3.0
2022-07-30 16:48:43,,Rensga eSports,team,16,15,46,59602,,Split 2,4.13
2022-07-30 16:48:43,,Flamengo Los Grandes,team,15,16,45,62219,,Split 2,3.75
2022-07-30 17:47:01,Wizer,paiN Gaming,top,0,3,2,10313,262.0,Split 2,0.67
2022-07-30 17:47:01,CarioK,paiN Gaming,jng,1,4,2,8581,164.0,Split 2,0.75
2022-07-30 17:47:01,dyNquedo,paiN Gaming,mid,1,3,1,9214,240.0,Split 2,0.67
2022-07-30 17:47:01,Trigo,paiN Gaming,bot,1,3,1,11084,272.0,Split 2,0.67
2022-07-30 17:47:01,Damage,paiN Gaming,sup,1,2,2,6266,39.0,Split 2,1.5
2022-07-30 17:47:01,Kiari,Liberty,top,3,1,4,12270,238.0,Split 2,7.0
2022-07-30 17:47:01,Disamis,Liberty,jng,1,0,10,10531,168.0,Split 2,inf
2022-07-30 17:47:01,Krastyel,Liberty,mid,4,0,7,13063,283.0,Split 2,inf
2022-07-30 17:47:01,Matsukaze,Liberty,bot,6,0,6,13460,235.0,Split 2,inf
2022-07-30 17:47:01,Cavalo,Liberty,sup,1,3,12,7708,29.0,Split 2,4.33
2022-07-30 17:47:01,,paiN Gaming,team,4,15,8,45458,,Split 2,0.8
2022-07-30 17:47:01,,Liberty,team,15,4,39,57032,,Split 2,13.5
2022-07-30 18:43:00,Guigo,RED Canids,top,1,6,5,10878,222.0,Split 2,1.0
2022-07-30 18:43:00,Aegis,RED Canids,jng,1,4,5,9792,194.0,Split 2,1.5
2022-07-30 18:43:00,Grevthar,RED Canids,mid,2,3,3,12211,281.0,Split 2,1.67
2022-07-30 18:43:00,TitaN,RED Canids,bot,4,4,3,14967,290.0,Split 2,1.75
2022-07-30 18:43:00,Jojo,RED Canids,sup,0,3,5,6547,41.0,Split 2,1.67
2022-07-30 18:43:00,Robo,LOUD,top,4,2,7,14228,248.0,Split 2,5.5
2022-07-30 18:43:00,Croc,LOUD,jng,3,3,8,11462,173.0,Split 2,3.67
2022-07-30 18:43:00,tinowns,LOUD,mid,4,1,11,13282,256.0,Split 2,15.0
2022-07-30 18:43:00,Brance,LOUD,bot,9,0,4,15877,270.0,Split 2,inf
2022-07-30 18:43:00,Ceos,LOUD,sup,0,2,13,8332,37.0,Split 2,6.5
2022-07-30 18:43:00,,RED Canids,team,8,20,21,54395,,Split 2,1.45
2022-07-30 18:43:00,,LOUD,team,20,8,43,63181,,Split 2,7.88
2022-07-30 19:47:12,DoRun,Miners,top,1,3,6,12636,286.0,Split 2,2.33
2022-07-30 19:47:12,Hugato,Miners,jng,1,1,4,12014,215.0,Split 2,5.0
2022-07-30 19:47:12,Anyyy,Miners,mid,2,2,4,14899,346.0,Split 2,3.0
2022-07-30 19:47:12,Celo,Miners,bot,4,3,2,17035,274.0,Split 2,2.0
2022-07-30 19:47:12,Sive,Miners,sup,0,8,4,7828,37.0,Split 2,0.5
2022-07-30 19:47:12,fNb,FURIA,top,6,3,3,17360,346.0,Split 2,3.0
2022-07-30 19:47:12,Goot,FURIA,jng,4,1,6,12918,209.0,Split 2,10.0
2022-07-30 19:47:12,Envy,FURIA,mid,2,1,11,14993,327.0,Split 2,13.0
2022-07-30 19:47:12,Netuno,FURIA,bot,4,2,10,18577,455.0,Split 2,7.0
2022-07-30 19:47:12,RedBert,FURIA,sup,1,1,14,9479,40.0,Split 2,15.0
2022-07-30 19:47:12,,Miners,team,8,17,20,64412,,Split 2,1.65
2022-07-30 19:47:12,,FURIA,team,17,8,44,73327,,Split 2,7.62
2022-07-31 15:41:50,Kiari,Liberty,top,1,3,1,10543,227.0,Split 2,0.67
2022-07-31 15:41:50,Disamis,Liberty,jng,3,3,3,9565,171.0,Split 2,2.0
2022-07-31 15:41:50,Krastyel,Liberty,mid,2,2,4,11256,274.0,Split 2,3.0
2022-07-31 15:41:50,Matsukaze,Liberty,bot,0,5,3,8755,196.0,Split 2,0.6
2022-07-31 15:41:50,Cavalo,Liberty,sup,0,4,3,5691,30.0,Split 2,0.75
2022-07-31 15:41:50,Hidan,INTZ,top,4,0,6,12029,253.0,Split 2,inf
2022-07-31 15:41:50,Yampi,INTZ,jng,1,3,7,9090,157.0,Split 2,2.67
2022-07-31 15:41:50,NOsFerus,INTZ,mid,5,1,10,12646,249.0,Split 2,15.0
2022-07-31 15:41:50,micaO,INTZ,bot,5,0,4,12546,256.0,Split 2,inf
2022-07-31 15:41:50,Jockster,INTZ,sup,2,2,13,7807,43.0,Split 2,7.5
2022-07-31 15:41:50,,Liberty,team,6,17,14,45810,,Split 2,1.18
2022-07-31 15:41:50,,INTZ,team,17,6,40,54118,,Split 2,9.5
2022-07-31 16:47:20,Tay,Flamengo Los Grandes,top,2,2,1,11952,293.0,Split 2,1.5
2022-07-31 16:47:20,Ranger,Flamengo Los Grandes,jng,1,5,4,9279,179.0,Split 2,1.0
2022-07-31 16:47:20,Tutsz,Flamengo Los Grandes,mid,0,2,5,11797,300.0,Split 2,2.5
2022-07-31 16:47:20,Flare,Flamengo Los Grandes,bot,3,5,2,12131,278.0,Split 2,1.0
2022-07-31 16:47:20,Wos,Flamengo Los Grandes,sup,0,3,5,6519,32.0,Split 2,1.67
2022-07-31 16:47:20,DoRun,Miners,top,5,0,8,14737,307.0,Split 2,inf
2022-07-31 16:47:20,Hugato,Miners,jng,4,1,9,11594,170.0,Split 2,13.0
2022-07-31 16:47:20,Anyyy,Miners,mid,3,2,12,11520,245.0,Split 2,7.5
2022-07-31 16:47:20,Celo,Miners,bot,4,1,11,13881,290.0,Split 2,15.0
2022-07-31 16:47:20,Sive,Miners,sup,1,2,15,8001,21.0,Split 2,8.0
2022-07-31 16:47:20,,Flamengo Los Grandes,team,6,17,17,51678,,Split 2,1.35
2022-07-31 16:47:20,,Miners,team,17,6,55,59733,,Split 2,12.0
2022-07-31 17:47:39,Robo,LOUD,top,4,2,11,14370,262.0,Split 2,7.5
2022-07-31 17:47:39,Croc,LOUD,jng,5,2,14,11916,161.0,Split 2,9.5
2022-07-31 17:47:39,tinowns,LOUD,mid,11,0,11,15386,265.0,Split 2,inf
2022-07-31 17:47:39,Brance,LOUD,bot,5,0,15,14159,266.0,Split 2,inf
2022-07-31 17:47:39,Ceos,LOUD,sup,0,5,15,7522,37.0,Split 2,3.0
2022-07-31 17:47:39,Zecas,Rensga eSports,top,2,6,7,9344,194.0,Split 2,1.5
2022-07-31 17:47:39,Mewkyo,Rensga eSports,jng,5,5,4,10346,163.0,Split 2,1.8
2022-07-31 17:47:39,Evrot,Rensga eSports,mid,1,4,4,10081,248.0,Split 2,1.25
2022-07-31 17:47:39,NinjaKiwi,Rensga eSports,bot,1,3,6,11570,301.0,Split 2,2.33
2022-07-31 17:47:39,Yuki,Rensga eSports,sup,0,7,6,5980,35.0,Split 2,0.86
2022-07-31 17:47:39,,LOUD,team,25,9,66,63353,,Split 2,10.11
2022-07-31 17:47:39,,Rensga eSports,team,9,25,27,47321,,Split 2,1.44
2022-07-31 18:44:08,fNb,FURIA,top,5,2,6,14457,274.0,Split 2,5.5
2022-07-31 18:44:08,Goot,FURIA,jng,3,2,10,11578,182.0,Split 2,6.5
2022-07-31 18:44:08,Envy,FURIA,mid,8,2,8,14591,259.0,Split 2,8.0
2022-07-31 18:44:08,Netuno,FURIA,bot,3,2,12,12604,259.0,Split 2,7.5
2022-07-31 18:44:08,RedBert,FURIA,sup,0,4,13,7673,42.0,Split 2,3.25
2022-07-31 18:44:08,Wizer,paiN Gaming,top,4,3,4,12353,278.0,Split 2,2.67
2022-07-31 18:44:08,CarioK,paiN Gaming,jng,1,5,6,9210,166.0,Split 2,1.4
2022-07-31 18:44:08,dyNquedo,paiN Gaming,mid,2,2,2,11222,262.0,Split 2,2.0
2022-07-31 18:44:08,Trigo,paiN Gaming,bot,5,4,2,13391,271.0,Split 2,1.75
2022-07-31 18:44:08,Damage,paiN Gaming,sup,0,5,9,6920,40.0,Split 2,1.8
2022-07-31 18:44:08,,FURIA,team,19,12,49,60903,,Split 2,5.67
2022-07-31 18:44:08,,paiN Gaming,team,12,19,23,53096,,Split 2,1.84
2022-07-31 19:47:25,Parang,KaBuM! e-Sports,top,3,8,7,13123,249.0,Split 2,1.25
2022-07-31 19:47:25,Wiz,KaBuM! e-Sports,jng,1,8,8,10321,152.0,Split 2,1.12
2022-07-31 19:47:25,Hauz,KaBuM! e-Sports,mid,6,6,6,16382,332.0,Split 2,2.0
2022-07-31 19:47:25,DudsTheBoy,KaBuM! e-Sports,bot,3,5,3,16741,405.0,Split 2,1.2
2022-07-31 19:47:25,Scuro,KaBuM! e-Sports,sup,0,6,7,7952,46.0,Split 2,1.17
2022-07-31 19:47:25,Boal,RED Canids,top,4,3,9,16387,308.0,Split 2,4.33
2022-07-31 19:47:25,Aegis,RED Canids,jng,4,4,9,14574,231.0,Split 2,3.25
2022-07-31 19:47:25,Grevthar,RED Canids,mid,12,1,10,17694,313.0,Split 2,22.0
2022-07-31 19:47:25,TitaN,RED Canids,bot,11,2,10,20418,374.0,Split 2,10.5
2022-07-31 19:47:25,Jojo,RED Canids,sup,2,3,17,9635,36.0,Split 2,6.33
2022-07-31 19:47:25,,KaBuM! e-Sports,team,13,33,31,64519,,Split 2,1.33
2022-07-31 19:47:25,,RED Canids,team,33,13,55,78708,,Split 2,6.77
2022-08-06 15:45:20,fNb,FURIA,top,4,5,4,19537,376.0,Split 2,1.6
2022-08-06 15:45:20,Goot,FURIA,jng,6,2,6,15208,220.0,Split 2,6.0
2022-08-06 15:45:20,Envy,FURIA,mid,2,7,7,14636,306.0,Split 2,1.29
2022-08-06 15:45:20,Netuno,FURIA,bot,3,5,3,18716,390.0,Split 2,1.2
2022-08-06 15:45:20,RedBert,FURIA,sup,2,6,8,9408,43.0,Split 2,1.67
2022-08-06 15:45:20,Tay,Flamengo Los Grandes,top,1,2,11,14182,260.0,Split 2,6.0
2022-08-06 15:45:20,Ranger,Flamengo Los Grandes,jng,9,3,8,16045,226.0,Split 2,5.67
2022-08-06 15:45:20,Tutsz,Flamengo Los Grandes,mid,7,5,8,18544,310.0,Split 2,3.0
2022-08-06 15:45:20,Flare,Flamengo Los Grandes,bot,8,1,6,20120,374.0,Split 2,14.0
2022-08-06 15:45:20,Wos,Flamengo Los Grandes,sup,0,6,13,9536,39.0,Split 2,2.17
2022-08-06 15:45:20,,FURIA,team,17,25,28,77505,,Split 2,1.8
2022-08-06 15:45:20,,Flamengo Los Grandes,team,25,17,46,78427,,Split 2,4.18
2022-08-06 17:09:23,Guigo,RED Canids,top,2,0,9,12697,253.0,Split 2,inf
2022-08-06 17:09:23,Aegis,RED Canids,jng,3,2,10,10800,173.0,Split 2,6.5
2022-08-06 17:09:23,Grevthar,RED Canids,mid,5,0,10,12947,257.0,Split 2,inf
2022-08-06 17:09:23,TitaN,RED Canids,bot,5,1,8,13391,281.0,Split 2,13.0
2022-08-06 17:09:23,Jojo,RED Canids,sup,0,3,6,6603,30.0,Split 2,2.0
2022-08-06 17:09:23,Kiari,Liberty,top,0,6,4,10032,221.0,Split 2,0.67
2022-08-06 17:09:23,Disamis,Liberty,jng,1,2,1,8487,152.0,Split 2,1.0
2022-08-06 17:09:23,Krastyel,Liberty,mid,1,3,1,8932,210.0,Split 2,0.67
2022-08-06 17:09:23,Matsukaze,Liberty,bot,3,2,2,9471,56.0,Split 2,2.5
2022-08-06 17:09:23,Cavalo,Liberty,sup,1,2,4,9261,164.0,Split 2,2.5
2022-08-06 17:09:23,,RED Canids,team,15,6,43,56438,,Split 2,9.67
2022-08-06 17:09:23,,Liberty,team,6,15,12,46183,,Split 2,1.2
2022-08-06 18:08:16,Zecas,Rensga eSports,top,0,7,2,7762,158.0,Split 2,0.29
2022-08-06 18:08:16,Erasus,Rensga eSports,jng,1,8,2,8010,133.0,Split 2,0.38
2022-08-06 18:08:16,Evrot,Rensga eSports,mid,2,5,3,8703,189.0,Split 2,1.0
2022-08-06 18:08:16,Vitin,Rensga eSports,bot,3,3,2,11653,224.0,Split 2,1.67
2022-08-06 18:08:16,Mido,Rensga eSports,sup,0,4,1,5357,36.0,Split 2,0.25
2022-08-06 18:08:16,Parang,KaBuM! e-Sports,top,6,2,10,11843,215.0,Split 2,8.0
2022-08-06 18:08:16,Wiz,KaBuM! e-Sports,jng,5,1,16,10327,123.0,Split 2,21.0
2022-08-06 18:08:16,Hauz,KaBuM! e-Sports,mid,11,0,8,12936,211.0,Split 2,inf
2022-08-06 18:08:16,DudsTheBoy,KaBuM! e-Sports,bot,3,0,10,12502,260.0,Split 2,inf
2022-08-06 18:08:16,Scuro,KaBuM! e-Sports,sup,1,3,18,7369,28.0,Split 2,6.33
2022-08-06 18:08:16,,Rensga eSports,team,6,27,10,41485,,Split 2,0.59
2022-08-06 18:08:16,,KaBuM! e-Sports,team,26,6,62,54977,,Split 2,14.67
2022-08-06 19:05:09,DoRun,Miners,top,0,4,4,11194,242.0,Split 2,1.0
2022-08-06 19:05:09,Hugato,Miners,jng,2,3,0,8809,146.0,Split 2,0.67
2022-08-06 19:05:09,Anyyy,Miners,mid,1,2,0,10723,251.0,Split 2,0.5
2022-08-06 19:05:09,Celo,Miners,bot,1,4,3,14668,364.0,Split 2,1.0
2022-08-06 19:05:09,Sive,Miners,sup,1,1,3,6823,10.0,Split 2,4.0
2022-08-06 19:05:09,Robo,LOUD,top,4,2,5,15215,280.0,Split 2,4.5
2022-08-06 19:05:09,Croc,LOUD,jng,1,1,8,12959,207.0,Split 2,9.0
2022-08-06 19:05:09,tinowns,LOUD,mid,2,1,6,13281,276.0,Split 2,8.0
2022-08-06 19:05:09,Brance,LOUD,bot,7,1,1,16542,340.0,Split 2,8.0
2022-08-06 19:05:09,Ceos,LOUD,sup,0,0,8,7589,31.0,Split 2,inf
2022-08-06 19:05:09,,Miners,team,5,14,10,52217,,Split 2,1.07
2022-08-06 19:05:09,,LOUD,team,14,5,28,65586,,Split 2,8.4
2022-08-06 20:05:25,Wizer,paiN Gaming,top,7,1,4,12025,210.0,Split 2,11.0
2022-08-06 20:05:25,CarioK,paiN Gaming,jng,4,1,10,9506,141.0,Split 2,14.0
