date,teamname,split,result,totalgold,teamkills,teamdeaths,towers,dragons,barons
2018-02-17 15:03:00,paiN Gaming,Split 1,1,16553,17,8,,,
2018-02-17 15:03:00,paiN Gaming,Split 1,1,12451,17,8,,,
2018-02-17 15:03:00,paiN Gaming,Split 1,1,15765,17,8,,,
2018-02-17 15:03:00,paiN Gaming,Split 1,1,14373,17,8,,,
2018-02-17 15:03:00,paiN Gaming,Split 1,1,10237,17,8,,,
2018-02-17 15:03:00,Vivo Keyd,Split 1,0,59617,8,17,3.0,1.0,0.0
2018-02-17 15:03:00,paiN Gaming,Split 1,1,69379,17,8,11.0,2.0,2.0
2018-02-17 16:13:53,paiN Gaming,Split 1,0,14754,6,13,,,
2018-02-17 16:13:53,paiN Gaming,Split 1,0,9654,6,13,,,
2018-02-17 16:13:53,paiN Gaming,Split 1,0,12128,6,13,,,
2018-02-17 16:13:53,paiN Gaming,Split 1,0,14005,6,13,,,
2018-02-17 16:13:53,paiN Gaming,Split 1,0,8368,6,13,,,
2018-02-17 16:13:53,Vivo Keyd,Split 1,1,15502,13,6,,,
2018-02-17 16:13:53,Vivo Keyd,Split 1,1,12144,13,6,,,
2018-02-17 16:13:53,Vivo Keyd,Split 1,1,15289,13,6,,,
2018-02-17 16:13:53,Vivo Keyd,Split 1,1,16167,13,6,,,
2018-02-17 16:13:53,Vivo Keyd,Split 1,1,9100,13,6,,,
2018-02-17 16:13:53,paiN Gaming,Split 1,0,58909,6,13,3.0,0.0,0.0
2018-02-17 16:13:53,Vivo Keyd,Split 1,1,68202,13,6,10.0,2.0,2.0
2018-02-17 17:14:25,Vivo Keyd,Split 1,1,20448,17,11,,,
2018-02-17 17:14:25,Vivo Keyd,Split 1,1,12909,17,11,,,
2018-02-17 17:14:25,Vivo Keyd,Split 1,1,17229,17,11,,,
2018-02-17 17:14:25,Vivo Keyd,Split 1,1,18715,17,11,,,
2018-02-17 17:14:25,Vivo Keyd,Split 1,1,11262,17,11,,,
2018-02-17 17:14:25,paiN Gaming,Split 1,0,16784,11,17,,,
2018-02-17 17:14:25,paiN Gaming,Split 1,0,11998,11,17,,,
2018-02-17 17:14:25,paiN Gaming,Split 1,0,14902,11,17,,,
2018-02-17 17:14:25,paiN Gaming,Split 1,0,16497,11,17,,,
2018-02-17 17:14:25,paiN Gaming,Split 1,0,9046,11,17,,,
2018-02-17 17:14:25,Vivo Keyd,Split 1,1,80563,17,11,11.0,0.0,1.0
2018-02-17 17:14:25,paiN Gaming,Split 1,0,69227,11,17,4.0,2.0,0.0
2018-02-17 18:27:26,KaBuM! e-Sports,Split 1,1,13500,15,5,,,
2018-02-17 18:27:26,KaBuM! e-Sports,Split 1,1,10857,15,5,,,
2018-02-17 18:27:26,KaBuM! e-Sports,Split 1,1,14240,15,5,,,
2018-02-17 18:27:26,KaBuM! e-Sports,Split 1,1,17017,15,5,,,
2018-02-17 18:27:26,KaBuM! e-Sports,Split 1,1,8831,15,5,,,
2018-02-17 18:27:26,ProGaming Esports,Split 1,0,10559,5,15,,,
2018-02-17 18:27:26,ProGaming Esports,Split 1,0,8286,5,15,,,
2018-02-17 18:27:26,ProGaming Esports,Split 1,0,9946,5,15,,,
2018-02-17 18:27:26,ProGaming Esports,Split 1,0,12494,5,15,,,
2018-02-17 18:27:26,ProGaming Esports,Split 1,0,6389,5,15,,,
2018-02-17 18:27:26,KaBuM! e-Sports,Split 1,1,64445,15,5,9.0,3.0,2.0
2018-02-17 18:27:26,ProGaming Esports,Split 1,0,47674,5,15,1.0,0.0,0.0
2018-02-17 19:28:48,ProGaming Esports,Split 1,1,18338,12,4,,,
2018-02-17 19:28:48,ProGaming Esports,Split 1,1,11186,12,4,,,
2018-02-17 19:28:48,ProGaming Esports,Split 1,1,16444,12,4,,,
2018-02-17 19:28:48,ProGaming Esports,Split 1,1,17374,12,4,,,
2018-02-17 19:28:48,ProGaming Esports,Split 1,1,8998,12,4,,,
2018-02-17 19:28:48,KaBuM! e-Sports,Split 1,0,18858,4,12,,,
2018-02-17 19:28:48,KaBuM! e-Sports,Split 1,0,9849,4,12,,,
2018-02-17 19:28:48,KaBuM! e-Sports,Split 1,0,13451,4,12,,,
2018-02-17 19:28:48,KaBuM! e-Sports,Split 1,0,14837,4,12,,,
2018-02-17 19:28:48,KaBuM! e-Sports,Split 1,0,7849,4,12,,,
2018-02-17 19:28:48,ProGaming Esports,Split 1,1,72340,12,4,10.0,4.0,1.0
2018-02-17 19:28:48,KaBuM! e-Sports,Split 1,0,64844,4,12,2.0,0.0,1.0
2018-02-17 20:32:16,KaBuM! e-Sports,Split 1,1,15344,20,15,,,
2018-02-17 20:32:16,KaBuM! e-Sports,Split 1,1,10864,20,15,,,
2018-02-17 20:32:16,KaBuM! e-Sports,Split 1,1,14773,20,15,,,
2018-02-17 20:32:16,KaBuM! e-Sports,Split 1,1,16911,20,15,,,
2018-02-17 20:32:16,KaBuM! e-Sports,Split 1,1,9372,20,15,,,
2018-02-17 20:32:16,ProGaming Esports,Split 1,0,10132,15,20,,,
2018-02-17 20:32:16,ProGaming Esports,Split 1,0,9595,15,20,,,
2018-02-17 20:32:16,ProGaming Esports,Split 1,0,14540,15,20,,,
2018-02-17 20:32:16,ProGaming Esports,Split 1,0,13579,15,20,,,
2018-02-17 20:32:16,ProGaming Esports,Split 1,0,8138,15,20,,,
2018-02-17 20:32:16,KaBuM! e-Sports,Split 1,1,67264,20,15,10.0,2.0,2.0
2018-02-17 20:32:16,ProGaming Esports,Split 1,0,55984,15,20,3.0,2.0,0.0
2018-02-18 15:59:45,Team oNe eSports,Split 1,0,11746,2,8,,,
2018-02-18 15:59:45,Team oNe eSports,Split 1,0,8619,2,8,,,
2018-02-18 15:59:45,Team oNe eSports,Split 1,0,11414,2,8,,,
2018-02-18 15:59:45,Team oNe eSports,Split 1,0,11035,2,8,,,
2018-02-18 15:59:45,Team oNe eSports,Split 1,0,7204,2,8,,,
2018-02-18 15:59:45,RED Canids,Split 1,1,14406,8,2,,,
2018-02-18 15:59:45,RED Canids,Split 1,1,10766,8,2,,,
2018-02-18 15:59:45,RED Canids,Split 1,1,14737,8,2,,,
2018-02-18 15:59:45,RED Canids,Split 1,1,14608,8,2,,,
2018-02-18 15:59:45,RED Canids,Split 1,1,7956,8,2,,,
2018-02-18 15:59:45,Team oNe eSports,Split 1,0,50018,2,8,2.0,2.0,0.0
2018-02-18 15:59:45,RED Canids,Split 1,1,62473,8,2,9.0,0.0,1.0
2018-02-18 16:59:25,RED Canids,Split 1,1,24074,25,13,,,
2018-02-18 16:59:25,RED Canids,Split 1,1,14444,25,13,,,
2018-02-18 16:59:25,RED Canids,Split 1,1,18893,25,13,,,
2018-02-18 16:59:25,RED Canids,Split 1,1,17979,25,13,,,
2018-02-18 16:59:25,RED Canids,Split 1,1,10834,25,13,,,
2018-02-18 16:59:25,Team oNe eSports,Split 1,0,16931,13,25,,,
2018-02-18 16:59:25,Team oNe eSports,Split 1,0,12045,13,25,,,
2018-02-18 16:59:25,Team oNe eSports,Split 1,0,16425,13,25,,,
2018-02-18 16:59:25,Team oNe eSports,Split 1,0,16644,13,25,,,
2018-02-18 16:59:25,Team oNe eSports,Split 1,0,10276,13,25,,,
2018-02-18 16:59:25,RED Canids,Split 1,1,86224,25,13,9.0,1.0,2.0
2018-02-18 16:59:25,Team oNe eSports,Split 1,0,72321,13,25,5.0,3.0,1.0
2018-02-18 18:05:30,INTZ,Split 1,1,13095,15,5,,,
2018-02-18 18:05:30,INTZ,Split 1,1,10900,15,5,,,
2018-02-18 18:05:30,INTZ,Split 1,1,12164,15,5,,,
2018-02-18 18:05:30,INTZ,Split 1,1,13782,15,5,,,
2018-02-18 18:05:30,INTZ,Split 1,1,7750,15,5,,,
2018-02-18 18:05:30,CNB e-Sports Club,Split 1,0,9508,5,15,,,
2018-02-18 18:05:30,CNB e-Sports Club,Split 1,0,8379,5,15,,,
2018-02-18 18:05:30,CNB e-Sports Club,Split 1,0,10986,5,15,,,
2018-02-18 18:05:30,CNB e-Sports Club,Split 1,0,10258,5,15,,,
2018-02-18 18:05:30,CNB e-Sports Club,Split 1,0,6316,5,15,,,
2018-02-18 18:05:30,INTZ,Split 1,1,57691,15,5,10.0,2.0,1.0
2018-02-18 18:05:30,CNB e-Sports Club,Split 1,0,45447,5,15,2.0,1.0,0.0
2018-02-18 19:09:11,CNB e-Sports Club,Split 1,0,21204,9,20,,,
2018-02-18 19:09:11,CNB e-Sports Club,Split 1,0,11083,9,20,,,
2018-02-18 19:09:11,CNB e-Sports Club,Split 1,0,16617,9,20,,,
2018-02-18 19:09:11,CNB e-Sports Club,Split 1,0,15430,9,20,,,
2018-02-18 19:09:11,CNB e-Sports Club,Split 1,0,9096,9,20,,,
2018-02-18 19:09:11,INTZ,Split 1,1,17721,20,9,,,
2018-02-18 19:09:11,INTZ,Split 1,1,14504,20,9,,,
2018-02-18 19:09:11,INTZ,Split 1,1,19122,20,9,,,
2018-02-18 19:09:11,INTZ,Split 1,1,20651,20,9,,,
2018-02-18 19:09:11,INTZ,Split 1,1,11224,20,9,,,
2018-02-18 19:09:11,CNB e-Sports Club,Split 1,0,73430,9,20,4.0,1.0,0.0
2018-02-18 19:09:11,INTZ,Split 1,1,83222,20,9,11.0,2.0,2.0
2018-02-24 16:02:08,KaBuM! e-Sports,Split 1,1,14409,11,2,,,
2018-02-24 16:02:08,KaBuM! e-Sports,Split 1,1,9828,11,2,,,
2018-02-24 16:02:08,KaBuM! e-Sports,Split 1,1,12537,11,2,,,
2018-02-24 16:02:08,KaBuM! e-Sports,Split 1,1,13901,11,2,,,
2018-02-24 16:02:08,KaBuM! e-Sports,Split 1,1,8157,11,2,,,
2018-02-24 16:02:08,Team oNe eSports,Split 1,0,9123,2,11,,,
2018-02-24 16:02:08,Team oNe eSports,Split 1,0,7456,2,11,,,
2018-02-24 16:02:08,Team oNe eSports,Split 1,0,9931,2,11,,,
2018-02-24 16:02:08,Team oNe eSports,Split 1,0,11173,2,11,,,
2018-02-24 16:02:08,Team oNe eSports,Split 1,0,6325,2,11,,,
2018-02-24 16:02:08,KaBuM! e-Sports,Split 1,1,58832,11,2,9.0,1.0,1.0
2018-02-24 16:02:08,Team oNe eSports,Split 1,0,44008,2,11,1.0,1.0,0.0
2018-02-24 17:03:17,Team oNe eSports,Split 1,0,8462,10,20,,,
2018-02-24 17:03:17,Team oNe eSports,Split 1,0,8342,10,20,,,
2018-02-24 17:03:17,Team oNe eSports,Split 1,0,9128,10,20,,,
2018-02-24 17:03:17,Team oNe eSports,Split 1,0,10758,10,20,,,
2018-02-24 17:03:17,Team oNe eSports,Split 1,0,6850,10,20,,,
2018-02-24 17:03:17,KaBuM! e-Sports,Split 1,1,12887,20,10,,,
2018-02-24 17:03:17,KaBuM! e-Sports,Split 1,1,10580,20,10,,,
2018-02-24 17:03:17,KaBuM! e-Sports,Split 1,1,12174,20,10,,,
2018-02-24 17:03:17,KaBuM! e-Sports,Split 1,1,11209,20,10,,,
2018-02-24 17:03:17,KaBuM! e-Sports,Split 1,1,7230,20,10,,,
2018-02-24 17:03:17,Team oNe eSports,Split 1,0,43540,10,20,4.0,1.0,0.0
2018-02-24 17:03:17,KaBuM! e-Sports,Split 1,1,54080,20,10,9.0,1.0,1.0
2018-02-24 17:55:22,Vivo Keyd,Split 1,0,14094,3,17,,,
2018-02-24 17:55:22,Vivo Keyd,Split 1,0,10378,3,17,,,
2018-02-24 17:55:22,Vivo Keyd,Split 1,0,13801,3,17,,,
2018-02-24 17:55:22,Vivo Keyd,Split 1,0,14081,3,17,,,
2018-02-24 17:55:22,Vivo Keyd,Split 1,0,8018,3,17,,,
2018-02-24 17:55:22,RED Canids,Split 1,1,13316,17,3,,,
2018-02-24 17:55:22,RED Canids,Split 1,1,11509,17,3,,,
2018-02-24 17:55:22,RED Canids,Split 1,1,16180,17,3,,,
2018-02-24 17:55:22,RED Canids,Split 1,1,17552,17,3,,,
2018-02-24 17:55:22,RED Canids,Split 1,1,10380,17,3,,,
2018-02-24 17:55:22,Vivo Keyd,Split 1,0,60372,3,17,3.0,2.0,0.0
2018-02-24 17:55:22,RED Canids,Split 1,1,68937,17,3,7.0,0.0,1.0
2018-02-24 19:06:08,RED Canids,Split 1,1,17672,16,2,,,
2018-02-24 19:06:08,RED Canids,Split 1,1,13549,16,2,,,
2018-02-24 19:06:08,RED Canids,Split 1,1,17008,16,2,,,
2018-02-24 19:06:08,RED Canids,Split 1,1,18018,16,2,,,
2018-02-24 19:06:08,RED Canids,Split 1,1,9562,16,2,,,
2018-02-24 19:06:08,Vivo Keyd,Split 1,0,16333,2,16,,,
2018-02-24 19:06:08,Vivo Keyd,Split 1,0,11179,2,16,,,
2018-02-24 19:06:08,Vivo Keyd,Split 1,0,14874,2,16,,,
2018-02-24 19:06:08,Vivo Keyd,Split 1,0,14610,2,16,,,
2018-02-24 19:06:08,Vivo Keyd,Split 1,0,8755,2,16,,,
2018-02-24 19:06:08,RED Canids,Split 1,1,75809,16,2,8.0,3.0,2.0
2018-02-24 19:06:08,Vivo Keyd,Split 1,0,65751,2,16,6.0,1.0,0.0
2018-02-25 16:00:25,INTZ,Split 1,1,17179,14,7,,,
2018-02-25 16:00:25,INTZ,Split 1,1,13744,14,7,,,
2018-02-25 16:00:25,INTZ,Split 1,1,16369,14,7,,,
2018-02-25 16:00:25,INTZ,Split 1,1,15596,14,7,,,
2018-02-25 16:00:25,INTZ,Split 1,1,9198,14,7,,,
2018-02-25 16:00:25,paiN Gaming,Split 1,0,15311,7,14,,,
2018-02-25 16:00:25,paiN Gaming,Split 1,0,10709,7,14,,,
2018-02-25 16:00:25,paiN Gaming,Split 1,0,13042,7,14,,,
2018-02-25 16:00:25,paiN Gaming,Split 1,0,13670,7,14,,,
2018-02-25 16:00:25,paiN Gaming,Split 1,0,8185,7,14,,,
2018-02-25 16:00:25,INTZ,Split 1,1,72086,14,7,10.0,2.0,2.0
2018-02-25 16:00:25,paiN Gaming,Split 1,0,60917,7,14,3.0,2.0,0.0
2018-02-25 17:11:40,paiN Gaming,Split 1,1,12623,10,1,,,
2018-02-25 17:11:40,paiN Gaming,Split 1,1,12568,10,1,,,
2018-02-25 17:11:40,paiN Gaming,Split 1,1,16304,10,1,,,
2018-02-25 17:11:40,paiN Gaming,Split 1,1,16385,10,1,,,
2018-02-25 17:11:40,paiN Gaming,Split 1,1,10342,10,1,,,
2018-02-25 17:11:40,INTZ,Split 1,0,12456,1,10,,,
2018-02-25 17:11:40,INTZ,Split 1,0,9388,1,10,,,
2018-02-25 17:11:40,INTZ,Split 1,0,15870,1,10,,,
2018-02-25 17:11:40,INTZ,Split 1,0,11440,1,10,,,
2018-02-25 17:11:40,INTZ,Split 1,0,6861,1,10,,,
2018-02-25 17:11:40,paiN Gaming,Split 1,1,68222,10,1,11.0,3.0,2.0
2018-02-25 17:11:40,INTZ,Split 1,0,56015,1,10,2.0,0.0,0.0
2018-02-25 18:11:01,INTZ,Split 1,1,13778,12,8,,,
2018-02-25 18:11:01,INTZ,Split 1,1,11498,12,8,,,
2018-02-25 18:11:01,INTZ,Split 1,1,12116,12,8,,,
2018-02-25 18:11:01,INTZ,Split 1,1,13452,12,8,,,
2018-02-25 18:11:01,INTZ,Split 1,1,7715,12,8,,,
2018-02-25 18:11:01,paiN Gaming,Split 1,0,14344,8,12,,,
2018-02-25 18:11:01,paiN Gaming,Split 1,0,10290,8,12,,,
2018-02-25 18:11:01,paiN Gaming,Split 1,0,11991,8,12,,,
2018-02-25 18:11:01,paiN Gaming,Split 1,0,12728,8,12,,,
2018-02-25 18:11:01,paiN Gaming,Split 1,0,7906,8,12,,,
2018-02-25 18:11:01,INTZ,Split 1,1,58559,12,8,9.0,0.0,0.0
2018-02-25 18:11:01,paiN Gaming,Split 1,0,57259,8,12,3.0,2.0,1.0
2018-02-25 19:07:12,ProGaming Esports,Split 1,1,18786,12,9,,,
2018-02-25 19:07:12,ProGaming Esports,Split 1,1,13276,12,9,,,
2018-02-25 19:07:12,ProGaming Esports,Split 1,1,15377,12,9,,,
2018-02-25 19:07:12,ProGaming Esports,Split 1,1,18885,12,9,,,
2018-02-25 19:07:12,ProGaming Esports,Split 1,1,11040,12,9,,,
2018-02-25 19:07:12,CNB e-Sports Club,Split 1,0,12287,9,12,,,
2018-02-25 19:07:12,CNB e-Sports Club,Split 1,0,11059,9,12,,,
2018-02-25 19:07:12,CNB e-Sports Club,Split 1,0,16491,9,12,,,
2018-02-25 19:07:12,CNB e-Sports Club,Split 1,0,16312,9,12,,,
2018-02-25 19:07:12,CNB e-Sports Club,Split 1,0,8413,9,12,,,
2018-02-25 19:07:12,ProGaming Esports,Split 1,1,77364,12,9,11.0,3.0,3.0
2018-02-25 19:07:12,CNB e-Sports Club,Split 1,0,64562,9,12,2.0,3.0,0.0
2018-02-25 20:24:51,CNB e-Sports Club,Split 1,1,19160,13,9,,,
2018-02-25 20:24:51,CNB e-Sports Club,Split 1,1,14076,13,9,,,
2018-02-25 20:24:51,CNB e-Sports Club,Split 1,1,19504,13,9,,,
2018-02-25 20:24:51,CNB e-Sports Club,Split 1,1,20428,13,9,,,
2018-02-25 20:24:51,CNB e-Sports Club,Split 1,1,12202,13,9,,,
2018-02-25 20:24:51,ProGaming Esports,Split 1,0,20555,9,13,,,
2018-02-25 20:24:51,ProGaming Esports,Split 1,0,10774,9,13,,,
2018-02-25 20:24:51,ProGaming Esports,Split 1,0,16650,9,13,,,
2018-02-25 20:24:51,ProGaming Esports,Split 1,0,18829,9,13,,,
2018-02-25 20:24:51,ProGaming Esports,Split 1,0,9654,9,13,,,
2018-02-25 20:24:51,CNB e-Sports Club,Split 1,1,85370,13,9,11.0,3.0,2.0
2018-02-25 20:24:51,ProGaming Esports,Split 1,0,76462,9,13,3.0,1.0,1.0
2018-02-25 21:37:25,ProGaming Esports,Split 1,0,14562,6,16,,,
2018-02-25 21:37:25,ProGaming Esports,Split 1,0,9792,6,16,,,
2018-02-25 21:37:25,ProGaming Esports,Split 1,0,13955,6,16,,,
2018-02-25 21:37:25,ProGaming Esports,Split 1,0,15914,6,16,,,
2018-02-25 21:37:25,ProGaming Esports,Split 1,0,8021,6,16,,,
2018-02-25 21:37:25,CNB e-Sports Club,Split 1,1,15917,16,6,,,
2018-02-25 21:37:25,CNB e-Sports Club,Split 1,1,12403,16,6,,,
2018-02-25 21:37:25,CNB e-Sports Club,Split 1,1,17791,16,6,,,
2018-02-25 21:37:25,CNB e-Sports Club,Split 1,1,17822,16,6,,,
2018-02-25 21:37:25,CNB e-Sports Club,Split 1,1,10659,16,6,,,
2018-02-25 21:37:25,ProGaming Esports,Split 1,0,62244,6,16,4.0,1.0,0.0
2018-02-25 21:37:25,CNB e-Sports Club,Split 1,1,74592,16,6,10.0,3.0,2.0
2018-03-03 16:07:17,RED Canids,Split 1,1,22380,15,19,,,
2018-03-03 16:07:17,RED Canids,Split 1,1,22852,15,19,,,
2018-03-03 16:07:17,RED Canids,Split 1,1,30576,15,19,,,
2018-03-03 16:07:17,RED Canids,Split 1,1,27862,15,19,,,
2018-03-03 16:07:17,RED Canids,Split 1,1,16533,15,19,,,
2018-03-03 16:07:17,INTZ,Split 1,0,26874,19,15,,,
2018-03-03 16:07:17,INTZ,Split 1,0,18186,19,15,,,
2018-03-03 16:07:17,INTZ,Split 1,0,19275,19,15,,,
2018-03-03 16:07:17,INTZ,Split 1,0,33666,19,15,,,
2018-03-03 16:07:17,INTZ,Split 1,0,14659,19,15,,,
2018-03-03 16:07:17,RED Canids,Split 1,1,120203,15,19,11.0,5.0,4.0
2018-03-03 16:07:17,INTZ,Split 1,0,112660,19,15,6.0,3.0,2.0
2018-03-03 17:43:28,INTZ,Split 1,1,15107,15,11,,,
2018-03-03 17:43:28,INTZ,Split 1,1,12832,15,11,,,
2018-03-03 17:43:28,INTZ,Split 1,1,15939,15,11,,,
2018-03-03 17:43:28,INTZ,Split 1,1,17434,15,11,,,
2018-03-03 17:43:28,INTZ,Split 1,1,9659,15,11,,,
2018-03-03 17:43:28,RED Canids,Split 1,0,12647,11,15,,,
2018-03-03 17:43:28,RED Canids,Split 1,0,12446,11,15,,,
2018-03-03 17:43:28,RED Canids,Split 1,0,16594,11,15,,,
2018-03-03 17:43:28,RED Canids,Split 1,0,14886,11,15,,,
2018-03-03 17:43:28,RED Canids,Split 1,0,8321,11,15,,,
2018-03-03 17:43:28,INTZ,Split 1,1,70971,15,11,10.0,1.0,2.0
2018-03-03 17:43:28,RED Canids,Split 1,0,64894,11,15,4.0,3.0,0.0
2018-03-03 18:41:54,INTZ,Split 1,0,11376,6,15,,,
2018-03-03 18:41:54,INTZ,Split 1,0,10381,6,15,,,
2018-03-03 18:41:54,INTZ,Split 1,0,12940,6,15,,,
2018-03-03 18:41:54,INTZ,Split 1,0,14386,6,15,,,
2018-03-03 18:41:54,INTZ,Split 1,0,6820,6,15,,,
2018-03-03 18:41:54,RED Canids,Split 1,1,14893,15,6,,,
2018-03-03 18:41:54,RED Canids,Split 1,1,13109,15,6,,,
2018-03-03 18:41:54,RED Canids,Split 1,1,15772,15,6,,,
2018-03-03 18:41:54,RED Canids,Split 1,1,17406,15,6,,,
2018-03-03 18:41:54,RED Canids,Split 1,1,10382,15,6,,,
2018-03-03 18:41:54,INTZ,Split 1,0,55903,6,15,4.0,1.0,0.0
2018-03-03 18:41:54,RED Canids,Split 1,1,71562,15,6,11.0,2.0,2.0
2018-03-03 19:41:27,paiN Gaming,Split 1,1,18712,13,6,,,
2018-03-03 19:41:27,paiN Gaming,Split 1,1,13115,13,6,,,
2018-03-03 19:41:27,paiN Gaming,Split 1,1,20019,13,6,,,
2018-03-03 19:41:27,paiN Gaming,Split 1,1,22791,13,6,,,
2018-03-03 19:41:27,paiN Gaming,Split 1,1,11959,13,6,,,
2018-03-03 19:41:27,ProGaming Esports,Split 1,0,14834,6,13,,,
2018-03-03 19:41:27,ProGaming Esports,Split 1,0,12531,6,13,,,
2018-03-03 19:41:27,ProGaming Esports,Split 1,0,18594,6,13,,,
2018-03-03 19:41:27,ProGaming Esports,Split 1,0,17889,6,13,,,
2018-03-03 19:41:27,ProGaming Esports,Split 1,0,11071,6,13,,,
2018-03-03 19:41:27,paiN Gaming,Split 1,1,86596,13,6,10.0,2.0,2.0
2018-03-03 19:41:27,ProGaming Esports,Split 1,0,74919,6,13,5.0,3.0,1.0
2018-03-03 21:03:48,ProGaming Esports,Split 1,1,14519,15,8,,,
2018-03-03 21:03:48,ProGaming Esports,Split 1,1,13615,15,8,,,
2018-03-03 21:03:48,ProGaming Esports,Split 1,1,16967,15,8,,,
2018-03-03 21:03:48,ProGaming Esports,Split 1,1,20431,15,8,,,
2018-03-03 21:03:48,ProGaming Esports,Split 1,1,10869,15,8,,,
2018-03-03 21:03:48,paiN Gaming,Split 1,0,14394,8,15,,,
2018-03-03 21:03:48,paiN Gaming,Split 1,0,11995,8,15,,,
2018-03-03 21:03:48,paiN Gaming,Split 1,0,15865,8,15,,,
2018-03-03 21:03:48,paiN Gaming,Split 1,0,18064,8,15,,,
2018-03-03 21:03:48,paiN Gaming,Split 1,0,10588,8,15,,,
2018-03-03 21:03:48,ProGaming Esports,Split 1,1,76401,15,8,9.0,3.0,1.0
2018-03-03 21:03:48,paiN Gaming,Split 1,0,70906,8,15,8.0,1.0,2.0
2018-03-03 22:08:27,paiN Gaming,Split 1,0,14804,2,8,,,
2018-03-03 22:08:27,paiN Gaming,Split 1,0,12224,2,8,,,
2018-03-03 22:08:27,paiN Gaming,Split 1,0,16481,2,8,,,
2018-03-03 22:08:27,paiN Gaming,Split 1,0,18816,2,8,,,
2018-03-03 22:08:27,paiN Gaming,Split 1,0,11051,2,8,,,
2018-03-03 22:08:27,ProGaming Esports,Split 1,1,17034,8,2,,,
2018-03-03 22:08:27,ProGaming Esports,Split 1,1,15500,8,2,,,
2018-03-03 22:08:27,ProGaming Esports,Split 1,1,18482,8,2,,,
2018-03-03 22:08:27,ProGaming Esports,Split 1,1,22134,8,2,,,
2018-03-03 22:08:27,ProGaming Esports,Split 1,1,11765,8,2,,,
2018-03-03 22:08:27,paiN Gaming,Split 1,0,73376,2,8,4.0,0.0,1.0
2018-03-03 22:08:27,ProGaming Esports,Split 1,1,84915,8,2,10.0,6.0,2.0
2018-03-04 16:01:06,CNB e-Sports Club,Split 1,1,15155,19,11,,,
2018-03-04 16:01:06,CNB e-Sports Club,Split 1,1,11479,19,11,,,
2018-03-04 16:01:06,CNB e-Sports Club,Split 1,1,14385,19,11,,,
2018-03-04 16:01:06,CNB e-Sports Club,Split 1,1,14535,19,11,,,
2018-03-04 16:01:06,CNB e-Sports Club,Split 1,1,9968,19,11,,,
2018-03-04 16:01:06,Team oNe eSports,Split 1,0,12795,11,19,,,
2018-03-04 16:01:06,Team oNe eSports,Split 1,0,9900,11,19,,,
2018-03-04 16:01:06,Team oNe eSports,Split 1,0,13564,11,19,,,
2018-03-04 16:01:06,Team oNe eSports,Split 1,0,11475,11,19,,,
2018-03-04 16:01:06,Team oNe eSports,Split 1,0,7796,11,19,,,
2018-03-04 16:01:06,CNB e-Sports Club,Split 1,1,65522,19,11,11.0,3.0,2.0
2018-03-04 16:01:06,Team oNe eSports,Split 1,0,55530,11,19,3.0,0.0,0.0
2018-03-04 17:11:17,Team oNe eSports,Split 1,0,9841,6,12,,,
2018-03-04 17:11:17,Team oNe eSports,Split 1,0,8322,6,12,,,
2018-03-04 17:11:17,Team oNe eSports,Split 1,0,10549,6,12,,,
2018-03-04 17:11:17,Team oNe eSports,Split 1,0,10274,6,12,,,
2018-03-04 17:11:17,Team oNe eSports,Split 1,0,6133,6,12,,,
2018-03-04 17:11:17,CNB e-Sports Club,Split 1,1,11543,12,6,,,
2018-03-04 17:11:17,CNB e-Sports Club,Split 1,1,9951,12,6,,,
2018-03-04 17:11:17,CNB e-Sports Club,Split 1,1,12293,12,6,,,
2018-03-04 17:11:17,CNB e-Sports Club,Split 1,1,12680,12,6,,,
2018-03-04 17:11:17,CNB e-Sports Club,Split 1,1,8982,12,6,,,
2018-03-04 17:11:17,Team oNe eSports,Split 1,0,45119,6,12,1.0,0.0,0.0
2018-03-04 17:11:17,CNB e-Sports Club,Split 1,1,55449,12,6,11.0,3.0,2.0
2018-03-04 18:08:27,Vivo Keyd,Split 1,1,10953,17,10,,,
2018-03-04 18:08:27,Vivo Keyd,Split 1,1,9875,17,10,,,
2018-03-04 18:08:27,Vivo Keyd,Split 1,1,12235,17,10,,,
2018-03-04 18:08:27,Vivo Keyd,Split 1,1,12410,17,10,,,
2018-03-04 18:08:27,Vivo Keyd,Split 1,1,8381,17,10,,,
2018-03-04 18:08:27,KaBuM! e-Sports,Split 1,0,9937,10,17,,,
2018-03-04 18:08:27,KaBuM! e-Sports,Split 1,0,8738,10,17,,,
2018-03-04 18:08:27,KaBuM! e-Sports,Split 1,0,8801,10,17,,,
2018-03-04 18:08:27,KaBuM! e-Sports,Split 1,0,12704,10,17,,,
2018-03-04 18:08:27,KaBuM! e-Sports,Split 1,0,7086,10,17,,,
2018-03-04 18:08:27,Vivo Keyd,Split 1,1,53854,17,10,9.0,2.0,1.0
2018-03-04 18:08:27,KaBuM! e-Sports,Split 1,0,47266,10,17,5.0,1.0,0.0
2018-03-04 19:15:38,KaBuM! e-Sports,Split 1,0,9504,8,16,,,
2018-03-04 19:15:38,KaBuM! e-Sports,Split 1,0,7732,8,16,,,
2018-03-04 19:15:38,KaBuM! e-Sports,Split 1,0,8737,8,16,,,
2018-03-04 19:15:38,KaBuM! e-Sports,Split 1,0,9540,8,16,,,
2018-03-04 19:15:38,KaBuM! e-Sports,Split 1,0,6214,8,16,,,
