date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
2018-06-15 15:51:43,Minerva,ProGaming Esports,jng,1,0,11,12553,194.0,inf
2018-06-15 15:51:43,Edger,ProGaming Esports,mid,3,2,9,14978,297.0,6.0
2018-06-15 15:51:43,Luskka,ProGaming Esports,bot,2,2,6,13617,269.0,4.0
2018-06-15 15:51:43,Professor,ProGaming Esports,sup,0,2,11,10618,55.0,5.5
2018-06-15 15:51:43,Lep,RED Canids,top,2,3,6,13614,306.0,2.67
2018-06-15 15:51:43,Chaser,RED Canids,jng,2,3,4,12046,203.0,2.0
2018-06-15 15:51:43,Sky,RED Canids,mid,3,2,5,13944,335.0,4.0
2018-06-15 15:51:43,Sacy,RED Canids,bot,2,3,2,13272,280.0,1.33
2018-06-15 15:51:43,Loop,RED Canids,sup,0,3,5,8074,18.0,1.67
2018-06-15 15:51:43,,ProGaming Esports,team,14,9,41,68141,,6.11
2018-06-15 15:51:43,,RED Canids,team,9,14,22,60950,,2.21
2018-06-15 17:08:50,Lep,RED Canids,top,1,4,4,11066,260.0,1.25
2018-06-15 17:08:50,Chaser,RED Canids,jng,5,3,4,11469,187.0,3.0
2018-06-15 17:08:50,Sky,RED Canids,mid,3,5,2,13118,320.0,1.0
2018-06-15 17:08:50,Sacy,RED Canids,bot,2,2,8,11850,279.0,5.0
2018-06-15 17:08:50,Loop,RED Canids,sup,2,4,9,7941,14.0,2.75
2018-06-15 17:08:50,SkyBart,ProGaming Esports,top,4,3,6,14759,296.0,3.33
2018-06-15 17:08:50,Minerva,ProGaming Esports,jng,3,4,9,13079,221.0,3.0
2018-06-15 17:08:50,Edger,ProGaming Esports,mid,6,1,6,15080,280.0,12.0
2018-06-15 17:08:50,Luskka,ProGaming Esports,bot,5,1,9,15652,311.0,14.0
2018-06-15 17:08:50,Professor,ProGaming Esports,sup,0,4,12,9193,70.0,3.0
2018-06-15 17:08:50,,RED Canids,team,13,18,27,55444,,2.22
2018-06-15 17:08:50,,ProGaming Esports,team,18,13,42,67763,,4.62
2018-06-15 18:08:47,Yang,Vivo Keyd,top,5,0,8,13184,256.0,inf
2018-06-15 18:08:47,Revolta,Vivo Keyd,jng,2,1,8,10779,163.0,10.0
2018-06-15 18:08:47,tockers,Vivo Keyd,mid,6,1,9,14843,311.0,15.0
2018-06-15 18:08:47,micaO,Vivo Keyd,bot,4,3,8,11983,232.0,4.0
2018-06-15 18:08:47,Jockster,Vivo Keyd,sup,0,2,10,8853,111.0,5.0
2018-06-15 18:08:47,Tay,INTZ,top,2,3,1,9855,249.0,1.0
2018-06-15 18:08:47,Shini,INTZ,jng,3,3,4,9589,174.0,2.33
2018-06-15 18:08:47,Envy,INTZ,mid,0,2,3,8955,222.0,1.5
2018-06-15 18:08:47,Absolut,INTZ,bot,2,5,4,10652,259.0,1.2
2018-06-15 18:08:47,RedBert,INTZ,sup,0,4,7,6687,79.0,1.75
2018-06-15 18:08:47,,Vivo Keyd,team,17,7,43,59642,,8.57
2018-06-15 18:08:47,,INTZ,team,7,17,19,45738,,1.53
2018-06-15 19:10:30,Tay,INTZ,top,3,3,4,12797,281.0,2.33
2018-06-15 19:10:30,Shini,INTZ,jng,4,6,9,12011,181.0,2.17
2018-06-15 19:10:30,Envy,INTZ,mid,3,4,8,12837,295.0,2.75
2018-06-15 19:10:30,Absolut,INTZ,bot,2,4,5,12537,266.0,1.75
2018-06-15 19:10:30,RedBert,INTZ,sup,2,3,8,8992,43.0,3.33
2018-06-15 19:10:30,Yang,Vivo Keyd,top,10,3,4,15867,285.0,4.67
2018-06-15 19:10:30,Revolta,Vivo Keyd,jng,3,3,14,13372,212.0,5.67
2018-06-15 19:10:30,tockers,Vivo Keyd,mid,2,5,8,14500,336.0,2.0
2018-06-15 19:10:30,micaO,Vivo Keyd,bot,4,1,11,14889,267.0,15.0
2018-06-15 19:10:30,Jockster,Vivo Keyd,sup,1,2,13,10560,136.0,7.0
2018-06-15 19:10:30,,INTZ,team,14,20,34,59174,,2.4
2018-06-15 19:10:30,,Vivo Keyd,team,20,14,50,69188,,5.0
2018-06-16 16:01:54,Zantins,KaBuM! e-Sports,top,1,2,1,8765,212.0,1.0
2018-06-16 16:01:54,Ranger,KaBuM! e-Sports,jng,0,2,1,7904,145.0,0.5
2018-06-16 16:01:54,dyNquedo,KaBuM! e-Sports,mid,1,3,1,9044,228.0,0.67
2018-06-16 16:01:54,TitaN,KaBuM! e-Sports,bot,0,4,2,9761,261.0,0.5
2018-06-16 16:01:54,Wos,KaBuM! e-Sports,sup,0,3,2,5744,47.0,0.67
2018-06-16 16:01:54,Jisu,Flamengo Esports,top,5,0,4,13046,278.0,inf
2018-06-16 16:01:54,Shrimp,Flamengo Esports,jng,1,0,8,11275,206.0,inf
2018-06-16 16:01:54,Goku,Flamengo Esports,mid,5,1,3,12951,267.0,8.0
2018-06-16 16:01:54,brTT,Flamengo Esports,bot,2,0,8,12650,254.0,inf
2018-06-16 16:01:54,esA,Flamengo Esports,sup,1,1,8,8909,105.0,9.0
2018-06-16 16:01:54,,KaBuM! e-Sports,team,2,14,7,41218,,0.64
2018-06-16 16:01:54,,Flamengo Esports,team,14,2,31,58831,,22.5
2018-06-16 16:57:32,Jisu,Flamengo Esports,top,2,4,8,16044,325.0,2.5
2018-06-16 16:57:32,Shrimp,Flamengo Esports,jng,11,4,3,20579,340.0,3.5
2018-06-16 16:57:32,Goku,Flamengo Esports,mid,1,4,11,18692,439.0,3.0
2018-06-16 16:57:32,brTT,Flamengo Esports,bot,5,2,7,19014,366.0,6.0
2018-06-16 16:57:32,esA,Flamengo Esports,sup,2,5,13,13323,133.0,3.0
2018-06-16 16:57:32,Zantins,KaBuM! e-Sports,top,0,1,17,14470,54.0,17.0
2018-06-16 16:57:32,Ranger,KaBuM! e-Sports,jng,5,6,8,19664,387.0,2.17
2018-06-16 16:57:32,dyNquedo,KaBuM! e-Sports,mid,8,4,7,26387,619.0,3.75
2018-06-16 16:57:32,TitaN,KaBuM! e-Sports,bot,6,4,9,22915,450.0,3.75
2018-06-16 16:57:32,Wos,KaBuM! e-Sports,sup,0,6,14,11938,52.0,2.33
2018-06-16 16:57:32,,Flamengo Esports,team,21,19,42,87652,,3.32
2018-06-16 16:57:32,,KaBuM! e-Sports,team,19,21,55,95374,,3.52
2018-06-16 18:13:19,Zantins,KaBuM! e-Sports,top,0,5,4,6630,8.0,0.8
2018-06-16 18:13:19,Ranger,KaBuM! e-Sports,jng,3,2,0,10296,233.0,1.5
2018-06-16 18:13:19,dyNquedo,KaBuM! e-Sports,mid,2,2,2,15497,410.0,2.0
2018-06-16 18:13:19,TitaN,KaBuM! e-Sports,bot,0,2,3,8739,212.0,1.5
2018-06-16 18:13:19,Wos,KaBuM! e-Sports,sup,0,2,3,5683,16.0,1.5
2018-06-16 18:13:19,Jisu,Flamengo Esports,top,6,2,5,12885,240.0,5.5
2018-06-16 18:13:19,Shrimp,Flamengo Esports,jng,2,1,8,11188,183.0,10.0
2018-06-16 18:13:19,Goku,Flamengo Esports,mid,0,0,9,12051,263.0,inf
2018-06-16 18:13:19,brTT,Flamengo Esports,bot,2,1,8,12380,244.0,10.0
2018-06-16 18:13:19,esA,Flamengo Esports,sup,3,1,8,9220,42.0,11.0
2018-06-16 18:13:19,,KaBuM! e-Sports,team,5,13,12,46845,,1.31
2018-06-16 18:13:19,,Flamengo Esports,team,13,5,38,57724,,10.2
2018-06-16 19:11:04,Fitz,Ilha da Macacada Gaming,top,0,2,2,9925,266.0,1.0
2018-06-16 19:11:04,CarioK,Ilha da Macacada Gaming,jng,0,2,3,8099,140.0,1.5
2018-06-16 19:11:04,Anyyy,Ilha da Macacada Gaming,mid,1,1,1,10044,269.0,2.0
2018-06-16 19:11:04,Sarkis,Ilha da Macacada Gaming,bot,3,2,1,9760,206.0,2.0
2018-06-16 19:11:04,Cabu,Ilha da Macacada Gaming,sup,0,3,2,6694,87.0,0.67
2018-06-16 19:11:04,Robo,CNB e-Sports Club,top,1,2,3,11290,269.0,2.0
2018-06-16 19:11:04,Rakin,CNB e-Sports Club,jng,2,0,7,10177,208.0,inf
2018-06-16 19:11:04,Baiano,CNB e-Sports Club,mid,1,2,7,7275,28.0,4.0
2018-06-16 19:11:04,Brucer,CNB e-Sports Club,bot,5,0,3,15164,373.0,inf
2018-06-16 19:11:04,Yampi,CNB e-Sports Club,sup,1,0,8,7453,66.0,inf
2018-06-16 19:11:04,,Ilha da Macacada Gaming,team,4,10,9,44522,,1.3
2018-06-16 19:11:04,,CNB e-Sports Club,team,10,4,28,51359,,9.5
2018-06-16 20:12:59,Robo,CNB e-Sports Club,top,6,4,8,12758,184.0,3.5
2018-06-16 20:12:59,Rakin,CNB e-Sports Club,jng,3,1,7,12332,265.0,10.0
2018-06-16 20:12:59,Baiano,CNB e-Sports Club,mid,4,0,15,10225,61.0,inf
2018-06-16 20:12:59,Brucer,CNB e-Sports Club,bot,3,0,11,11507,209.0,inf
2018-06-16 20:12:59,Yampi,CNB e-Sports Club,sup,3,0,12,10947,177.0,inf
2018-06-16 20:12:59,Fitz,Ilha da Macacada Gaming,top,0,2,1,9482,250.0,0.5
2018-06-16 20:12:59,CarioK,Ilha da Macacada Gaming,jng,0,4,4,7082,120.0,1.0
2018-06-16 20:12:59,Anyyy,Ilha da Macacada Gaming,mid,2,3,0,9495,249.0,0.67
2018-06-16 20:12:59,Sarkis,Ilha da Macacada Gaming,bot,1,6,2,7864,179.0,0.5
2018-06-16 20:12:59,Cabu,Ilha da Macacada Gaming,sup,2,4,2,6514,50.0,1.0
2018-06-16 20:12:59,,CNB e-Sports Club,team,19,5,53,57769,,14.4
2018-06-16 20:12:59,,Ilha da Macacada Gaming,team,5,19,9,40437,,0.74
2018-06-23 15:55:20,Tay,INTZ,top,2,3,3,11746,260.0,1.67
2018-06-23 15:55:20,Shini,INTZ,jng,2,4,7,10002,141.0,2.25
2018-06-23 15:55:20,Envy,INTZ,mid,3,5,6,12039,280.0,1.8
2018-06-23 15:55:20,Absolut,INTZ,bot,2,2,4,11457,262.0,3.0
2018-06-23 15:55:20,RedBert,INTZ,sup,1,4,7,7664,23.0,2.0
2018-06-23 15:55:20,Jisu,Flamengo Esports,top,1,2,11,11857,240.0,6.0
2018-06-23 15:55:20,Shrimp,Flamengo Esports,jng,10,1,4,16441,258.0,14.0
2018-06-23 15:55:20,Goku,Flamengo Esports,mid,3,1,11,14235,296.0,14.0
2018-06-23 15:55:20,brTT,Flamengo Esports,bot,1,3,8,12898,261.0,3.0
2018-06-23 15:55:20,esA,Flamengo Esports,sup,3,3,9,9555,67.0,4.0
2018-06-23 15:55:20,,INTZ,team,10,18,27,52908,,2.06
2018-06-23 15:55:20,,Flamengo Esports,team,18,10,43,64986,,6.1
2018-06-23 17:32:15,Jisu,Flamengo Esports,top,1,2,5,10242,251.0,3.0
2018-06-23 17:32:15,Shrimp,Flamengo Esports,jng,1,1,3,8484,161.0,4.0
2018-06-23 17:32:15,Goku,Flamengo Esports,mid,2,2,2,8796,203.0,2.0
2018-06-23 17:32:15,brTT,Flamengo Esports,bot,1,3,2,9216,216.0,1.0
2018-06-23 17:32:15,esA,Flamengo Esports,sup,1,1,2,5805,58.0,3.0
2018-06-23 17:32:15,Tay,INTZ,top,1,2,2,10368,233.0,1.5
2018-06-23 17:32:15,Shini,INTZ,jng,0,0,6,7257,62.0,inf
2018-06-23 17:32:15,Envy,INTZ,mid,4,1,1,13471,316.0,5.0
2018-06-23 17:32:15,Absolut,INTZ,bot,1,1,5,12193,269.0,6.0
2018-06-23 17:32:15,RedBert,INTZ,sup,3,2,5,8626,23.0,4.0
2018-06-23 17:32:15,,Flamengo Esports,team,6,9,14,42543,,2.22
2018-06-23 17:32:15,,INTZ,team,9,6,19,51915,,4.67
2018-06-23 18:15:56,Jisu,Flamengo Esports,top,6,3,5,17116,357.0,3.67
2018-06-23 18:15:56,Shrimp,Flamengo Esports,jng,1,3,8,13721,225.0,3.0
2018-06-23 18:15:56,Goku,Flamengo Esports,mid,1,1,5,14324,322.0,6.0
2018-06-23 18:15:56,brTT,Flamengo Esports,bot,4,2,2,17753,414.0,3.0
2018-06-23 18:15:56,esA,Flamengo Esports,sup,1,2,11,11461,104.0,6.0
2018-06-23 18:15:56,Tay,INTZ,top,1,3,1,12687,294.0,0.67
2018-06-23 18:15:56,Shini,INTZ,jng,4,5,4,11008,154.0,1.6
2018-06-23 18:15:56,Envy,INTZ,mid,3,0,5,14317,366.0,inf
2018-06-23 18:15:56,Absolut,INTZ,bot,3,3,4,14697,351.0,2.33
2018-06-23 18:15:56,RedBert,INTZ,sup,0,2,9,9309,89.0,4.5
2018-06-23 18:15:56,,Flamengo Esports,team,13,11,31,74375,,4.0
2018-06-23 18:15:56,,INTZ,team,11,13,23,62018,,2.62
2018-06-23 21:11:37,Robo,CNB e-Sports Club,top,6,9,15,22527,439.0,2.33
2018-06-23 21:11:37,Yampi,CNB e-Sports Club,jng,7,5,11,19035,297.0,3.6
2018-06-23 21:11:37,Baiano,CNB e-Sports Club,mid,3,5,15,14020,140.0,3.6
2018-06-23 21:11:37,Brucer,CNB e-Sports Club,bot,2,7,13,16816,307.0,2.14
2018-06-23 21:11:37,Rakin,CNB e-Sports Club,sup,3,4,12,21288,473.0,3.75
2018-06-23 21:11:37,SkyBart,ProGaming Esports,top,3,3,19,19968,386.0,7.33
2018-06-23 21:11:37,Minerva,ProGaming Esports,jng,7,4,16,24520,523.0,5.75
2018-06-23 21:11:37,Edger,ProGaming Esports,mid,13,5,13,23313,413.0,5.2
2018-06-23 21:11:37,Luskka,ProGaming Esports,bot,5,3,18,17756,215.0,7.67
2018-06-23 21:11:37,Professor,ProGaming Esports,sup,2,6,22,14355,95.0,4.0
2018-06-23 21:11:37,,CNB e-Sports Club,team,21,30,66,93686,,2.9
2018-06-23 21:11:37,,ProGaming Esports,team,30,21,88,99912,,5.62
2018-06-23 22:20:32,SkyBart,ProGaming Esports,top,9,3,3,19804,426.0,4.0
2018-06-23 22:20:32,Minerva,ProGaming Esports,jng,1,2,6,18565,484.0,3.5
2018-06-23 22:20:32,Lynkez,ProGaming Esports,mid,4,5,8,14126,267.0,2.4
2018-06-23 22:20:32,Luskka,ProGaming Esports,bot,1,3,11,10197,76.0,4.0
2018-06-23 22:20:32,Professor,ProGaming Esports,sup,1,5,11,10529,36.0,2.4
2018-06-23 22:20:32,Robo,CNB e-Sports Club,top,11,4,4,21362,441.0,3.75
2018-06-23 22:20:32,Yampi,CNB e-Sports Club,jng,0,3,15,10063,63.0,5.0
2018-06-23 22:20:32,Baiano,CNB e-Sports Club,mid,2,3,8,10396,45.0,3.33
2018-06-23 22:20:32,Brucer,CNB e-Sports Club,bot,2,4,9,15425,344.0,2.75
2018-06-23 22:20:32,Rakin,CNB e-Sports Club,sup,3,2,5,15278,339.0,4.0
2018-06-23 22:20:32,,ProGaming Esports,team,16,18,39,73221,,3.06
2018-06-23 22:20:32,,CNB e-Sports Club,team,18,16,41,72524,,3.69
2018-06-23 23:21:21,Robo,CNB e-Sports Club,top,8,2,6,19261,381.0,7.0
2018-06-23 23:21:21,Yampi,CNB e-Sports Club,jng,3,0,11,14114,170.0,inf
2018-06-23 23:21:21,Baiano,CNB e-Sports Club,mid,0,3,17,12163,142.0,5.67
2018-06-23 23:21:21,Brucer,CNB e-Sports Club,bot,4,1,13,15904,284.0,17.0
2018-06-23 23:21:21,Rakin,CNB e-Sports Club,sup,4,1,7,16594,339.0,11.0
2018-06-23 23:21:21,SkyBart,ProGaming Esports,top,2,4,1,16004,393.0,0.75
2018-06-23 23:21:21,Minerva,ProGaming Esports,jng,2,2,3,17892,456.0,2.5
2018-06-23 23:21:21,Edger,ProGaming Esports,mid,1,2,4,14809,362.0,2.5
2018-06-23 23:21:21,Luskka,ProGaming Esports,bot,2,6,1,9266,94.0,0.5
2018-06-23 23:21:21,Professor,ProGaming Esports,sup,0,5,5,9401,98.0,1.0
2018-06-23 23:21:21,,CNB e-Sports Club,team,19,7,54,78036,,10.43
2018-06-23 23:21:21,,ProGaming Esports,team,7,19,14,67372,,1.11
2018-06-24 16:09:36,Fitz,Ilha da Macacada Gaming,top,2,0,6,10714,230.0,inf
2018-06-24 16:09:36,CarioK,Ilha da Macacada Gaming,jng,8,0,5,14393,297.0,inf
2018-06-24 16:09:36,Anyyy,Ilha da Macacada Gaming,mid,7,1,5,12827,240.0,12.0
2018-06-24 16:09:36,Sarkis,Ilha da Macacada Gaming,bot,0,0,12,7502,65.0,inf
2018-06-24 16:09:36,Cabu,Ilha da Macacada Gaming,sup,0,3,16,7929,16.0,5.33
2018-06-24 16:09:36,Yang,Vivo Keyd,top,0,1,0,8369,220.0,0.0
2018-06-24 16:09:36,Revolta,Vivo Keyd,jng,1,3,2,8967,194.0,1.0
2018-06-24 16:09:36,tockers,Vivo Keyd,mid,0,6,4,8298,202.0,0.67
2018-06-24 16:09:36,micaO,Vivo Keyd,bot,2,4,1,8017,150.0,0.75
2018-06-24 16:09:36,Jockster,Vivo Keyd,sup,1,3,1,6000,20.0,0.67
2018-06-24 16:09:36,,Ilha da Macacada Gaming,team,17,4,44,53365,,15.25
2018-06-24 16:09:36,,Vivo Keyd,team,4,17,8,39651,,0.71
2018-06-24 17:04:06,Yang,Vivo Keyd,top,3,0,6,12067,235.0,inf
2018-06-24 17:04:06,Revolta,Vivo Keyd,jng,5,1,6,11528,166.0,11.0
2018-06-24 17:04:06,tockers,Vivo Keyd,mid,3,0,8,10980,206.0,inf
2018-06-24 17:04:06,micaO,Vivo Keyd,bot,3,1,5,11532,221.0,8.0
2018-06-24 17:04:06,Jockster,Vivo Keyd,sup,0,1,11,7413,58.0,11.0
2018-06-24 17:04:06,Fitz,Ilha da Macacada Gaming,top,0,3,1,9005,235.0,0.33
2018-06-24 17:04:06,CarioK,Ilha da Macacada Gaming,jng,1,3,1,7219,111.0,0.67
2018-06-24 17:04:06,Anyyy,Ilha da Macacada Gaming,mid,0,3,1,8682,224.0,0.33
2018-06-24 17:04:06,Damage,Ilha da Macacada Gaming,bot,2,1,0,8827,227.0,2.0
2018-06-24 17:04:06,Cabu,Ilha da Macacada Gaming,sup,0,4,2,5070,41.0,0.5
2018-06-24 17:04:06,,Vivo Keyd,team,14,3,36,53520,,16.67
2018-06-24 17:04:06,,Ilha da Macacada Gaming,team,3,14,5,38803,,0.57
2018-06-24 17:49:15,Yang,Vivo Keyd,top,1,1,3,7287,171.0,4.0
2018-06-24 17:49:15,Revolta,Vivo Keyd,jng,0,4,4,4905,43.0,1.0
2018-06-24 17:49:15,tockers,Vivo Keyd,mid,6,3,1,8502,147.0,2.33
2018-06-24 17:49:15,micaO,Vivo Keyd,bot,2,2,0,10472,285.0,1.0
2018-06-24 17:49:15,Jockster,Vivo Keyd,sup,0,5,3,4069,3.0,0.6
2018-06-24 17:49:15,Fitz,Ilha da Macacada Gaming,top,1,2,6,10401,219.0,3.5
2018-06-24 17:49:15,CarioK,Ilha da Macacada Gaming,jng,3,1,8,10059,135.0,11.0
2018-06-24 17:49:15,Anyyy,Ilha da Macacada Gaming,mid,7,2,5,11271,182.0,6.0
2018-06-24 17:49:15,Damage,Ilha da Macacada Gaming,bot,2,1,12,10149,154.0,14.0
2018-06-24 17:49:15,Cabu,Ilha da Macacada Gaming,sup,2,3,8,7927,16.0,3.33
2018-06-24 17:49:15,,Vivo Keyd,team,9,15,11,35235,,1.33
2018-06-24 17:49:15,,Ilha da Macacada Gaming,team,15,9,39,49807,,6.0
2018-06-24 18:45:45,Lep,RED Canids,top,2,3,2,14346,358.0,1.33
2018-06-24 18:45:45,Chaser,RED Canids,jng,3,4,10,12902,213.0,3.25
2018-06-24 18:45:45,Sky,RED Canids,mid,5,2,7,16460,378.0,6.0
2018-06-24 18:45:45,Sacy,RED Canids,bot,8,2,7,18789,422.0,7.5
2018-06-24 18:45:45,Loop,RED Canids,sup,0,3,12,8300,54.0,4.0
2018-06-24 18:45:45,Zantins,KaBuM! e-Sports,top,9,1,1,21027,459.0,10.0
2018-06-24 18:45:45,Ranger,KaBuM! e-Sports,jng,1,4,10,13031,190.0,2.75
2018-06-24 18:45:45,dyNquedo,KaBuM! e-Sports,mid,2,6,7,14691,298.0,1.5
2018-06-24 18:45:45,TitaN,KaBuM! e-Sports,bot,1,3,7,17037,404.0,2.67
2018-06-24 18:45:45,Wos,KaBuM! e-Sports,sup,1,4,11,9634,59.0,3.0
2018-06-24 18:45:45,,RED Canids,team,18,14,38,70797,,4.0
2018-06-24 18:45:45,,KaBuM! e-Sports,team,14,18,36,75420,,2.78
2018-06-24 19:50:05,Zantins,KaBuM! e-Sports,top,3,2,5,11545,216.0,4.0
2018-06-24 19:50:05,Ranger,KaBuM! e-Sports,jng,4,0,4,9911,123.0,inf
2018-06-24 19:50:05,dyNquedo,KaBuM! e-Sports,mid,1,2,5,9866,197.0,3.0
2018-06-24 19:50:05,TitaN,KaBuM! e-Sports,bot,3,0,5,13634,277.0,inf
2018-06-24 19:50:05,Riyev,KaBuM! e-Sports,sup,1,0,7,7534,44.0,inf
2018-06-24 19:50:05,Lep,RED Canids,top,1,3,0,8456,206.0,0.33
2018-06-24 19:50:05,Chaser,RED Canids,jng,2,5,2,7519,122.0,0.8
2018-06-24 19:50:05,Sky,RED Canids,mid,1,0,1,8786,228.0,inf
2018-06-24 19:50:05,Sacy,RED Canids,bot,0,2,0,8489,231.0,0.0
2018-06-24 19:50:05,Loop,RED Canids,sup,0,2,1,5016,46.0,0.5
2018-06-24 19:50:05,,KaBuM! e-Sports,team,12,4,26,52490,,9.5
2018-06-24 19:50:05,,RED Canids,team,4,12,4,38266,,0.67
2018-06-30 16:07:23,Zantins,KaBuM! e-Sports,top,0,1,1,9601,275.0,1.0
2018-06-30 16:07:23,Ranger,KaBuM! e-Sports,jng,0,4,1,7136,132.0,0.25
2018-06-30 16:07:23,dyNquedo,KaBuM! e-Sports,mid,1,2,0,9456,266.0,0.5
2018-06-30 16:07:23,TitaN,KaBuM! e-Sports,bot,0,4,0,8570,228.0,0.0
2018-06-30 16:07:23,Riyev,KaBuM! e-Sports,sup,0,4,1,4762,16.0,0.25
2018-06-30 16:07:23,Yang,Vivo Keyd,top,0,1,5,11309,247.0,5.0
2018-06-30 16:07:23,Revolta,Vivo Keyd,jng,5,0,6,11382,151.0,inf
2018-06-30 16:07:23,tockers,Vivo Keyd,mid,3,0,2,11902,272.0,inf
2018-06-30 16:07:23,micaO,Vivo Keyd,bot,4,0,6,12173,246.0,inf
2018-06-30 16:07:23,Jockster,Vivo Keyd,sup,3,0,6,8288,52.0,inf
2018-06-30 16:07:23,,KaBuM! e-Sports,team,1,15,3,39525,,0.27
2018-06-30 16:07:23,,Vivo Keyd,team,15,1,25,55054,,40.0
2018-06-30 17:00:47,Yang,Vivo Keyd,top,2,3,4,12696,304.0,2.0
2018-06-30 17:00:47,Revolta,Vivo Keyd,jng,7,3,5,12843,202.0,4.0
2018-06-30 17:00:47,tockers,Vivo Keyd,mid,1,4,3,11134,275.0,1.0
2018-06-30 17:00:47,micaO,Vivo Keyd,bot,3,2,2,12873,307.0,2.5
2018-06-30 17:00:47,Jockster,Vivo Keyd,sup,1,5,4,7300,61.0,1.0
2018-06-30 17:00:47,Zantins,KaBuM! e-Sports,top,4,4,2,14523,292.0,1.5
2018-06-30 17:00:47,Ranger,KaBuM! e-Sports,jng,2,3,14,12781,178.0,5.33
2018-06-30 17:00:47,dyNquedo,KaBuM! e-Sports,mid,6,2,4,14676,286.0,5.0
2018-06-30 17:00:47,TitaN,KaBuM! e-Sports,bot,4,3,11,13423,241.0,5.0
2018-06-30 17:00:47,Riyev,KaBuM! e-Sports,sup,1,2,15,9573,59.0,8.0
2018-06-30 17:00:47,,Vivo Keyd,team,14,17,18,56846,,1.88
2018-06-30 17:00:47,,KaBuM! e-Sports,team,17,14,46,64976,,4.5
2018-06-30 17:58:41,Yang,Vivo Keyd,top,4,2,4,13736,292.0,4.0
2018-06-30 17:58:41,Revolta,Vivo Keyd,jng,5,5,5,11891,189.0,2.0
2018-06-30 17:58:41,tockers,Vivo Keyd,mid,0,3,7,10920,263.0,2.33
2018-06-30 17:58:41,micaO,Vivo Keyd,bot,6,3,4,13217,284.0,3.33
2018-06-30 17:58:41,Jockster,Vivo Keyd,sup,1,5,11,8293,73.0,2.4
2018-06-30 17:58:41,Zantins,KaBuM! e-Sports,top,1,4,9,11231,223.0,2.5
2018-06-30 17:58:41,Ranger,KaBuM! e-Sports,jng,1,2,12,11327,165.0,6.5
2018-06-30 17:58:41,dyNquedo,KaBuM! e-Sports,mid,6,3,8,14037,270.0,4.67
2018-06-30 17:58:41,TitaN,KaBuM! e-Sports,bot,8,4,7,16214,322.0,3.75
2018-06-30 17:58:41,Riyev,KaBuM! e-Sports,sup,2,3,14,8314,51.0,5.33
2018-06-30 17:58:41,,Vivo Keyd,team,16,18,31,58057,,2.61
2018-06-30 17:58:41,,KaBuM! e-Sports,team,18,16,50,61123,,4.25
2018-06-30 18:56:52,Jisu,Flamengo Esports,top,4,3,11,16593,343.0,5.0
2018-06-30 18:56:52,Shrimp,Flamengo Esports,jng,5,2,11,14058,214.0,8.0
2018-06-30 18:56:52,Goku,Flamengo Esports,mid,2,2,15,14967,318.0,8.5
2018-06-30 18:56:52,brTT,Flamengo Esports,bot,8,1,7,17376,345.0,15.0
2018-06-30 18:56:52,esA,Flamengo Esports,sup,2,1,12,10957,99.0,14.0
2018-06-30 18:56:52,SkyBart,ProGaming Esports,top,3,7,5,12680,296.0,1.14
2018-06-30 18:56:52,Minerva,ProGaming Esports,jng,3,3,2,10779,179.0,1.67
2018-06-30 18:56:52,Lynkez,ProGaming Esports,mid,2,4,2,13952,369.0,1.0
2018-06-30 18:56:52,Luskka,ProGaming Esports,bot,1,3,5,12023,307.0,2.0
2018-06-30 18:56:52,Professor,ProGaming Esports,sup,0,4,7,8302,78.0,1.75
2018-06-30 18:56:52,,Flamengo Esports,team,21,9,56,73951,,8.56
2018-06-30 18:56:52,,ProGaming Esports,team,9,21,21,57736,,1.43
2018-06-30 20:05:00,SkyBart,ProGaming Esports,top,5,3,6,16243,333.0,3.67
2018-06-30 20:05:00,Minerva,ProGaming Esports,jng,8,3,8,14300,171.0,5.33
2018-06-30 20:05:00,Lynkez,ProGaming Esports,mid,5,4,11,15345,311.0,4.0
2018-06-30 20:05:00,Luskka,ProGaming Esports,bot,3,2,9,16065,351.0,6.0
2018-06-30 20:05:00,Professor,ProGaming Esports,sup,3,3,11,10580,88.0,4.67
2018-06-30 20:05:00,Jisu,Flamengo Esports,top,3,7,5,13798,324.0,1.14
2018-06-30 20:05:00,Shrimp,Flamengo Esports,jng,5,6,5,12934,202.0,1.67
2018-06-30 20:05:00,Goku,Flamengo Esports,mid,3,4,6,13705,317.0,2.25
2018-06-30 20:05:00,brTT,Flamengo Esports,bot,2,3,5,14996,388.0,2.33
2018-06-30 20:05:00,esA,Flamengo Esports,sup,2,4,5,9250,93.0,1.75
2018-06-30 20:05:00,,ProGaming Esports,team,24,15,45,72533,,4.6
2018-06-30 20:05:00,,Flamengo Esports,team,15,24,26,64683,,1.71
2018-06-30 21:11:36,SkyBart,ProGaming Esports,top,3,1,5,11699,245.0,8.0
2018-06-30 21:11:36,Minerva,ProGaming Esports,jng,2,0,8,9745,150.0,inf
2018-06-30 21:11:36,Lynkez,ProGaming Esports,mid,1,2,7,10289,214.0,4.0
2018-06-30 21:11:36,Luskka,ProGaming Esports,bot,4,1,4,12706,278.0,8.0
2018-06-30 21:11:36,Professor,ProGaming Esports,sup,1,3,8,7571,52.0,3.0
2018-06-30 21:11:36,Jisu,Flamengo Esports,top,1,2,4,10117,253.0,2.5
