playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Hugato,Miners,jng,4,1,5,12754,230.0,9.0
Anyyy,Miners,mid,1,2,8,12750,291.0,4.5
Celo,Miners,bot,2,1,13,15082,318.0,15.0
Sive,Miners,sup,6,2,8,10904,57.0,7.0
Tay,Flamengo Los Grandes,top,2,3,2,14901,342.0,1.33
Geum go,Flamengo Los Grandes,jng,1,5,2,8968,156.0,0.6
Tutsz,Flamengo Los Grandes,mid,1,3,4,11639,295.0,1.67
Flare,Flamengo Los Grandes,bot,2,2,3,13477,339.0,2.5
Kuri,Flamengo Los Grandes,sup,0,3,6,6540,9.0,2.0
,Miners,team,16,6,45,67861,,10.17
,Flamengo Los Grandes,team,6,16,17,55525,,1.44
Zecas,Rensga eSports,top,1,2,2,8117,182.0,1.5
Erasus,Rensga eSports,jng,0,4,6,7851,150.0,1.5
Evrot,Rensga eSports,mid,3,0,3,10395,216.0,inf
NinjaKiwi,Rensga eSports,bot,3,4,2,10836,229.0,1.25
Mocha,Rensga eSports,sup,0,3,5,5406,27.0,1.67
Robo,LOUD,top,1,1,7,13162,263.0,8.0
Croc,LOUD,jng,3,2,6,10288,156.0,4.5
tinowns,LOUD,mid,4,0,5,12666,252.0,inf
Brance,LOUD,bot,5,2,5,11569,218.0,5.0
Ceos,LOUD,sup,0,2,10,6708,31.0,5.0
,Rensga eSports,team,7,13,18,42605,,1.92
,LOUD,team,13,7,33,54393,,6.57
Boal,RED Canids,top,2,4,3,13716,272.0,1.25
Aegis,RED Canids,jng,6,2,9,13915,210.0,7.5
Grevthar,RED Canids,mid,9,2,5,17566,325.0,7.0
TitaN,RED Canids,bot,4,3,8,16083,329.0,4.0
Jojo,RED Canids,sup,0,3,14,8558,6.0,4.67
Parang,KaBuM! e-Sports,top,3,5,7,13515,277.0,2.0
Wiz,KaBuM! e-Sports,jng,4,4,6,12133,192.0,2.5
Hauz,KaBuM! e-Sports,mid,2,2,7,14373,317.0,4.5
DudsTheBoy,KaBuM! e-Sports,bot,5,5,5,12972,252.0,2.0
Scuro,KaBuM! e-Sports,sup,0,5,10,7711,28.0,2.0
,RED Canids,team,21,14,39,69838,,4.29
,KaBuM! e-Sports,team,14,21,35,60704,,2.33
Wizer,paiN Gaming,top,3,1,6,15400,322.0,9.0
CarioK,paiN Gaming,jng,4,1,6,13293,212.0,10.0
dyNquedo,paiN Gaming,mid,4,1,7,14319,285.0,11.0
Trigo,paiN Gaming,bot,2,0,7,13700,287.0,inf
Damage,paiN Gaming,sup,1,2,8,8277,50.0,4.5
fNb,FURIA,top,3,4,1,13480,303.0,1.0
Goot,FURIA,jng,0,3,3,9145,177.0,1.0
Envy,FURIA,mid,1,2,2,10583,256.0,1.5
Netuno,FURIA,bot,1,2,0,12865,326.0,0.5
RedBert,FURIA,sup,0,3,3,6459,7.0,1.0
,paiN Gaming,team,14,5,34,64989,,9.6
,FURIA,team,5,14,9,52532,,1.0
Hidan,INTZ,top,0,5,2,8553,219.0,0.4
Yampi,INTZ,jng,0,4,3,6959,134.0,0.75
NOsFerus,INTZ,mid,0,3,3,8933,232.0,1.0
micaO,INTZ,bot,4,3,0,9672,205.0,1.33
Jockster,INTZ,sup,0,4,4,5122,3.0,1.0
Kiari,Liberty,top,1,0,13,10698,216.0,inf
Disamis,Liberty,jng,3,1,6,10891,191.0,9.0
Krastyel,Liberty,mid,2,1,10,12157,249.0,12.0
Matsukaze,Liberty,bot,12,1,4,14333,210.0,16.0
Cavalo,Liberty,sup,1,1,16,7452,10.0,17.0
,INTZ,team,4,19,12,39239,,0.84
,Liberty,team,19,4,49,55531,,17.0
Parang,KaBuM! e-Sports,top,2,1,9,10457,217.0,11.0
Wiz,KaBuM! e-Sports,jng,5,0,13,10905,162.0,inf
Hauz,KaBuM! e-Sports,mid,5,0,12,11580,251.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,5,1,5,14236,270.0,10.0
Scuro,KaBuM! e-Sports,sup,1,1,15,7378,40.0,16.0
Zecas,Rensga eSports,top,1,3,1,7840,181.0,0.67
Erasus,Rensga eSports,jng,0,3,2,7174,134.0,0.67
Evrot,Rensga eSports,mid,0,3,0,7635,190.0,0.0
NinjaKiwi,Rensga eSports,bot,1,3,0,9524,258.0,0.33
Mocha,Rensga eSports,sup,1,6,1,5431,29.0,0.33
,KaBuM! e-Sports,team,18,3,54,54556,,24.0
,Rensga eSports,team,3,18,4,37604,,0.39
Kiari,Liberty,top,2,4,2,11868,271.0,1.0
Disamis,Liberty,jng,2,4,4,10299,187.0,1.5
Krastyel,Liberty,mid,3,3,3,12231,278.0,2.0
Matsukaze,Liberty,bot,1,1,4,12532,296.0,5.0
Cavalo,Liberty,sup,0,3,7,7083,11.0,2.33
Boal,RED Canids,top,4,2,5,14475,298.0,4.5
Aegis,RED Canids,jng,0,3,6,10631,200.0,2.0
Grevthar,RED Canids,mid,2,1,3,11931,262.0,5.0
TitaN,RED Canids,bot,7,2,6,15735,322.0,6.5
Jojo,RED Canids,sup,2,0,12,8619,10.0,inf
,Liberty,team,8,15,20,54013,,1.87
,RED Canids,team,15,8,32,61391,,5.88
Hidan,INTZ,top,2,7,2,14583,297.0,0.57
Yampi,INTZ,jng,2,5,1,12545,213.0,0.6
NOsFerus,INTZ,mid,0,7,2,11735,280.0,0.29
micaO,INTZ,bot,2,3,3,15581,357.0,1.67
Jockster,INTZ,sup,0,3,5,6950,10.0,1.67
Wizer,paiN Gaming,top,4,2,15,15430,327.0,9.5
CarioK,paiN Gaming,jng,6,1,8,13491,204.0,14.0
dyNquedo,paiN Gaming,mid,9,2,13,17241,290.0,11.0
Trigo,paiN Gaming,bot,6,1,10,17531,373.0,16.0
Damage,paiN Gaming,sup,0,0,22,10008,38.0,inf
,INTZ,team,6,25,13,61394,,0.76
,paiN Gaming,team,25,6,68,73701,,15.5
Robo,LOUD,top,1,0,8,11420,233.0,inf
Croc,LOUD,jng,4,1,7,9839,155.0,11.0
tinowns,LOUD,mid,4,0,9,12501,268.0,inf
Brance,LOUD,bot,5,2,7,12611,235.0,6.0
Ceos,LOUD,sup,1,2,10,6724,31.0,5.5
DoRun,Miners,top,1,2,3,10026,234.0,2.0
Hugato,Miners,jng,2,4,3,8784,149.0,1.25
Anyyy,Miners,mid,2,2,3,9912,227.0,2.5
Celo,Miners,bot,0,3,3,9983,229.0,1.0
Sive,Miners,sup,0,4,4,5680,39.0,1.0
,LOUD,team,15,5,41,53095,,11.2
,Miners,team,5,15,16,44385,,1.4
Tay,Flamengo Los Grandes,top,0,2,0,7694,192.0,0.0
Geum go,Flamengo Los Grandes,jng,0,7,1,6227,112.0,0.14
Tutsz,Flamengo Los Grandes,mid,0,3,1,7972,215.0,0.33
Flare,Flamengo Los Grandes,bot,0,3,0,8490,206.0,0.0
Kuri,Flamengo Los Grandes,sup,1,1,0,5265,12.0,1.0
fNb,FURIA,top,6,0,8,13935,268.0,inf
Goot,FURIA,jng,6,0,7,10709,153.0,inf
Envy,FURIA,mid,2,1,9,9713,215.0,11.0
Netuno,FURIA,bot,1,0,5,10230,249.0,inf
RedBert,FURIA,sup,1,0,12,6949,16.0,inf
,Flamengo Los Grandes,team,1,16,2,35648,,0.19
,FURIA,team,16,1,41,51536,,57.0
Boal,RED Canids,top,3,0,5,11668,227.0,inf
Aegis,RED Canids,jng,1,1,8,9191,153.0,9.0
Grevthar,RED Canids,mid,5,1,3,9927,187.0,8.0
TitaN,RED Canids,bot,8,2,8,13290,237.0,8.0
Jojo,RED Canids,sup,3,1,16,8201,9.0,19.0
Hidan,INTZ,top,2,2,1,10934,213.0,1.5
Yampi,INTZ,jng,1,4,2,7196,117.0,0.75
NOsFerus,INTZ,mid,1,4,2,7571,165.0,0.75
micaO,INTZ,bot,1,5,3,8373,185.0,0.8
Jockster,INTZ,sup,0,5,3,5073,21.0,0.6
,RED Canids,team,20,5,40,52277,,12.0
,INTZ,team,5,20,11,39147,,0.8
fNb,FURIA,top,11,3,5,16855,259.0,5.33
Goot,FURIA,jng,1,2,10,10017,153.0,5.5
Envy,FURIA,mid,2,1,6,12206,269.0,8.0
Netuno,FURIA,bot,5,0,10,14659,283.0,inf
RedBert,FURIA,sup,0,1,15,7852,12.0,15.0
Robo,LOUD,top,3,4,0,10858,230.0,0.75
Croc,LOUD,jng,0,3,6,8599,165.0,2.0
tinowns,LOUD,mid,0,3,4,11430,295.0,1.33
Brance,LOUD,bot,3,4,2,12342,250.0,1.25
Ceos,LOUD,sup,1,5,4,6405,16.0,1.0
,FURIA,team,19,7,46,61589,,9.29
,LOUD,team,7,19,16,49634,,1.21
Zecas,Rensga eSports,top,0,5,2,11265,229.0,0.4
Mewkyo,Rensga eSports,jng,1,5,1,11341,204.0,0.4
Evrot,Rensga eSports,mid,2,2,3,18534,388.0,2.5
NinjaKiwi,Rensga eSports,bot,2,3,3,15700,376.0,1.67
Yuki,Rensga eSports,sup,0,4,4,7857,36.0,1.0
Kiari,Liberty,top,7,1,7,17109,290.0,14.0
Disamis,Liberty,jng,2,0,13,14424,239.0,inf
Krastyel,Liberty,mid,4,2,10,15899,315.0,7.0
Matsukaze,Liberty,bot,4,1,9,13259,72.0,13.0
Cavalo,Liberty,sup,2,1,12,14563,267.0,14.0
,Rensga eSports,team,5,19,13,64697,,0.95
,Liberty,team,19,5,51,75254,,14.0
Wizer,paiN Gaming,top,4,2,11,20335,426.0,7.5
CarioK,paiN Gaming,jng,8,1,8,17263,257.0,16.0
dyNquedo,paiN Gaming,mid,4,2,12,19111,401.0,8.0
Trigo,paiN Gaming,bot,2,0,12,15475,308.0,inf
Damage,paiN Gaming,sup,1,5,9,9146,34.0,2.0
Tay,Flamengo Los Grandes,top,1,4,2,16176,374.0,0.75
Sting,Flamengo Los Grandes,jng,4,3,4,14021,233.0,2.67
Tutsz,Flamengo Los Grandes,mid,2,3,3,17184,419.0,1.67
Flare,Flamengo Los Grandes,bot,3,5,4,19200,421.0,1.4
Bounty,Flamengo Los Grandes,sup,0,4,8,8814,27.0,2.0
,paiN Gaming,team,19,10,52,81330,,7.1
,Flamengo Los Grandes,team,10,19,21,75395,,1.63
DoRun,Miners,top,0,6,4,11336,247.0,0.67
Hugato,Miners,jng,1,1,7,10504,176.0,8.0
Anyyy,Miners,mid,4,2,4,12800,288.0,4.0
Celo,Miners,bot,3,2,3,15841,299.0,3.0
Sive,Miners,sup,1,3,8,8343,37.0,3.0
Parang,KaBuM! e-Sports,top,5,3,4,13650,264.0,3.0
Wiz,KaBuM! e-Sports,jng,2,2,4,10920,199.0,3.0
Hauz,KaBuM! e-Sports,mid,4,0,6,13587,300.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,2,1,7,14896,320.0,9.0
Scuro,KaBuM! e-Sports,sup,1,3,9,7813,42.0,3.33
,Miners,team,9,14,26,58824,,2.5
,KaBuM! e-Sports,team,14,9,30,60866,,4.89
Robo,LOUD,top,6,6,11,14963,268.0,2.83
Croc,LOUD,jng,0,4,16,10974,170.0,4.0
tinowns,LOUD,mid,6,3,8,15622,320.0,4.67
Brance,LOUD,bot,8,2,8,17525,346.0,8.0
Ceos,LOUD,sup,0,1,18,8457,12.0,18.0
Tay,Flamengo Los Grandes,top,8,3,4,18997,310.0,4.0
Sting,Flamengo Los Grandes,jng,2,5,11,12713,190.0,2.6
Tutsz,Flamengo Los Grandes,mid,3,2,10,15716,348.0,6.5
Flare,Flamengo Los Grandes,bot,3,3,9,15411,343.0,4.0
Bounty,Flamengo Los Grandes,sup,0,7,10,8366,33.0,1.43
,LOUD,team,20,16,61,67541,,5.06
,Flamengo Los Grandes,team,16,20,44,71203,,3.0
DoRun,Miners,top,3,4,11,16302,263.0,3.5
Hugato,Miners,jng,3,1,7,12314,194.0,10.0
Anyyy,Miners,mid,6,2,5,17529,361.0,5.5
Celo,Miners,bot,1,6,8,13480,266.0,1.5
Sive,Miners,sup,1,6,3,9067,46.0,0.67
Kiari,Liberty,top,4,5,5,14393,307.0,1.8
Disamis,Liberty,jng,6,4,4,12260,198.0,2.5
Krastyel,Liberty,mid,0,1,10,11342,266.0,10.0
Matsukaze,Liberty,bot,6,2,3,15771,319.0,4.5
Cavalo,Liberty,sup,3,2,11,8674,46.0,7.0
,Miners,team,14,19,34,68692,,2.53
,Liberty,team,19,14,33,62440,,3.71
Parang,KaBuM! e-Sports,top,2,3,2,13489,261.0,1.33
Wiz,KaBuM! e-Sports,jng,1,4,4,10529,208.0,1.25
Hauz,KaBuM! e-Sports,mid,1,4,4,10947,270.0,1.25
DudsTheBoy,KaBuM! e-Sports,bot,3,2,2,13607,310.0,2.5
Scuro,KaBuM! e-Sports,sup,0,4,3,6486,44.0,0.75
fNb,FURIA,top,9,1,5,16783,315.0,14.0
Goot,FURIA,jng,0,1,10,9443,158.0,10.0
Envy,FURIA,mid,2,3,11,12993,260.0,4.33
Netuno,FURIA,bot,4,0,8,14277,316.0,inf
RedBert,FURIA,sup,2,2,14,8627,45.0,8.0
,KaBuM! e-Sports,team,7,17,15,55058,,1.29
,FURIA,team,17,7,48,62123,,9.29
Zecas,Rensga eSports,top,0,4,0,8847,226.0,0.0
Erasus,Rensga eSports,jng,1,3,0,8196,166.0,0.33
Evrot,Rensga eSports,mid,0,2,1,8671,229.0,0.5
NinjaKiwi,Rensga eSports,bot,0,3,1,9610,248.0,0.33
Yuki,Rensga eSports,sup,0,4,1,5258,14.0,0.25
Hidan,INTZ,top,4,0,3,12296,259.0,inf
Yampi,INTZ,jng,4,0,8,10943,181.0,inf
NOsFerus,INTZ,mid,1,0,9,12222,247.0,inf
micaO,INTZ,bot,6,0,4,12050,233.0,inf
Jockster,INTZ,sup,1,1,10,7116,13.0,11.0
,Rensga eSports,team,1,16,3,40582,,0.25
,INTZ,team,16,1,34,54627,,50.0
Boal,RED Canids,top,0,5,1,10079,216.0,0.2
Aegis,RED Canids,jng,0,5,3,9928,200.0,0.6
Grevthar,RED Canids,mid,2,6,0,10190,229.0,0.33
TitaN,RED Canids,bot,1,5,2,11615,268.0,0.6
Jojo,RED Canids,sup,0,4,1,6013,19.0,0.25
Wizer,paiN Gaming,top,5,1,16,14570,238.0,21.0
CarioK,paiN Gaming,jng,6,0,15,12069,167.0,inf
dyNquedo,paiN Gaming,mid,5,1,13,12184,250.0,18.0
Trigo,paiN Gaming,bot,8,0,10,14158,263.0,inf
Damage,paiN Gaming,sup,1,1,17,8461,42.0,18.0
,RED Canids,team,3,25,7,47825,,0.4
,paiN Gaming,team,25,3,71,61442,,32.0
Guigo,RED Canids,top,1,3,11,13930,268.0,4.0
Aegis,RED Canids,jng,6,2,5,16033,288.0,5.5
Grevthar,RED Canids,mid,3,2,6,12542,257.0,4.5
TitaN,RED Canids,bot,7,2,8,18261,370.0,7.5
Jojo,RED Canids,sup,1,1,15,9199,8.0,16.0
Zecas,Rensga eSports,top,0,4,4,10053,208.0,1.0
Erasus,Rensga eSports,jng,2,4,6,11139,170.0,2.0
Evrot,Rensga eSports,mid,3,4,5,12624,291.0,2.0
NinjaKiwi,Rensga eSports,bot,4,2,2,17198,372.0,3.0
Yuki,Rensga eSports,sup,1,4,5,7484,36.0,1.5
,RED Canids,team,18,10,45,69965,,6.3
,Rensga eSports,team,10,18,22,58498,,1.78
Wizer,paiN Gaming,top,3,1,2,14943,316.0,5.0
CarioK,paiN Gaming,jng,0,2,4,10504,176.0,2.0
dyNquedo,paiN Gaming,mid,1,1,2,16799,377.0,3.0
Trigo,paiN Gaming,bot,3,2,2,15501,341.0,2.5
Damage,paiN Gaming,sup,1,3,3,8360,46.0,1.33
Robo,LOUD,top,0,3,3,15686,329.0,1.0
Croc,LOUD,jng,2,1,5,11586,193.0,7.0
tinowns,LOUD,mid,1,1,5,13367,300.0,6.0
Brance,LOUD,bot,5,1,4,14168,270.0,9.0
Ceos,LOUD,sup,1,2,7,8889,44.0,4.0
,paiN Gaming,team,8,9,13,66107,,2.33
,LOUD,team,9,8,24,63696,,4.12
Tay,Flamengo Los Grandes,top,2,3,1,12159,276.0,1.0
Ranger,Flamengo Los Grandes,jng,0,6,5,7725,137.0,0.83
Tutsz,Flamengo Los Grandes,mid,0,5,2,9356,242.0,0.4
Flare,Flamengo Los Grandes,bot,2,5,3,9692,207.0,1.0
Wos,Flamengo Los Grandes,sup,2,4,2,6281,17.0,1.0
Parang,KaBuM! e-Sports,top,8,1,6,15644,270.0,14.0
Wiz,KaBuM! e-Sports,jng,1,2,18,10290,142.0,9.5
Hauz,KaBuM! e-Sports,mid,7,0,14,13877,249.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,5,0,8,13935,274.0,inf
Scuro,KaBuM! e-Sports,sup,2,3,7,7378,34.0,3.0
,Flamengo Los Grandes,team,6,23,13,45213,,0.83
,KaBuM! e-Sports,team,23,6,53,61124,,12.67
Kiari,Liberty,top,2,2,2,17055,329.0,2.0
Disamis,Liberty,jng,0,3,2,10039,188.0,0.67
Krastyel,Liberty,mid,2,2,2,13114,308.0,2.0
Matsukaze,Liberty,bot,0,3,0,13163,320.0,0.0
Cavalo,Liberty,sup,0,2,0,7050,15.0,0.0
fNb,FURIA,top,4,2,1,14761,308.0,2.5
Goot,FURIA,jng,6,0,6,14162,219.0,inf
Envy,FURIA,mid,0,2,11,14186,306.0,5.5
Netuno,FURIA,bot,2,0,6,13568,320.0,inf
RedBert,FURIA,sup,0,0,9,7735,17.0,inf
,Liberty,team,4,12,6,60421,,0.83
,FURIA,team,12,4,33,64412,,11.25
Hidan,INTZ,top,2,2,3,12724,298.0,2.5
Yampi,INTZ,jng,2,5,4,10374,174.0,1.2
NOsFerus,INTZ,mid,1,1,7,12401,284.0,8.0
micaO,INTZ,bot,2,2,5,14109,289.0,3.5
Jockster,INTZ,sup,1,2,7,7693,35.0,4.0
DoRun,Miners,top,4,2,7,13363,263.0,5.5
Hugato,Miners,jng,0,2,7,10473,167.0,3.5
Anyyy,Miners,mid,5,1,4,15505,330.0,9.0
Celo,Miners,bot,2,2,9,13931,270.0,5.5
Sive,Miners,sup,1,1,11,8707,21.0,12.0
,INTZ,team,8,12,26,57301,,2.83
,Miners,team,12,8,38,61979,,6.25
Zecas,Rensga eSports,top,0,4,4,9439,225.0,1.0
Mewkyo,Rensga eSports,jng,5,5,1,9623,148.0,1.2
Evrot,Rensga eSports,mid,3,4,5,12171,266.0,2.0
NinjaKiwi,Rensga eSports,bot,2,4,5,12341,288.0,1.75
Yuki,Rensga eSports,sup,1,4,7,6531,12.0,2.0
Wizer,paiN Gaming,top,5,1,8,16052,322.0,13.0
CarioK,paiN Gaming,jng,2,4,11,10472,173.0,3.25
dyNquedo,paiN Gaming,mid,3,3,11,12317,263.0,4.67
Trigo,paiN Gaming,bot,9,2,3,16634,316.0,6.0
Damage,paiN Gaming,sup,2,1,15,8655,24.0,17.0
,Rensga eSports,team,11,21,22,50105,,1.57
,paiN Gaming,team,21,11,48,64130,,6.27
DoRun,Miners,top,0,1,7,11153,230.0,7.0
Hugato,Miners,jng,4,3,5,11515,169.0,3.0
Anyyy,Miners,mid,6,0,7,14348,290.0,inf
Celo,Miners,bot,5,4,7,13924,276.0,3.0
Sive,Miners,sup,1,3,8,7916,35.0,3.0
Guigo,RED Canids,top,0,2,7,14819,272.0,3.5
Aegis,RED Canids,jng,5,3,1,12193,246.0,2.0
Grevthar,RED Canids,mid,3,2,3,11517,230.0,3.0
TitaN,RED Canids,bot,3,4,4,12790,274.0,1.75
Jojo,RED Canids,sup,0,5,7,6687,28.0,1.4
,Miners,team,16,11,34,58856,,4.55
,RED Canids,team,11,16,22,58006,,2.06
fNb,FURIA,top,3,1,8,17650,381.0,11.0
Goot,FURIA,jng,7,2,9,14613,198.0,8.0
Envy,FURIA,mid,4,3,12,17208,339.0,5.33
Netuno,FURIA,bot,2,0,15,19220,445.0,inf
RedBert,FURIA,sup,8,2,8,11871,63.0,8.0
Hidan,INTZ,top,1,6,2,13353,314.0,0.5
Yampi,INTZ,jng,2,4,3,11502,214.0,1.25
NOsFerus,INTZ,mid,3,4,4,17949,391.0,1.75
micaO,INTZ,bot,2,3,4,13923,294.0,2.0
Jockster,INTZ,sup,0,7,6,8116,43.0,0.86
,FURIA,team,24,8,52,80562,,9.5
,INTZ,team,8,24,19,64843,,1.12
Parang,KaBuM! e-Sports,top,2,3,2,7607,162.0,1.33
Wiz,KaBuM! e-Sports,jng,1,5,7,6912,114.0,1.6
Hauz,KaBuM! e-Sports,mid,2,3,5,8252,193.0,2.33
DudsTheBoy,KaBuM! e-Sports,bot,3,2,4,8141,169.0,3.5
Scuro,KaBuM! e-Sports,sup,1,2,7,5399,11.0,4.0
Robo,LOUD,top,5,4,2,11003,191.0,1.75
Croc,LOUD,jng,6,2,4,10308,137.0,5.0
tinowns,LOUD,mid,1,0,8,9245,194.0,inf
Brance,LOUD,bot,3,1,4,9700,199.0,7.0
Ceos,LOUD,sup,0,2,9,6100,6.0,4.5
,KaBuM! e-Sports,team,9,15,25,36311,,2.27
,LOUD,team,15,9,27,46356,,4.67
Tay,Flamengo Los Grandes,top,3,4,10,15496,317.0,3.25
Ranger,Flamengo Los Grandes,jng,2,4,12,13816,204.0,3.5
Tutsz,Flamengo Los Grandes,mid,6,3,8,16272,351.0,4.67
Flare,Flamengo Los Grandes,bot,6,3,11,17243,317.0,5.67
Wos,Flamengo Los Grandes,sup,0,4,15,8629,34.0,3.75
Kiari,Liberty,top,4,4,7,17788,312.0,2.75
Disamis,Liberty,jng,4,0,8,14042,242.0,inf
Krastyel,Liberty,mid,3,4,11,14408,288.0,3.5
Matsukaze,Liberty,bot,6,5,11,14634,89.0,3.4
Cavalo,Liberty,sup,1,4,14,11910,190.0,3.75
,Flamengo Los Grandes,team,17,18,56,71456,,4.06
,Liberty,team,18,17,51,72782,,4.06
Boal,RED Canids,top,1,2,3,12324,282.0,2.0
Aegis,RED Canids,jng,0,6,3,10435,217.0,0.5
Grevthar,RED Canids,mid,2,5,1,11419,233.0,0.6
TitaN,RED Canids,bot,1,3,1,13462,341.0,0.67
Jojo,RED Canids,sup,0,2,1,6408,13.0,0.5
fNb,FURIA,top,2,3,6,15375,305.0,2.67
Goot,FURIA,jng,6,0,8,12918,186.0,inf
Envy,FURIA,mid,6,1,7,14140,273.0,13.0
Netuno,FURIA,bot,2,0,4,15827,312.0,inf
RedBert,FURIA,sup,1,0,7,7848,19.0,inf
,RED Canids,team,4,18,9,54048,,0.72
,FURIA,team,17,4,32,66108,,12.25
Wizer,paiN Gaming,top,2,5,0,10508,255.0,0.4
CarioK,paiN Gaming,jng,0,5,2,8518,170.0,0.4
dyNquedo,paiN Gaming,mid,0,5,1,10191,271.0,0.2
Trigo,paiN Gaming,bot,1,2,1,11822,264.0,1.0
Damage,paiN Gaming,sup,0,1,2,5984,6.0,2.0
Parang,KaBuM! e-Sports,top,7,1,9,13045,230.0,16.0
Wiz,KaBuM! e-Sports,jng,3,0,6,10256,165.0,inf
Hauz,KaBuM! e-Sports,mid,3,0,9,12901,267.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,4,1,6,13697,298.0,10.0
Scuro,KaBuM! e-Sports,sup,1,1,10,7310,30.0,11.0
,paiN Gaming,team,3,18,6,47023,,0.5
,KaBuM! e-Sports,team,18,3,40,57209,,19.33
Zecas,Rensga eSports,top,0,3,9,10095,233.0,3.0
Erasus,Rensga eSports,jng,6,4,3,10570,158.0,2.25
Evrot,Rensga eSports,mid,0,3,7,11179,267.0,2.33
NinjaKiwi,Rensga eSports,bot,3,4,2,11384,281.0,1.25
Yuki,Rensga eSports,sup,1,3,5,7111,42.0,2.0
DoRun,Miners,top,1,2,6,13966,273.0,3.5
Hugato,Miners,jng,5,3,9,11771,179.0,4.67
Anyyy,Miners,mid,4,1,8,13080,271.0,12.0
Celo,Miners,bot,6,2,8,13431,268.0,7.0
Sive,Miners,sup,1,2,15,8011,30.0,8.0
,Rensga eSports,team,10,17,26,50339,,2.12
,Miners,team,17,10,46,60259,,6.3
Hidan,INTZ,top,3,4,12,14378,286.0,3.75
Yampi,INTZ,jng,3,4,11,13368,195.0,3.5
NOsFerus,INTZ,mid,5,3,13,15230,288.0,6.0
micaO,INTZ,bot,7,1,7,17617,351.0,14.0
Jockster,INTZ,sup,0,5,16,8704,41.0,3.2
Tay,Flamengo Los Grandes,top,3,5,4,15197,317.0,1.4
Ranger,Flamengo Los Grandes,jng,1,4,9,13021,237.0,2.5
Tutsz,Flamengo Los Grandes,mid,5,3,8,15602,302.0,4.33
Flare,Flamengo Los Grandes,bot,7,3,5,17684,338.0,4.0
Wos,Flamengo Los Grandes,sup,1,3,11,9088,32.0,4.0
,INTZ,team,18,17,59,69297,,4.53
,Flamengo Los Grandes,team,17,18,37,70592,,3.0
Kiari,Liberty,top,2,6,0,9544,198.0,0.33
Disamis,Liberty,jng,0,4,3,7638,133.0,0.75
Krastyel,Liberty,mid,1,1,1,10446,288.0,2.0
Matsukaze,Liberty,bot,0,5,3,9252,225.0,0.6
Cavalo,Liberty,sup,1,4,2,5756,25.0,0.75
Robo,LOUD,top,5,3,7,13227,232.0,4.0
Croc,LOUD,jng,3,1,16,11862,182.0,19.0
tinowns,LOUD,mid,5,0,9,14103,293.0,inf
Brance,LOUD,bot,5,0,11,12603,239.0,inf
Ceos,LOUD,sup,2,0,16,8758,34.0,inf
,Liberty,team,4,20,9,42636,,0.65
,LOUD,team,20,4,59,60553,,19.75
DoRun,Miners,top,0,3,2,11699,281.0,0.67
Hugato,Miners,jng,2,3,0,9184,160.0,0.67
Anyyy,Miners,mid,0,3,0,11763,301.0,0.0
Celo,Miners,bot,1,5,0,13115,319.0,0.2
Sive,Miners,sup,0,3,2,7079,19.0,0.67
Wizer,paiN Gaming,top,5,0,9,18337,385.0,inf
CarioK,paiN Gaming,jng,1,1,5,10864,165.0,6.0
dyNquedo,paiN Gaming,mid,6,0,7,14723,311.0,inf
Trigo,paiN Gaming,bot,4,1,7,14488,295.0,11.0
Damage,paiN Gaming,sup,1,1,14,8572,31.0,15.0
,Miners,team,3,17,4,52840,,0.41
,paiN Gaming,team,17,3,42,66984,,19.67
fNb,FURIA,top,7,2,3,12785,244.0,5.0
Goot,FURIA,jng,3,2,11,10975,184.0,7.0
Envy,FURIA,mid,4,1,4,10762,219.0,8.0
Netuno,FURIA,bot,2,2,7,11053,248.0,4.5
RedBert,FURIA,sup,1,4,12,6674,36.0,3.25
Zecas,Rensga eSports,top,1,3,3,8691,200.0,1.33
Erasus,Rensga eSports,jng,8,5,1,10155,143.0,1.8
Evrot,Rensga eSports,mid,1,2,5,9603,230.0,3.0
NinjaKiwi,Rensga eSports,bot,1,2,5,7914,175.0,3.0
Yuki,Rensga eSports,sup,0,5,5,5313,32.0,1.0
,FURIA,team,17,11,37,52249,,4.91
,Rensga eSports,team,11,17,19,41676,,1.76
Robo,LOUD,top,15,3,7,19486,266.0,7.33
Croc,LOUD,jng,5,3,13,13895,223.0,6.0
tinowns,LOUD,mid,1,4,10,12513,258.0,2.75
Brance,LOUD,bot,4,2,10,14542,288.0,7.0
Ceos,LOUD,sup,1,5,17,8682,38.0,3.6
Hidan,INTZ,top,6,6,7,13082,244.0,2.17
Yampi,INTZ,jng,4,5,7,10710,174.0,2.2
NOsFerus,INTZ,mid,4,4,7,13017,257.0,2.75
micaO,INTZ,bot,2,3,12,14352,336.0,4.67
Jockster,INTZ,sup,1,8,12,7861,34.0,1.62
,LOUD,team,26,17,57,69118,,4.88
,INTZ,team,17,26,45,59022,,2.38
Parang,KaBuM! e-Sports,top,6,1,9,12899,209.0,15.0
Wiz,KaBuM! e-Sports,jng,2,2,8,8185,110.0,5.0
Hauz,KaBuM! e-Sports,mid,8,0,9,12311,239.0,inf
