playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
esA,paiN Gaming,sup,0,3,1,5481,37.0,0.33
Yang,KaBuM! e-Sports,top,3,0,6,10023,182.0,inf
Revolta,KaBuM! e-Sports,jng,3,0,10,9193,112.0,inf
Tutsz,KaBuM! e-Sports,mid,7,0,8,12598,267.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,7,1,6,13455,235.0,13.0
Ceos,KaBuM! e-Sports,sup,1,0,11,7109,33.0,inf
,paiN Gaming,team,1,21,3,39106,,0.19
,KaBuM! e-Sports,team,21,1,41,52378,,62.0
Hidan,Vivo Keyd,top,3,5,4,10482,178.0,1.4
Minerva,Vivo Keyd,jng,1,3,8,13625,281.0,3.0
NOsFerus,Vivo Keyd,mid,5,2,2,14067,274.0,3.5
Drop,Vivo Keyd,bot,2,7,5,12376,252.0,1.0
Professor,Vivo Keyd,sup,3,7,3,7940,34.0,0.86
Boal,Flamengo Esports,top,4,3,8,12064,203.0,4.0
Ranger,Flamengo Esports,jng,5,3,11,12827,207.0,5.33
Goku,Flamengo Esports,mid,7,2,8,15687,321.0,7.5
Bvoy,Flamengo Esports,bot,7,1,11,16741,331.0,18.0
Luci,Flamengo Esports,sup,1,5,13,8972,57.0,2.8
,Vivo Keyd,team,14,24,22,58490,,1.5
,Flamengo Esports,team,24,14,51,66291,,5.36
Tyrin,FURIA Esports,top,6,0,10,14337,244.0,inf
Sting,FURIA Esports,jng,2,4,11,10812,157.0,3.25
Anyyy,FURIA Esports,mid,8,0,13,16398,323.0,inf
Alternative,FURIA Esports,bot,11,2,7,17395,304.0,9.0
Damage,FURIA Esports,sup,0,1,17,8732,28.0,17.0
JackPoT,Santos e-Sports,top,2,3,2,11357,249.0,1.33
Hyoga,Santos e-Sports,jng,1,5,6,8747,149.0,1.4
Rainbow,Santos e-Sports,mid,4,8,3,12968,276.0,0.88
Sarkis,Santos e-Sports,sup,0,7,5,6496,38.0,0.71
Juzo,Santos e-Sports,bot,0,4,2,11848,284.0,0.5
,FURIA Esports,team,27,7,58,67674,,12.14
,Santos e-Sports,team,7,27,18,51416,,0.93
Tyrin,FURIA Esports,top,0,3,1,8689,221.0,0.33
Sting,FURIA Esports,jng,0,5,2,7542,151.0,0.4
Anyyy,FURIA Esports,mid,3,4,0,9598,199.0,0.75
Alternative,FURIA Esports,bot,0,3,2,9246,231.0,0.67
Damage,FURIA Esports,sup,0,6,3,5421,29.0,0.5
Robo,paiN Gaming,top,6,2,4,12692,245.0,5.0
CarioK,paiN Gaming,jng,6,0,13,11482,154.0,inf
tinowns,paiN Gaming,mid,5,0,9,12094,253.0,inf
brTT,paiN Gaming,bot,4,0,13,12135,233.0,inf
esA,paiN Gaming,sup,0,1,13,7347,49.0,13.0
,FURIA Esports,team,3,21,8,40496,,0.52
,paiN Gaming,team,21,3,52,55750,,24.33
Tay,INTZ,top,3,1,2,10926,220.0,5.0
Shini,INTZ,jng,5,2,4,11753,198.0,4.5
Envy,INTZ,mid,2,0,5,12869,310.0,inf
micaO,INTZ,bot,1,7,2,9911,225.0,0.43
RedBert,INTZ,sup,2,4,7,7130,37.0,2.25
Hidan,Vivo Keyd,top,3,5,4,11870,227.0,1.4
Minerva,Vivo Keyd,jng,2,0,7,10799,195.0,inf
NOsFerus,Vivo Keyd,mid,1,2,4,10113,230.0,2.5
Drop,Vivo Keyd,bot,8,2,4,15038,271.0,6.0
Professor,Vivo Keyd,sup,0,4,9,7095,28.0,2.25
,INTZ,team,13,14,20,52589,,2.36
,Vivo Keyd,team,14,13,28,54915,,3.23
JackPoT,Santos e-Sports,top,3,7,1,12055,241.0,0.57
Hyoga,Santos e-Sports,jng,1,5,5,10787,188.0,1.2
Rainbow,Santos e-Sports,mid,4,1,5,13901,282.0,9.0
Sarkis,Santos e-Sports,bot,2,4,5,15068,360.0,1.75
Hawk,Santos e-Sports,sup,1,3,9,8903,62.0,3.33
fNb,Prodigy Esports,top,2,4,9,13952,296.0,2.75
Yampi,Prodigy Esports,jng,4,2,12,12437,167.0,8.0
dyNquedo,Prodigy Esports,mid,3,0,9,13344,276.0,inf
Garo,Prodigy Esports,bot,11,2,9,20929,392.0,10.0
Wos,Prodigy Esports,sup,0,3,18,9488,53.0,6.0
,Santos e-Sports,team,11,20,25,60714,,1.8
,Prodigy Esports,team,20,11,57,70150,,7.0
Boal,Flamengo Esports,top,2,3,12,15551,236.0,4.67
Ranger,Flamengo Esports,jng,5,6,9,19790,328.0,2.33
Goku,Flamengo Esports,mid,2,3,9,15746,299.0,3.67
Bvoy,Flamengo Esports,bot,4,2,8,24539,537.0,6.0
Luci,Flamengo Esports,sup,4,10,2,12372,63.0,0.6
Yang,KaBuM! e-Sports,top,4,4,7,17660,377.0,2.75
Revolta,KaBuM! e-Sports,jng,2,2,19,14892,201.0,10.5
Tutsz,KaBuM! e-Sports,mid,6,2,14,22710,490.0,10.0
DudsTheBoy,KaBuM! e-Sports,bot,12,6,8,23637,450.0,3.33
Ceos,KaBuM! e-Sports,sup,0,3,14,10412,40.0,4.67
,Flamengo Esports,team,17,24,40,87998,,2.38
,KaBuM! e-Sports,team,24,17,62,89311,,5.06
Hidan,Vivo Keyd,top,4,5,7,13277,247.0,2.2
Minerva,Vivo Keyd,jng,1,3,5,11814,233.0,2.0
NOsFerus,Vivo Keyd,mid,3,4,6,14306,296.0,2.25
Drop,Vivo Keyd,bot,7,4,3,16032,295.0,2.5
Professor,Vivo Keyd,sup,0,7,10,7848,43.0,1.43
Tyrin,FURIA Esports,top,7,3,10,14949,247.0,5.67
Sting,FURIA Esports,jng,1,4,15,10548,155.0,4.0
Anyyy,FURIA Esports,mid,4,2,10,13102,278.0,7.0
Alternative,FURIA Esports,bot,9,5,8,16945,276.0,3.4
Damage,FURIA Esports,sup,2,1,18,9304,32.0,20.0
,Vivo Keyd,team,15,23,31,63277,,2.0
,FURIA Esports,team,23,15,61,64848,,5.6
Yang,KaBuM! e-Sports,top,2,2,4,11153,242.0,3.0
Revolta,KaBuM! e-Sports,jng,2,1,9,10714,183.0,11.0
Tutsz,KaBuM! e-Sports,mid,7,3,6,13924,300.0,4.33
DudsTheBoy,KaBuM! e-Sports,bot,2,4,9,14293,321.0,2.75
Ceos,KaBuM! e-Sports,sup,1,3,9,7428,32.0,3.33
Tay,INTZ,top,1,6,7,13039,265.0,1.33
Shini,INTZ,jng,1,1,6,9996,163.0,7.0
Envy,INTZ,mid,9,0,4,17338,336.0,inf
micaO,INTZ,bot,2,3,7,14179,315.0,3.0
RedBert,INTZ,sup,0,4,7,7703,36.0,1.75
,KaBuM! e-Sports,team,14,13,37,57512,,3.92
,INTZ,team,13,14,31,62255,,3.14
JackPoT,Santos e-Sports,top,5,5,6,15174,296.0,2.2
Hyoga,Santos e-Sports,jng,1,3,5,10918,204.0,2.0
Rainbow,Santos e-Sports,mid,2,4,8,11208,214.0,2.5
Sarkis,Santos e-Sports,bot,3,3,5,13565,290.0,2.67
Hawk,Santos e-Sports,sup,2,3,6,8145,45.0,2.67
Boal,Flamengo Esports,top,6,3,4,14166,263.0,3.33
Ranger,Flamengo Esports,jng,2,2,8,12670,216.0,5.0
Goku,Flamengo Esports,mid,1,2,10,12353,250.0,5.5
Bvoy,Flamengo Esports,bot,8,2,8,17430,339.0,8.0
Luci,Flamengo Esports,sup,1,4,11,8699,35.0,3.0
,Santos e-Sports,team,13,18,30,59010,,2.39
,Flamengo Esports,team,18,13,41,65318,,4.54
fNb,Prodigy Esports,top,5,6,4,16006,295.0,1.5
Yampi,Prodigy Esports,jng,3,2,5,13618,196.0,4.0
dyNquedo,Prodigy Esports,mid,2,4,6,13975,236.0,2.0
Garo,Prodigy Esports,bot,3,2,1,14349,286.0,2.0
Wos,Prodigy Esports,sup,0,2,8,8886,47.0,4.0
Robo,paiN Gaming,top,5,6,4,13989,265.0,1.5
CarioK,paiN Gaming,jng,4,4,4,11039,200.0,2.0
tinowns,paiN Gaming,mid,2,2,6,14089,330.0,4.0
brTT,paiN Gaming,bot,5,1,4,14640,343.0,9.0
esA,paiN Gaming,sup,0,0,10,7590,46.0,inf
,Prodigy Esports,team,13,16,24,66834,,2.31
,paiN Gaming,team,16,13,28,61347,,3.38
Hidan,Vivo Keyd,top,2,4,0,9271,210.0,0.5
Minerva,Vivo Keyd,jng,0,2,2,8144,162.0,1.0
NOsFerus,Vivo Keyd,mid,2,6,0,9619,215.0,0.33
Drop,Vivo Keyd,bot,1,3,0,10149,244.0,0.33
Professor,Vivo Keyd,sup,0,3,2,5894,41.0,0.67
JackPoT,Santos e-Sports,top,7,0,2,12412,241.0,inf
Mewkyo,Santos e-Sports,jng,3,1,4,10312,161.0,7.0
Rainbow,Santos e-Sports,mid,8,2,7,13157,240.0,7.5
Sarkis,Santos e-Sports,bot,0,1,9,10818,246.0,9.0
Hawk,Santos e-Sports,sup,0,1,9,6854,29.0,9.0
,Vivo Keyd,team,5,18,4,43077,,0.5
,Santos e-Sports,team,18,5,31,53553,,9.8
Tay,INTZ,top,4,3,4,10037,187.0,2.67
Shini,INTZ,jng,3,2,9,9832,180.0,6.0
Envy,INTZ,mid,3,2,14,10859,191.0,8.5
micaO,INTZ,bot,10,1,8,14654,235.0,18.0
RedBert,INTZ,sup,1,1,18,8271,51.0,19.0
Tyrin,FURIA Esports,top,5,4,0,12043,229.0,1.25
Sting,FURIA Esports,jng,0,3,5,9194,200.0,1.67
Anyyy,FURIA Esports,mid,2,3,4,10717,245.0,2.0
Alternative,FURIA Esports,bot,1,5,5,9422,176.0,1.2
Damage,FURIA Esports,sup,1,6,3,5782,37.0,0.67
,INTZ,team,21,9,53,53653,,8.22
,FURIA Esports,team,9,21,17,47158,,1.24
Boal,Flamengo Esports,top,3,5,2,9436,175.0,1.0
Ranger,Flamengo Esports,jng,1,6,2,9083,186.0,0.5
Goku,Flamengo Esports,mid,0,2,4,9900,254.0,2.0
Bvoy,Flamengo Esports,bot,2,1,3,11269,271.0,5.0
Luci,Flamengo Esports,sup,0,2,6,6760,50.0,3.0
Robo,paiN Gaming,top,5,2,4,14911,275.0,4.5
CarioK,paiN Gaming,jng,7,2,3,11694,186.0,5.0
tinowns,paiN Gaming,mid,4,0,4,12934,234.0,inf
brTT,paiN Gaming,bot,0,2,7,12868,298.0,3.5
esA,paiN Gaming,sup,0,0,11,8843,66.0,inf
,Flamengo Esports,team,6,16,17,46448,,1.44
,paiN Gaming,team,16,6,29,61250,,7.5
Yang,KaBuM! e-Sports,top,4,4,13,15762,288.0,4.25
Revolta,KaBuM! e-Sports,jng,3,4,10,14809,242.0,3.25
Tutsz,KaBuM! e-Sports,mid,8,2,8,21784,433.0,8.0
DudsTheBoy,KaBuM! e-Sports,bot,5,4,5,20106,427.0,2.5
Ceos,KaBuM! e-Sports,sup,0,3,15,10395,39.0,5.0
fNb,Prodigy Esports,top,2,6,6,16893,375.0,1.33
Yampi,Prodigy Esports,jng,3,4,9,12070,165.0,3.0
dyNquedo,Prodigy Esports,mid,5,3,5,16661,342.0,3.33
Garo,Prodigy Esports,bot,6,3,8,19620,400.0,4.67
Wos,Prodigy Esports,sup,1,4,13,9677,31.0,3.5
,KaBuM! e-Sports,team,20,17,51,82856,,4.18
,Prodigy Esports,team,17,20,41,74921,,2.9
Robo,paiN Gaming,top,3,7,3,8236,163.0,0.86
CarioK,paiN Gaming,jng,0,4,4,6971,137.0,1.0
tinowns,paiN Gaming,mid,2,1,4,9364,193.0,6.0
brTT,paiN Gaming,bot,2,2,2,9409,219.0,2.0
esA,paiN Gaming,sup,0,4,4,5140,37.0,1.0
JackPoT,Santos e-Sports,top,5,2,7,10110,172.0,6.0
Mewkyo,Santos e-Sports,jng,8,1,9,11430,147.0,17.0
Rainbow,Santos e-Sports,mid,3,2,12,10036,213.0,7.5
Sarkis,Santos e-Sports,bot,2,1,11,9956,210.0,13.0
Hawk,Santos e-Sports,sup,0,1,13,6383,35.0,13.0
,paiN Gaming,team,7,18,17,39120,,1.33
,Santos e-Sports,team,18,7,52,47915,,10.0
fNb,Prodigy Esports,top,1,0,3,16197,332.0,inf
Yampi,Prodigy Esports,jng,6,5,6,13886,197.0,2.4
dyNquedo,Prodigy Esports,mid,3,2,7,16493,356.0,5.0
Garo,Prodigy Esports,bot,2,1,10,10581,48.0,12.0
Wos,Prodigy Esports,sup,0,5,9,11493,198.0,1.8
Tyrin,FURIA Esports,top,2,2,11,12410,262.0,6.5
Sting,FURIA Esports,jng,0,3,11,10868,196.0,3.67
Anyyy,FURIA Esports,mid,7,5,2,16709,358.0,1.8
ST3PZ,FURIA Esports,bot,3,0,5,14474,332.0,inf
Damage,FURIA Esports,sup,1,2,9,8252,52.0,5.0
,Prodigy Esports,team,12,13,35,68650,,3.62
,FURIA Esports,team,13,12,38,62713,,4.25
Hidan,Vivo Keyd,top,1,3,4,10098,215.0,1.67
Minerva,Vivo Keyd,jng,1,3,6,8564,163.0,2.33
NOsFerus,Vivo Keyd,mid,2,3,4,9844,237.0,2.0
Drop,Vivo Keyd,bot,1,3,4,9596,215.0,1.67
Professor,Vivo Keyd,sup,2,5,2,6218,37.0,0.8
Yang,KaBuM! e-Sports,top,1,3,5,10068,184.0,2.0
Revolta,KaBuM! e-Sports,jng,6,0,8,12064,202.0,inf
Tutsz,KaBuM! e-Sports,mid,8,0,6,12791,240.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,2,1,11,12368,273.0,13.0
Ceos,KaBuM! e-Sports,sup,0,3,10,6725,27.0,3.33
,Vivo Keyd,team,7,17,20,44320,,1.59
,KaBuM! e-Sports,team,17,7,40,54016,,8.14
Boal,Flamengo Esports,top,3,1,1,13838,307.0,4.0
Ranger,Flamengo Esports,jng,0,4,2,11698,268.0,0.5
Goku,Flamengo Esports,mid,2,4,2,12452,288.0,1.0
Bvoy,Flamengo Esports,bot,2,2,2,15235,374.0,2.0
Luci,Flamengo Esports,sup,1,6,4,7559,46.0,0.83
Tay,INTZ,top,1,2,0,15129,364.0,0.5
Shini,INTZ,jng,1,1,10,11486,183.0,11.0
Envy,INTZ,mid,10,1,3,18153,345.0,13.0
micaO,INTZ,bot,4,3,6,14619,283.0,3.33
RedBert,INTZ,sup,1,1,12,9562,62.0,13.0
,Flamengo Esports,team,8,17,11,60782,,1.12
,INTZ,team,17,8,31,68949,,6.0
Tay,INTZ,top,3,3,1,11429,236.0,1.33
Shini,INTZ,jng,0,1,3,9854,193.0,3.0
Envy,INTZ,mid,0,3,4,10960,243.0,1.33
micaO,INTZ,bot,1,5,1,11610,266.0,0.4
RedBert,INTZ,sup,1,3,1,6915,57.0,0.67
Robo,paiN Gaming,top,5,0,7,14213,274.0,inf
CarioK,paiN Gaming,jng,4,0,8,10942,168.0,inf
tinowns,paiN Gaming,mid,2,2,8,11346,233.0,5.0
brTT,paiN Gaming,bot,4,0,8,14452,275.0,inf
esA,paiN Gaming,sup,0,3,13,7970,34.0,4.33
,INTZ,team,5,15,10,50768,,1.0
,paiN Gaming,team,15,5,44,58923,,11.8
Yang,KaBuM! e-Sports,top,4,5,6,11442,204.0,2.0
Revolta,KaBuM! e-Sports,jng,7,2,5,11933,181.0,6.0
Tutsz,KaBuM! e-Sports,mid,4,1,10,14284,286.0,14.0
DudsTheBoy,KaBuM! e-Sports,bot,3,2,14,15116,312.0,8.5
Ceos,KaBuM! e-Sports,sup,0,4,9,6936,23.0,2.25
JackPoT,Santos e-Sports,top,4,4,4,11574,239.0,2.0
Mewkyo,Santos e-Sports,jng,2,3,7,9702,155.0,3.0
Rainbow,Santos e-Sports,mid,1,4,7,10883,255.0,2.0
Juzo,Santos e-Sports,bot,7,4,3,13306,253.0,2.5
Hawk,Santos e-Sports,sup,0,3,9,6819,29.0,3.0
,KaBuM! e-Sports,team,18,14,44,59711,,4.43
,Santos e-Sports,team,14,18,30,52284,,2.44
Boal,Flamengo Esports,top,4,4,2,15599,302.0,1.5
Luskka,Flamengo Esports,jng,1,4,8,10806,172.0,2.25
Goku,Flamengo Esports,mid,3,4,3,13059,266.0,1.5
Bvoy,Flamengo Esports,bot,1,3,3,14755,355.0,1.33
Luci,Flamengo Esports,sup,0,4,8,8004,46.0,2.0
Tyrin,FURIA Esports,top,5,1,8,16347,304.0,13.0
Sting,FURIA Esports,jng,6,3,10,14161,207.0,5.33
Titeito,FURIA Esports,mid,1,2,11,12997,244.0,6.0
ST3PZ,FURIA Esports,bot,7,2,7,16622,317.0,7.0
Damage,FURIA Esports,sup,0,1,15,8687,37.0,15.0
,Flamengo Esports,team,9,19,24,62223,,1.74
,FURIA Esports,team,19,9,51,68814,,7.78
fNb,Prodigy Esports,top,4,3,5,13264,264.0,3.0
Yampi,Prodigy Esports,jng,2,2,6,10996,206.0,4.0
dyNquedo,Prodigy Esports,mid,5,4,3,13896,291.0,2.0
Garo,Prodigy Esports,bot,2,4,4,13373,269.0,1.5
Wos,Prodigy Esports,sup,0,2,10,8100,48.0,5.0
Hidan,Vivo Keyd,top,4,4,4,14541,276.0,2.0
Minerva,Vivo Keyd,jng,1,3,11,12338,230.0,4.0
NOsFerus,Vivo Keyd,mid,6,3,5,14897,277.0,3.67
Drop,Vivo Keyd,bot,2,1,6,16842,350.0,8.0
Professor,Vivo Keyd,sup,2,2,7,9411,50.0,4.5
,Prodigy Esports,team,13,15,28,59629,,2.73
,Vivo Keyd,team,15,13,33,68029,,3.69
Yang,KaBuM! e-Sports,top,1,0,11,10542,227.0,inf
Revolta,KaBuM! e-Sports,jng,8,0,6,11015,142.0,inf
Tutsz,KaBuM! e-Sports,mid,6,0,11,13194,277.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,5,3,9,12197,249.0,4.67
Ceos,KaBuM! e-Sports,sup,1,3,12,6424,27.0,4.33
Tyrin,FURIA Esports,top,1,4,1,7878,187.0,0.5
Sting,FURIA Esports,jng,1,3,1,7245,128.0,0.67
Anyyy,FURIA Esports,mid,1,5,3,8513,214.0,0.8
ST3PZ,FURIA Esports,bot,2,4,2,9041,202.0,1.0
Damage,FURIA Esports,sup,0,5,5,5489,34.0,1.0
,KaBuM! e-Sports,team,21,6,49,53372,,11.67
,FURIA Esports,team,5,21,12,38166,,0.81
fNb,Prodigy Esports,top,11,7,3,20003,342.0,2.0
Yampi,Prodigy Esports,jng,1,4,9,11212,175.0,2.5
dyNquedo,Prodigy Esports,mid,1,1,5,13393,287.0,6.0
Garo,Prodigy Esports,bot,2,3,7,12245,252.0,3.0
Wos,Prodigy Esports,sup,0,5,6,7254,37.0,1.2
Boal,Flamengo Esports,top,2,7,7,12980,255.0,1.29
Ranger,Flamengo Esports,jng,5,2,7,12207,206.0,6.0
Goku,Flamengo Esports,mid,7,1,8,14160,245.0,15.0
Bvoy,Flamengo Esports,bot,5,2,11,19735,370.0,8.0
Luci,Flamengo Esports,sup,1,3,9,9021,23.0,3.33
,Prodigy Esports,team,15,20,30,64107,,2.25
,Flamengo Esports,team,20,15,42,68103,,4.13
Tay,INTZ,top,4,0,4,15014,270.0,inf
Shini,INTZ,jng,2,1,4,12415,217.0,6.0
Envy,INTZ,mid,5,1,4,14405,292.0,9.0
micaO,INTZ,bot,0,4,7,12679,243.0,1.75
RedBert,INTZ,sup,0,2,7,7770,35.0,3.5
JackPoT,Santos e-Sports,top,4,6,2,12110,221.0,1.0
Mewkyo,Santos e-Sports,jng,0,3,5,8905,164.0,1.67
Rainbow,Santos e-Sports,mid,1,1,4,11960,299.0,5.0
Juzo,Santos e-Sports,bot,3,1,1,14582,329.0,4.0
Hawk,Santos e-Sports,sup,0,0,5,7816,28.0,inf
,INTZ,team,11,8,26,62283,,4.62
,Santos e-Sports,team,8,11,17,55373,,2.27
Hidan,Vivo Keyd,top,0,3,4,11193,236.0,1.33
Minerva,Vivo Keyd,jng,1,1,4,9372,152.0,5.0
NOsFerus,Vivo Keyd,mid,8,2,4,12675,226.0,6.0
Drop,Vivo Keyd,bot,4,3,8,12762,245.0,4.0
Professor,Vivo Keyd,sup,2,0,11,8238,44.0,inf
Robo,paiN Gaming,top,1,4,1,9225,209.0,0.5
CarioK,paiN Gaming,jng,1,4,6,8465,166.0,1.75
tinowns,paiN Gaming,mid,2,1,4,9224,216.0,6.0
brTT,paiN Gaming,bot,3,3,4,11549,257.0,2.33
esA,paiN Gaming,sup,2,3,6,6969,40.0,2.67
,Vivo Keyd,team,15,9,31,54240,,5.11
,paiN Gaming,team,9,15,21,45432,,2.0
fNb,Prodigy Esports,top,3,2,18,16460,285.0,10.5
Yampi,Prodigy Esports,jng,5,6,14,16743,296.0,3.17
dyNquedo,Prodigy Esports,mid,7,4,13,17855,362.0,5.0
Garo,Prodigy Esports,bot,5,2,18,13500,117.0,11.5
Wos,Prodigy Esports,sup,6,4,18,13939,90.0,6.0
Tay,INTZ,top,5,11,7,13850,227.0,1.09
Shini,INTZ,jng,2,5,9,12778,222.0,2.2
Envy,INTZ,mid,1,5,8,12983,259.0,1.8
micaO,INTZ,bot,9,4,5,20177,382.0,3.5
RedBert,INTZ,sup,1,1,15,10790,62.0,16.0
,Prodigy Esports,team,26,18,81,78497,,5.94
,INTZ,team,18,26,44,70578,,2.38
Yang,KaBuM! e-Sports,top,2,2,2,13297,297.0,2.0
Revolta,KaBuM! e-Sports,jng,2,3,0,12318,240.0,0.67
Tutsz,KaBuM! e-Sports,mid,0,2,3,14305,393.0,1.5
DudsTheBoy,KaBuM! e-Sports,bot,0,3,3,9042,114.0,1.0
Ceos,KaBuM! e-Sports,sup,0,1,3,8575,108.0,3.0
Robo,paiN Gaming,top,2,1,7,14405,294.0,9.0
CarioK,paiN Gaming,jng,2,0,7,13637,260.0,inf
tinowns,paiN Gaming,mid,3,1,6,15473,353.0,9.0
brTT,paiN Gaming,bot,4,1,5,16542,354.0,9.0
esA,paiN Gaming,sup,0,1,8,8738,34.0,8.0
,KaBuM! e-Sports,team,4,11,11,57537,,1.36
,paiN Gaming,team,11,4,33,68795,,11.0
Boal,Flamengo Esports,top,5,4,6,14355,236.0,2.75
Ranger,Flamengo Esports,jng,8,5,12,13998,234.0,4.0
Goku,Flamengo Esports,mid,4,6,12,11580,204.0,2.67
Bvoy,Flamengo Esports,bot,5,5,8,13813,299.0,2.6
Luci,Flamengo Esports,sup,1,3,13,7756,45.0,4.67
Hidan,Vivo Keyd,top,4,8,4,12695,257.0,1.0
Minerva,Vivo Keyd,jng,7,2,5,12930,204.0,6.0
NOsFerus,Vivo Keyd,mid,7,5,7,12802,221.0,2.8
Drop,Vivo Keyd,bot,2,5,7,12030,248.0,1.8
Professor,Vivo Keyd,sup,3,4,9,8181,41.0,3.0
,Flamengo Esports,team,23,23,51,61502,,3.22
,Vivo Keyd,team,23,24,32,58638,,2.29
JackPoT,Santos e-Sports,top,7,4,5,12850,209.0,3.0
Hyoga,Santos e-Sports,jng,1,2,16,11711,188.0,8.5
Rainbow,Santos e-Sports,mid,14,0,6,17051,275.0,inf
Sarkis,Santos e-Sports,bot,4,4,13,12979,226.0,4.25
Hawk,Santos e-Sports,sup,2,0,16,8868,34.0,inf
Tyrin,FURIA Esports,top,3,7,4,10406,208.0,1.0
Sting,FURIA Esports,jng,1,3,7,9233,167.0,2.67
Titeito,FURIA Esports,mid,1,6,3,10448,204.0,0.67
ST3PZ,FURIA Esports,bot,3,6,6,11292,239.0,1.5
Damage,FURIA Esports,sup,2,6,6,7107,34.0,1.33
,Santos e-Sports,team,28,10,56,63459,,8.4
,FURIA Esports,team,10,28,26,48486,,1.29
Yang,KaBuM! e-Sports,top,0,3,3,9978,241.0,1.0
Revolta,KaBuM! e-Sports,jng,3,3,1,11046,220.0,1.33
Tutsz,KaBuM! e-Sports,mid,1,7,1,11443,282.0,0.29
DudsTheBoy,KaBuM! e-Sports,bot,0,4,2,11221,310.0,0.5
Ceos,KaBuM! e-Sports,sup,0,4,2,5867,32.0,0.5
Boal,Flamengo Esports,top,5,1,4,13255,277.0,9.0
Ranger,Flamengo Esports,jng,2,2,14,11721,229.0,8.0
Goku,Flamengo Esports,mid,3,0,10,12025,222.0,inf
Bvoy,Flamengo Esports,bot,10,0,8,15507,303.0,inf
Luci,Flamengo Esports,sup,1,1,16,7939,39.0,17.0
,KaBuM! e-Sports,team,4,21,9,49555,,0.62
,Flamengo Esports,team,21,4,52,60447,,18.25
Tay,INTZ,top,7,2,6,16260,228.0,6.5
Shini,INTZ,jng,6,5,10,11912,165.0,3.2
Envy,INTZ,mid,7,3,10,12834,185.0,5.67
micaO,INTZ,bot,3,1,11,13280,235.0,14.0
RedBert,INTZ,sup,1,4,12,7930,32.0,3.25
Hidan,Vivo Keyd,top,0,7,4,10786,223.0,0.57
Minerva,Vivo Keyd,jng,1,2,13,10949,200.0,7.0
NOsFerus,Vivo Keyd,mid,10,6,5,15925,283.0,2.5
Drop,Vivo Keyd,bot,2,5,9,12741,277.0,2.2
Professor,Vivo Keyd,sup,2,4,11,7750,35.0,3.25
,INTZ,team,24,15,49,62216,,4.87
,Vivo Keyd,team,15,24,42,58151,,2.38
fNb,Prodigy Esports,top,2,4,9,11012,209.0,2.75
Yampi,Prodigy Esports,jng,7,3,9,12877,189.0,5.33
dyNquedo,Prodigy Esports,mid,11,2,8,15266,252.0,9.5
Garo,Prodigy Esports,bot,2,2,16,9912,100.0,9.0
Wos,Prodigy Esports,sup,2,2,18,10028,88.0,10.0
JackPoT,Santos e-Sports,top,4,6,3,11863,202.0,1.17
Hyoga,Santos e-Sports,jng,0,7,8,9411,168.0,1.14
Rainbow,Santos e-Sports,mid,7,6,5,13349,255.0,2.0
Sarkis,Santos e-Sports,bot,2,3,4,13086,306.0,2.0
Hawk,Santos e-Sports,sup,0,2,10,7559,54.0,5.0
,Prodigy Esports,team,24,13,60,59095,,6.46
,Santos e-Sports,team,13,24,30,55268,,1.79
Robo,paiN Gaming,top,3,0,11,8985,154.0,inf
CarioK,paiN Gaming,jng,11,0,7,10466,128.0,inf
tinowns,paiN Gaming,mid,2,3,6,9474,179.0,2.67
brTT,paiN Gaming,bot,4,0,11,11158,213.0,inf
esA,paiN Gaming,sup,4,0,14,7601,42.0,inf
Tyrin,FURIA Esports,top,1,3,0,7412,170.0,0.33
Sting,FURIA Esports,jng,1,5,1,5823,102.0,0.4
Anyyy,FURIA Esports,mid,0,5,2,6643,167.0,0.4
ST3PZ,FURIA Esports,bot,1,4,1,6697,160.0,0.5
Damage,FURIA Esports,sup,0,7,3,4477,29.0,0.43
,paiN Gaming,team,24,3,49,47684,,24.33
,FURIA Esports,team,3,24,7,31052,,0.42
Hidan,Vivo Keyd,top,1,4,4,10752,234.0,1.25
Minerva,Vivo Keyd,jng,5,2,4,12673,258.0,4.5
NOsFerus,Vivo Keyd,mid,1,4,2,9888,222.0,0.75
Drop,Vivo Keyd,bot,5,6,2,12699,246.0,1.17
Professor,Vivo Keyd,sup,0,8,5,6393,37.0,0.62
Tyrin,FURIA Esports,top,2,3,8,11693,252.0,3.33
Sting,FURIA Esports,jng,5,1,8,12246,208.0,13.0
Titeito,FURIA Esports,mid,8,3,9,13957,256.0,5.67
ST3PZ,FURIA Esports,bot,5,3,11,13243,237.0,5.33
ProDelta,FURIA Esports,sup,4,2,15,10358,65.0,9.5
,Vivo Keyd,team,12,24,17,52405,,1.21
,FURIA Esports,team,24,12,51,61497,,6.25
Robo,paiN Gaming,top,1,8,3,11490,240.0,0.5
CarioK,paiN Gaming,jng,1,4,4,8581,147.0,1.25
tinowns,paiN Gaming,mid,3,2,0,12807,325.0,1.5
brTT,paiN Gaming,bot,0,3,3,11121,288.0,1.0
esA,paiN Gaming,sup,0,3,3,6516,49.0,1.0
fNb,Prodigy Esports,top,5,3,9,13496,248.0,4.67
Yampi,Prodigy Esports,jng,4,2,8,10483,143.0,6.0
