playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Wos,Vorax Liberty,sup,1,3,10,8457,22.0,3.67
,INTZ,team,9,15,13,54117,,1.47
,Vorax Liberty,team,15,9,33,60147,,5.33
Truklax,Netshoes Miners,top,3,3,7,10128,216.0,3.33
Sephis,Netshoes Miners,jng,2,3,9,9168,151.0,3.67
NOsFerus,Netshoes Miners,mid,6,5,7,12203,206.0,2.6
Drop,Netshoes Miners,bot,3,2,2,10646,236.0,2.5
Hawk,Netshoes Miners,sup,0,5,9,6345,38.0,1.8
Robo,paiN Gaming,top,1,2,7,11979,255.0,4.0
CarioK,paiN Gaming,jng,7,5,8,13077,207.0,3.0
tinowns,paiN Gaming,mid,8,3,6,13397,233.0,4.67
brTT,paiN Gaming,bot,1,2,9,12013,269.0,5.0
Luci,paiN Gaming,sup,1,2,11,7345,39.0,6.0
,Netshoes Miners,team,14,18,34,48490,,2.67
,paiN Gaming,team,18,14,41,57811,,4.21
Wizer,KaBuM! e-Sports,top,0,7,5,8003,165.0,0.71
Ryan,KaBuM! e-Sports,jng,3,4,6,9883,155.0,2.25
Evrot,KaBuM! e-Sports,mid,3,3,7,10060,213.0,3.33
Disave,KaBuM! e-Sports,bot,4,3,4,13108,235.0,2.67
Scuro,KaBuM! e-Sports,sup,2,5,6,6599,40.0,1.6
Parang,Flamengo Esports,top,7,3,9,11736,188.0,5.33
Ranger,Flamengo Esports,jng,3,2,13,12116,215.0,8.0
Tutsz,Flamengo Esports,mid,1,2,13,11282,215.0,7.0
Netuno,Flamengo Esports,bot,9,1,10,15159,263.0,19.0
RedBert,Flamengo Esports,sup,2,4,13,7932,39.0,3.75
,KaBuM! e-Sports,team,12,22,28,47653,,1.82
,Flamengo Esports,team,22,12,58,58225,,6.67
Guigo,RED Canids,top,3,1,16,12941,216.0,19.0
Aegis,RED Canids,jng,3,5,12,11506,183.0,3.0
Avenger,RED Canids,mid,8,1,10,14344,269.0,18.0
TitaN,RED Canids,bot,8,3,7,14944,266.0,5.0
Jojo,RED Canids,sup,3,3,21,9079,29.0,8.0
Tyrin,FURIA Esports,top,3,1,7,10612,186.0,10.0
Diamondprox,FURIA Esports,jng,4,6,7,10369,170.0,1.83
Anyyy,FURIA Esports,mid,2,4,9,10663,215.0,2.75
ST3PZ,FURIA Esports,bot,3,6,6,13155,247.0,1.5
Jockster,FURIA Esports,sup,1,8,9,6865,28.0,1.25
,RED Canids,team,25,13,66,62814,,7.0
,FURIA Esports,team,13,25,38,51664,,2.04
Tay,LOUD,top,4,2,4,13322,264.0,4.0
Mewkyo,LOUD,jng,4,3,10,10928,152.0,4.67
dyNquedo,LOUD,mid,4,1,10,12335,244.0,14.0
DudsTheBoy,LOUD,bot,4,3,8,13260,275.0,4.0
Ceos,LOUD,sup,0,3,16,7958,34.0,5.33
Kiari,Rensga eSports,top,0,3,5,10370,233.0,1.67
Croc,Rensga eSports,jng,5,4,5,11074,156.0,2.5
Yuri,Rensga eSports,mid,3,3,8,10363,198.0,3.67
Trigo,Rensga eSports,bot,4,4,4,13704,279.0,2.0
Damage,Rensga eSports,sup,0,2,10,6944,33.0,5.0
,LOUD,team,16,12,48,57803,,5.33
,Rensga eSports,team,12,16,32,52455,,2.75
Parang,Flamengo Esports,top,1,3,5,14286,317.0,2.0
Ranger,Flamengo Esports,jng,3,1,5,13926,257.0,8.0
Tutsz,Flamengo Esports,mid,2,5,4,14923,320.0,1.2
Netuno,Flamengo Esports,bot,2,2,2,17385,432.0,2.0
RedBert,Flamengo Esports,sup,0,2,8,8441,41.0,4.0
Tay,LOUD,top,6,0,4,15829,278.0,inf
Mewkyo,LOUD,jng,0,3,12,12591,239.0,4.0
dyNquedo,LOUD,mid,2,0,9,16095,351.0,inf
DudsTheBoy,LOUD,bot,4,2,6,17465,391.0,5.0
Ceos,LOUD,sup,1,3,11,9511,42.0,4.0
,Flamengo Esports,team,8,13,24,68961,,2.46
,LOUD,team,13,8,42,71491,,6.88
Kiari,Rensga eSports,top,2,5,8,11863,229.0,2.0
Croc,Rensga eSports,jng,2,6,6,11459,199.0,1.33
Yuri,Rensga eSports,mid,5,1,5,14473,301.0,10.0
Trigo,Rensga eSports,bot,3,5,7,11874,212.0,2.0
Damage,Rensga eSports,sup,2,6,8,8742,48.0,1.67
Guigo,RED Canids,top,5,3,13,12193,213.0,6.0
Aegis,RED Canids,jng,7,4,8,13207,220.0,3.75
Avenger,RED Canids,mid,1,3,18,10126,183.0,6.33
TitaN,RED Canids,bot,10,1,7,17134,364.0,17.0
Jojo,RED Canids,sup,0,4,16,7172,41.0,4.0
,Rensga eSports,team,14,23,34,58411,,2.09
,RED Canids,team,23,15,62,59832,,5.67
Tyrin,FURIA Esports,top,1,2,10,13763,263.0,5.5
Diamondprox,FURIA Esports,jng,4,1,8,12538,214.0,12.0
Anyyy,FURIA Esports,mid,4,3,6,12687,245.0,3.33
ST3PZ,FURIA Esports,bot,5,3,6,14236,284.0,3.67
Jockster,FURIA Esports,sup,0,5,13,7638,31.0,2.6
Hauz,INTZ,top,4,2,8,13825,266.0,6.0
Sting,INTZ,jng,3,4,5,10752,195.0,2.0
Envy,INTZ,mid,5,1,7,15273,328.0,12.0
micaO,INTZ,bot,1,4,6,12874,283.0,1.75
Professor,INTZ,sup,1,3,6,7347,41.0,2.33
,FURIA Esports,team,14,14,43,60862,,4.07
,INTZ,team,14,14,32,60071,,3.29
Robo,paiN Gaming,top,3,1,3,10910,238.0,6.0
CarioK,paiN Gaming,jng,5,0,7,11031,180.0,inf
tinowns,paiN Gaming,mid,2,1,7,10766,218.0,9.0
brTT,paiN Gaming,bot,3,0,7,11827,247.0,inf
Luci,paiN Gaming,sup,0,4,10,7106,42.0,2.5
Wizer,KaBuM! e-Sports,top,4,3,2,10699,224.0,2.0
Ryan,KaBuM! e-Sports,jng,1,3,3,7807,139.0,1.33
Evrot,KaBuM! e-Sports,mid,0,3,3,8733,220.0,1.0
Disave,KaBuM! e-Sports,bot,1,2,2,9152,242.0,1.5
Scuro,KaBuM! e-Sports,sup,0,2,4,5313,34.0,2.0
,paiN Gaming,team,13,6,34,51640,,7.83
,KaBuM! e-Sports,team,6,13,14,41704,,1.54
fNb,Vorax Liberty,top,2,3,2,11210,238.0,1.33
Yampi,Vorax Liberty,jng,4,3,6,12132,199.0,3.33
Krastyel,Vorax Liberty,mid,2,3,7,10112,192.0,3.0
Matsukaze,Vorax Liberty,bot,1,2,6,12445,296.0,3.5
Wos,Vorax Liberty,sup,1,2,6,7197,38.0,3.5
Truklax,Netshoes Miners,top,7,1,3,14885,263.0,10.0
Hugato,Netshoes Miners,jng,1,2,5,10792,175.0,3.0
Piloto,Netshoes Miners,mid,1,2,6,12100,225.0,3.5
Drop,Netshoes Miners,bot,3,0,6,14688,317.0,inf
Hawk,Netshoes Miners,sup,1,5,3,8216,42.0,0.8
,Vorax Liberty,team,10,13,27,53096,,2.85
,Netshoes Miners,team,13,10,23,60681,,3.6
Guigo,RED Canids,top,1,3,5,10609,243.0,2.0
Aegis,RED Canids,jng,4,2,2,10842,199.0,3.0
Avenger,RED Canids,mid,0,3,3,8386,195.0,1.0
TitaN,RED Canids,bot,2,4,3,11630,268.0,1.25
Jojo,RED Canids,sup,0,3,4,5856,36.0,1.33
Tay,LOUD,top,5,1,4,11692,233.0,9.0
Mewkyo,LOUD,jng,2,3,11,10743,194.0,4.33
dyNquedo,LOUD,mid,4,0,8,12796,290.0,inf
DudsTheBoy,LOUD,bot,4,2,9,14763,312.0,6.5
Ceos,LOUD,sup,0,1,13,6899,32.0,13.0
,RED Canids,team,7,15,17,47323,,1.6
,LOUD,team,15,7,45,56893,,8.57
Tyrin,FURIA Esports,top,3,2,5,12419,260.0,4.0
Diamondprox,FURIA Esports,jng,1,4,6,9481,178.0,1.75
Anyyy,FURIA Esports,mid,3,2,3,10904,249.0,3.0
ST3PZ,FURIA Esports,bot,3,3,2,11521,271.0,1.67
Jockster,FURIA Esports,sup,0,4,8,6315,41.0,2.0
Truklax,Netshoes Miners,top,2,3,5,11563,229.0,2.33
Hugato,Netshoes Miners,jng,3,2,9,11069,159.0,6.0
Piloto,Netshoes Miners,mid,3,2,10,11575,232.0,6.5
Drop,Netshoes Miners,bot,6,0,5,15230,291.0,inf
Hawk,Netshoes Miners,sup,1,3,8,8221,39.0,3.0
,FURIA Esports,team,10,15,24,50640,,2.27
,Netshoes Miners,team,15,10,37,57658,,5.2
Hauz,INTZ,top,2,5,3,12247,269.0,1.0
Sting,INTZ,jng,3,3,3,10907,161.0,2.0
Envy,INTZ,mid,2,2,2,13569,337.0,2.0
micaO,INTZ,bot,1,2,4,13194,329.0,2.5
Professor,INTZ,sup,0,4,4,7113,47.0,1.0
Kiari,Rensga eSports,top,6,3,5,15353,263.0,3.67
Croc,Rensga eSports,jng,5,1,8,14265,249.0,13.0
Yuri,Rensga eSports,mid,4,1,4,14268,312.0,8.0
Trigo,Rensga eSports,bot,1,2,10,13014,276.0,5.5
Damage,Rensga eSports,sup,0,1,10,7826,45.0,10.0
,INTZ,team,8,16,16,57030,,1.5
,Rensga eSports,team,16,8,37,64726,,6.62
fNb,Vorax Liberty,top,9,1,6,12489,198.0,15.0
Yampi,Vorax Liberty,jng,1,0,14,10127,154.0,inf
Krastyel,Vorax Liberty,mid,2,1,14,9793,181.0,16.0
Matsukaze,Vorax Liberty,bot,4,1,9,11190,180.0,13.0
Wos,Vorax Liberty,sup,1,2,14,7175,42.0,7.5
Wizer,KaBuM! e-Sports,top,3,4,1,10269,198.0,1.0
Ryan,KaBuM! e-Sports,jng,0,5,3,6978,127.0,0.6
Evrot,KaBuM! e-Sports,mid,1,2,3,9651,252.0,2.0
Disave,KaBuM! e-Sports,bot,0,4,3,8907,223.0,0.75
Scuro,KaBuM! e-Sports,sup,1,2,4,5773,30.0,2.5
,Vorax Liberty,team,17,5,57,50774,,14.8
,KaBuM! e-Sports,team,5,17,14,41578,,1.12
Robo,paiN Gaming,top,7,5,3,15517,286.0,2.0
CarioK,paiN Gaming,jng,3,5,3,13526,251.0,1.2
tinowns,paiN Gaming,mid,2,3,6,13807,312.0,2.67
brTT,paiN Gaming,bot,2,3,8,15651,358.0,3.33
Luci,paiN Gaming,sup,0,6,7,8533,40.0,1.17
Parang,Flamengo Esports,top,4,2,8,15403,262.0,6.0
Ranger,Flamengo Esports,jng,7,2,11,15597,279.0,9.0
Tutsz,Flamengo Esports,mid,3,2,14,14712,317.0,8.5
Netuno,Flamengo Esports,bot,7,4,6,17424,321.0,3.25
RedBert,Flamengo Esports,sup,1,4,10,8757,50.0,2.75
,paiN Gaming,team,14,22,27,67034,,1.86
,Flamengo Esports,team,22,14,49,71893,,5.07
Robo,paiN Gaming,top,2,3,4,14158,297.0,2.0
CarioK,paiN Gaming,jng,3,8,3,11865,195.0,0.75
tinowns,paiN Gaming,mid,1,4,6,11024,225.0,1.75
brTT,paiN Gaming,bot,3,5,3,12126,258.0,1.2
Luci,paiN Gaming,sup,0,7,4,7242,55.0,0.57
fNb,Vorax Liberty,top,12,2,6,15274,226.0,9.0
Yampi,Vorax Liberty,jng,2,2,14,12754,223.0,8.0
Krastyel,Vorax Liberty,mid,1,2,15,12045,240.0,8.0
Matsukaze,Vorax Liberty,bot,12,1,5,16648,263.0,17.0
Wos,Vorax Liberty,sup,0,2,22,8824,37.0,11.0
,paiN Gaming,team,9,27,20,56415,,1.07
,Vorax Liberty,team,27,9,62,65545,,9.89
Tay,LOUD,top,3,4,6,10897,201.0,2.25
Mewkyo,LOUD,jng,1,1,8,11724,241.0,9.0
dyNquedo,LOUD,mid,11,1,2,14296,228.0,13.0
DudsTheBoy,LOUD,bot,2,2,3,12875,295.0,2.5
Ceos,LOUD,sup,1,1,6,7402,30.0,7.0
Hauz,INTZ,top,0,6,2,8947,202.0,0.33
Sting,INTZ,jng,5,4,1,11424,188.0,1.5
Envy,INTZ,mid,1,3,4,11087,253.0,1.67
micaO,INTZ,bot,3,2,2,11135,209.0,2.5
Professor,INTZ,sup,0,3,1,6025,35.0,0.33
,LOUD,team,18,9,25,57194,,4.78
,INTZ,team,9,18,10,48618,,1.06
Parang,Flamengo Esports,top,3,5,5,11190,224.0,1.6
Ranger,Flamengo Esports,jng,3,5,2,9094,152.0,1.0
Tutsz,Flamengo Esports,mid,3,3,1,11978,270.0,1.33
Netuno,Flamengo Esports,bot,0,2,6,11281,283.0,3.0
RedBert,Flamengo Esports,sup,0,4,5,6580,38.0,1.25
Guigo,RED Canids,top,7,5,8,13201,216.0,3.0
Aegis,RED Canids,jng,4,0,13,12444,210.0,inf
Avenger,RED Canids,mid,3,1,11,13307,268.0,14.0
TitaN,RED Canids,bot,5,2,7,15060,311.0,6.0
Jojo,RED Canids,sup,0,1,11,7114,35.0,11.0
,Flamengo Esports,team,9,19,19,50123,,1.47
,RED Canids,team,19,9,50,61126,,7.67
Truklax,Netshoes Miners,top,0,0,0,7241,191.0,
Hugato,Netshoes Miners,jng,2,3,0,6645,115.0,0.67
Piloto,Netshoes Miners,mid,0,3,1,6408,166.0,0.33
Drop,Netshoes Miners,bot,1,2,2,8150,217.0,1.5
Hawk,Netshoes Miners,sup,0,4,3,4808,41.0,0.75
Kiari,Rensga eSports,top,5,0,3,10590,211.0,inf
Croc,Rensga eSports,jng,0,0,6,8894,157.0,inf
Yuri,Rensga eSports,mid,5,0,0,11244,233.0,inf
Trigo,Rensga eSports,bot,2,1,7,9043,183.0,9.0
Damage,Rensga eSports,sup,0,2,9,5750,34.0,4.5
,Netshoes Miners,team,3,12,6,33252,,0.75
,Rensga eSports,team,12,3,25,45521,,12.33
fNb,Vorax Liberty,top,6,3,13,14856,248.0,6.33
Yampi,Vorax Liberty,jng,5,3,16,12462,172.0,7.0
Krastyel,Vorax Liberty,mid,6,1,13,14262,244.0,19.0
Matsukaze,Vorax Liberty,bot,8,1,11,15889,305.0,19.0
Wos,Vorax Liberty,sup,0,3,15,7820,34.0,5.0
Parang,Flamengo Esports,top,5,3,4,13571,217.0,3.0
Ranger,Flamengo Esports,jng,1,5,9,10345,183.0,2.0
Tutsz,Flamengo Esports,mid,2,5,6,11845,228.0,1.6
Netuno,Flamengo Esports,bot,3,5,6,13620,294.0,1.8
RedBert,Flamengo Esports,sup,0,7,7,7219,38.0,1.0
,Vorax Liberty,team,25,11,68,65289,,8.45
,Flamengo Esports,team,11,25,32,56600,,1.72
Tyrin,FURIA Esports,top,7,3,8,14341,251.0,5.0
Diamondprox,FURIA Esports,jng,5,6,7,12712,221.0,2.0
Anyyy,FURIA Esports,mid,3,6,10,13101,283.0,2.17
ST3PZ,FURIA Esports,bot,0,5,10,8855,46.0,2.0
Jockster,FURIA Esports,sup,7,6,9,11546,170.0,2.67
Robo,paiN Gaming,top,8,5,10,16105,261.0,3.6
CarioK,paiN Gaming,jng,0,7,14,10835,203.0,2.0
tinowns,paiN Gaming,mid,4,2,13,14148,273.0,8.5
brTT,paiN Gaming,bot,13,4,4,18649,324.0,4.25
Luci,paiN Gaming,sup,1,4,12,8478,42.0,3.25
,FURIA Esports,team,22,26,44,60555,,2.54
,paiN Gaming,team,26,22,53,68215,,3.59
Hauz,INTZ,top,8,7,5,13247,222.0,1.86
Sting,INTZ,jng,3,8,4,11522,199.0,0.88
Envy,INTZ,mid,2,3,4,11941,260.0,2.0
micaO,INTZ,bot,2,2,11,12700,231.0,6.5
Professor,INTZ,sup,1,4,7,7560,44.0,2.0
Guigo,RED Canids,top,7,5,9,13135,193.0,3.2
Aegis,RED Canids,jng,3,3,10,12159,229.0,4.33
Avenger,RED Canids,mid,7,2,6,14215,262.0,6.5
TitaN,RED Canids,bot,6,3,9,14766,270.0,5.0
Jojo,RED Canids,sup,1,3,18,9182,47.0,6.33
,INTZ,team,16,24,31,56970,,1.96
,RED Canids,team,24,16,52,63457,,4.75
Tay,LOUD,top,3,1,2,12241,254.0,5.0
Mewkyo,LOUD,jng,3,2,4,11722,175.0,3.5
dyNquedo,LOUD,mid,1,0,9,14140,258.0,inf
DudsTheBoy,LOUD,bot,5,2,3,15668,320.0,4.0
Ceos,LOUD,sup,0,1,8,8413,40.0,8.0
Truklax,Netshoes Miners,top,2,2,4,14610,340.0,3.0
Hugato,Netshoes Miners,jng,0,2,6,8733,173.0,3.0
Piloto,Netshoes Miners,mid,1,5,4,9836,222.0,1.0
Drop,Netshoes Miners,bot,3,1,1,13720,280.0,4.0
Hawk,Netshoes Miners,sup,0,2,5,6259,43.0,2.5
,LOUD,team,12,6,26,62184,,6.33
,Netshoes Miners,team,6,12,20,53158,,2.17
Wizer,KaBuM! e-Sports,top,3,4,3,8917,184.0,1.5
Ryan,KaBuM! e-Sports,jng,1,4,2,8337,177.0,0.75
Evrot,KaBuM! e-Sports,mid,3,4,3,8947,202.0,1.5
Disave,KaBuM! e-Sports,bot,0,3,3,9150,197.0,1.0
Scuro,KaBuM! e-Sports,sup,3,5,3,5998,27.0,1.2
Tyrin,FURIA Esports,top,3,2,11,10106,178.0,7.0
Diamondprox,FURIA Esports,jng,4,3,10,10295,174.0,4.67
Anyyy,FURIA Esports,mid,2,1,13,10312,207.0,15.0
ST3PZ,FURIA Esports,bot,7,1,4,10988,175.0,11.0
Edward,FURIA Esports,sup,4,4,7,8279,17.0,2.75
,KaBuM! e-Sports,team,10,20,14,41349,,1.2
,FURIA Esports,team,20,11,45,49980,,5.91
Kiari,Rensga eSports,top,2,1,4,13018,257.0,6.0
Croc,Rensga eSports,jng,2,2,5,12020,218.0,3.5
Yuri,Rensga eSports,mid,4,1,2,14307,308.0,6.0
Trigo,Rensga eSports,bot,2,0,3,12807,273.0,inf
Damage,Rensga eSports,sup,0,3,5,7190,29.0,1.67
Wizer,KaBuM! e-Sports,top,0,1,2,10038,248.0,2.0
Ryan,KaBuM! e-Sports,jng,3,1,4,9980,193.0,7.0
Evrot,KaBuM! e-Sports,mid,1,2,4,11486,280.0,2.5
Disave,KaBuM! e-Sports,bot,2,3,3,11227,243.0,1.67
Scuro,KaBuM! e-Sports,sup,1,3,3,7478,44.0,1.33
,Rensga eSports,team,10,7,19,59342,,4.14
,KaBuM! e-Sports,team,7,10,16,50209,,2.3
Robo,paiN Gaming,top,4,4,14,12781,194.0,4.5
CarioK,paiN Gaming,jng,9,1,11,13393,172.0,20.0
tinowns,paiN Gaming,mid,5,1,14,13294,245.0,19.0
brTT,paiN Gaming,bot,4,3,8,13505,225.0,4.0
Luci,paiN Gaming,sup,2,4,9,8505,50.0,2.75
Kiari,Rensga eSports,top,3,7,7,11600,213.0,1.43
Croc,Rensga eSports,jng,1,6,7,8983,153.0,1.33
Yuri,Rensga eSports,mid,2,6,3,11586,241.0,0.83
Trigo,Rensga eSports,bot,7,2,1,14041,287.0,4.0
Damage,Rensga eSports,sup,0,3,10,6736,30.0,3.33
,paiN Gaming,team,24,13,56,61478,,6.15
,Rensga eSports,team,13,24,28,52946,,1.71
Parang,Flamengo Esports,top,2,4,10,14408,303.0,3.0
Ranger,Flamengo Esports,jng,4,5,8,12457,212.0,2.4
Tutsz,Flamengo Esports,mid,1,6,6,13198,283.0,1.17
Netuno,Flamengo Esports,bot,9,4,7,17448,306.0,4.0
RedBert,Flamengo Esports,sup,0,4,15,8846,57.0,3.75
SkB,INTZ,top,1,1,8,13822,290.0,9.0
Sting,INTZ,jng,3,6,11,12926,220.0,2.33
Envy,INTZ,mid,8,3,9,15687,283.0,5.67
micaO,INTZ,bot,11,1,8,18793,325.0,19.0
Redentor,INTZ,sup,0,5,16,8731,46.0,3.2
,Flamengo Esports,team,16,23,46,66357,,2.7
,INTZ,team,23,16,52,69959,,4.69
fNb,Vorax Liberty,top,5,1,7,10701,189.0,12.0
Yampi,Vorax Liberty,jng,3,0,10,10231,157.0,inf
Krastyel,Vorax Liberty,mid,6,0,5,12995,243.0,inf
Matsukaze,Vorax Liberty,bot,3,0,6,10596,215.0,inf
Wos,Vorax Liberty,sup,0,2,11,6663,27.0,5.5
Tyrin,FURIA Esports,top,0,4,1,7823,185.0,0.25
Diamondprox,FURIA Esports,jng,1,4,2,8762,189.0,0.75
Anyyy,FURIA Esports,mid,1,2,1,10511,219.0,1.0
ST3PZ,FURIA Esports,bot,1,4,0,9082,194.0,0.25
Edward,FURIA Esports,sup,0,3,1,5190,29.0,0.33
,Vorax Liberty,team,17,3,39,51186,,18.67
,FURIA Esports,team,3,17,5,41368,,0.47
Wizer,KaBuM! e-Sports,top,3,4,4,14187,309.0,1.75
Ryan,KaBuM! e-Sports,jng,2,3,6,12234,199.0,2.67
Evrot,KaBuM! e-Sports,mid,3,2,3,16326,380.0,3.0
Disave,KaBuM! e-Sports,bot,0,2,4,14754,332.0,2.0
Scuro,KaBuM! e-Sports,sup,0,4,8,8398,45.0,2.0
Tay,LOUD,top,4,2,7,13940,247.0,5.5
Mewkyo,LOUD,jng,4,3,8,13654,207.0,4.0
dyNquedo,LOUD,mid,1,1,9,15528,323.0,10.0
DudsTheBoy,LOUD,bot,2,1,9,17793,415.0,11.0
Ceos,LOUD,sup,4,1,11,9514,37.0,15.0
,KaBuM! e-Sports,team,8,15,25,65899,,2.2
,LOUD,team,15,8,44,70429,,7.38
Truklax,Netshoes Miners,top,3,4,9,13919,243.0,3.0
Hugato,Netshoes Miners,jng,4,0,12,14190,232.0,inf
Piloto,Netshoes Miners,mid,6,2,8,14836,254.0,7.0
Drop,Netshoes Miners,bot,8,1,9,17367,294.0,17.0
Hawk,Netshoes Miners,sup,1,6,7,9231,48.0,1.33
Guigo,RED Canids,top,4,5,5,15686,303.0,1.8
Aegis,RED Canids,jng,2,3,5,14636,304.0,2.33
Avenger,RED Canids,mid,5,6,3,15095,292.0,1.33
TitaN,RED Canids,bot,2,4,5,14570,312.0,1.75
Jojo,RED Canids,sup,0,4,7,8348,42.0,1.75
,Netshoes Miners,team,22,13,45,69543,,5.15
,RED Canids,team,13,22,25,68335,,1.73
Tyrin,FURIA Esports,top,0,3,1,8138,202.0,0.33
Diamondprox,FURIA Esports,jng,0,6,1,7648,140.0,0.17
Anyyy,FURIA Esports,mid,1,3,0,7948,192.0,0.33
ST3PZ,FURIA Esports,bot,1,5,1,9622,236.0,0.4
Edward,FURIA Esports,sup,0,4,1,5324,36.0,0.25
Parang,Flamengo Esports,top,5,1,9,11960,214.0,14.0
Ranger,Flamengo Esports,jng,3,0,12,11306,198.0,inf
Tutsz,Flamengo Esports,mid,7,1,10,11574,196.0,17.0
Netuno,Flamengo Esports,bot,6,0,7,11444,208.0,inf
RedBert,Flamengo Esports,sup,0,0,8,6451,35.0,inf
,FURIA Esports,team,2,21,4,38680,,0.29
,Flamengo Esports,team,21,2,46,52735,,33.5
Kiari,Rensga eSports,top,12,3,8,20058,305.0,6.67
Croc,Rensga eSports,jng,4,2,18,13892,192.0,11.0
Yuri,Rensga eSports,mid,4,5,15,12551,192.0,3.8
Trigo,Rensga eSports,bot,5,6,8,14930,292.0,2.17
Damage,Rensga eSports,sup,1,5,19,9257,36.0,4.0
fNb,Vorax Liberty,top,5,4,9,16474,273.0,3.5
Yampi,Vorax Liberty,jng,3,7,14,12620,205.0,2.43
Krastyel,Vorax Liberty,mid,8,4,10,17421,336.0,4.5
Matsukaze,Vorax Liberty,bot,5,6,14,16325,290.0,3.17
Wos,Vorax Liberty,sup,0,5,18,8974,40.0,3.6
,Rensga eSports,team,26,21,68,70688,,4.48
,Vorax Liberty,team,21,26,65,71814,,3.31
Guigo,RED Canids,top,1,4,5,11814,223.0,1.5
Aegis,RED Canids,jng,3,2,7,13530,271.0,5.0
Avenger,RED Canids,mid,8,3,4,15284,264.0,4.0
TitaN,RED Canids,bot,5,0,7,15912,360.0,inf
Jojo,RED Canids,sup,0,2,11,7850,45.0,5.5
Wizer,KaBuM! e-Sports,top,1,4,9,12843,280.0,2.5
Ryan,KaBuM! e-Sports,jng,5,2,4,13074,254.0,4.5
Evrot,KaBuM! e-Sports,mid,4,2,5,13387,296.0,4.5
Disave,KaBuM! e-Sports,bot,1,3,7,12662,281.0,2.67
Scuro,KaBuM! e-Sports,sup,0,6,7,7277,31.0,1.17
,RED Canids,team,17,11,34,64390,,4.64
,KaBuM! e-Sports,team,11,17,32,59243,,2.53
SkB,INTZ,top,2,0,3,15387,323.0,inf
Sting,INTZ,jng,2,1,4,13533,269.0,6.0
Envy,INTZ,mid,2,1,6,14894,297.0,8.0
micaO,INTZ,bot,4,0,3,17368,367.0,inf
Redentor,INTZ,sup,0,0,7,8963,38.0,inf
Truklax,Netshoes Miners,top,1,1,0,17674,385.0,1.0
Hugato,Netshoes Miners,jng,0,1,0,10204,215.0,0.0
Piloto,Netshoes Miners,mid,1,3,1,11714,266.0,0.67
Drop,Netshoes Miners,bot,0,1,2,13240,317.0,2.0
Hawk,Netshoes Miners,sup,0,4,1,7434,49.0,0.25
,INTZ,team,10,2,23,70145,,16.5
,Netshoes Miners,team,2,10,4,60266,,0.6
Tay,LOUD,top,3,2,3,12183,243.0,3.0
Mewkyo,LOUD,jng,6,5,12,12746,178.0,3.6
dyNquedo,LOUD,mid,3,3,7,14987,338.0,3.33
DudsTheBoy,LOUD,bot,8,4,6,16240,322.0,3.5
Ceos,LOUD,sup,0,5,7,7403,37.0,1.4
Robo,paiN Gaming,top,8,3,8,15792,239.0,5.33
CarioK,paiN Gaming,jng,0,6,6,10832,194.0,1.0
tinowns,paiN Gaming,mid,6,2,9,14666,301.0,7.5
brTT,paiN Gaming,bot,5,2,7,16224,319.0,6.0
Luci,paiN Gaming,sup,0,7,10,7859,53.0,1.43
,LOUD,team,20,19,35,63559,,2.89
,paiN Gaming,team,19,20,40,65373,,2.95
fNb,Vorax Liberty,top,6,0,6,14069,251.0,inf
Yampi,Vorax Liberty,jng,4,0,4,10990,189.0,inf
Krastyel,Vorax Liberty,mid,4,3,8,10426,201.0,4.0
Matsukaze,Vorax Liberty,bot,2,1,11,12270,273.0,13.0
Wos,Vorax Liberty,sup,0,1,11,7108,30.0,11.0
Tay,LOUD,top,1,4,2,7990,189.0,0.75
Mewkyo,LOUD,jng,1,3,2,8746,175.0,1.0
dyNquedo,LOUD,mid,3,3,2,10917,264.0,1.67
DudsTheBoy,LOUD,bot,0,4,1,9453,259.0,0.25
Ceos,LOUD,sup,0,2,2,5013,32.0,1.0
,Vorax Liberty,team,16,5,40,54863,,11.2
,LOUD,team,5,16,9,42119,,0.88
Parang,Flamengo Esports,top,5,6,8,16717,307.0,2.17
Ranger,Flamengo Esports,jng,4,0,8,14944,259.0,inf
Tutsz,Flamengo Esports,mid,4,1,8,16729,349.0,12.0
Netuno,Flamengo Esports,bot,6,1,4,18226,394.0,10.0
RedBert,Flamengo Esports,sup,0,0,14,9486,38.0,inf
Truklax,Netshoes Miners,top,1,5,1,13780,278.0,0.4
Hugato,Netshoes Miners,jng,3,5,0,13474,250.0,0.6
Piloto,Netshoes Miners,mid,3,4,3,15684,332.0,1.5
Drop,Netshoes Miners,bot,0,2,5,17415,396.0,2.5
Hawk,Netshoes Miners,sup,1,3,4,10313,37.0,1.67
,Flamengo Esports,team,19,8,42,76102,,7.62
,Netshoes Miners,team,8,19,13,70666,,1.11
Tyrin,FURIA Esports,top,3,5,7,13653,272.0,2.0
Diamondprox,FURIA Esports,jng,1,5,6,11886,212.0,1.4
Anyyy,FURIA Esports,mid,8,4,5,16248,320.0,3.25
ST3PZ,FURIA Esports,bot,1,4,8,12494,299.0,2.25
Edward,FURIA Esports,sup,1,6,7,8402,42.0,1.33
Kiari,Rensga eSports,top,4,4,13,14135,235.0,4.25
Croc,Rensga eSports,jng,3,5,13,13039,215.0,3.2
Yuri,Rensga eSports,mid,8,3,5,17045,330.0,4.33
Trigo,Rensga eSports,bot,8,1,11,17807,332.0,19.0
