playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Freire,CNB e-Sports Club,jng,3,3,3,14089,211.0,2.0
Aslan,CNB e-Sports Club,mid,3,3,2,17294,382.0,1.67
pbO,CNB e-Sports Club,bot,3,2,3,18019,351.0,3.0
Hawk,CNB e-Sports Club,sup,0,1,10,11001,15.0,10.0
Tay,INTZ,top,3,3,3,17524,385.0,2.0
Shini,INTZ,jng,1,3,7,13504,238.0,2.67
Envy,INTZ,mid,4,2,4,16117,322.0,4.0
Mills,INTZ,bot,4,0,1,16290,329.0,inf
RedBert,INTZ,sup,0,4,8,9290,36.0,2.0
,CNB e-Sports Club,team,12,12,19,75305,,2.58
,INTZ,team,12,12,23,72725,,2.92
Yang,paiN Gaming,top,2,0,3,13830,285.0,inf
Minerva,paiN Gaming,jng,3,0,6,10867,172.0,inf
tinowns,paiN Gaming,mid,2,0,3,13145,332.0,inf
Matsukaze,paiN Gaming,bot,2,0,4,14577,302.0,inf
esA,paiN Gaming,sup,1,0,6,8244,71.0,inf
Klowny,Team oNe eSports,top,0,3,0,9236,240.0,0.0
Ryuzaki,Team oNe eSports,jng,0,3,0,7982,141.0,0.0
Brucer,Team oNe eSports,mid,0,0,0,11183,301.0,
Luskka,Team oNe eSports,bot,0,1,0,10838,274.0,0.0
Jojo,Team oNe eSports,sup,0,3,0,5640,14.0,0.0
,paiN Gaming,team,10,0,22,60663,,inf
,Team oNe eSports,team,0,10,0,44879,,0.0
Wizer,KaBuM! e-Sports,top,5,1,13,14533,269.0,18.0
Ranger,KaBuM! e-Sports,jng,5,1,8,11926,176.0,13.0
dyNquedo,KaBuM! e-Sports,mid,13,1,5,14149,236.0,18.0
DudsTheBoy,KaBuM! e-Sports,bot,2,3,9,12365,241.0,3.67
Ceos,KaBuM! e-Sports,sup,2,0,15,7974,8.0,inf
Fitz,Uppercut esports,top,1,7,3,9661,211.0,0.57
Hyoga,Uppercut esports,jng,3,5,1,9203,141.0,0.8
Anyyy,Uppercut esports,mid,0,5,1,9662,249.0,0.2
Alternative,Uppercut esports,bot,1,5,2,10179,246.0,0.6
Damage,Uppercut esports,sup,1,5,3,6830,55.0,0.8
,KaBuM! e-Sports,team,27,6,50,60947,,12.83
,Uppercut esports,team,6,27,10,45535,,0.59
Nyu,Redemption eSports Porto Alegre,top,0,5,2,8840,211.0,0.4
Zuao,Redemption eSports Porto Alegre,jng,2,5,2,7557,112.0,0.8
Krastyel,Redemption eSports Porto Alegre,mid,1,1,2,11016,276.0,3.0
WhiteLotus,Redemption eSports Porto Alegre,bot,0,3,2,10841,275.0,0.67
Jockster,Redemption eSports Porto Alegre,sup,1,2,2,5737,40.0,1.5
Robo,Flamengo Esports,top,10,1,5,13792,226.0,15.0
Shrimp,Flamengo Esports,jng,2,2,12,10007,132.0,7.0
Goku,Flamengo Esports,mid,2,1,7,11237,239.0,9.0
brTT,Flamengo Esports,bot,2,0,5,12092,257.0,inf
Luci,Flamengo Esports,sup,0,0,12,7922,5.0,inf
,Redemption eSports Porto Alegre,team,4,16,10,43991,,0.88
,Flamengo Esports,team,16,4,41,55050,,14.25
SkyBart,Team oNe eSports,top,1,4,4,12318,303.0,1.25
4LaN,Team oNe eSports,jng,2,3,4,10069,154.0,2.0
takeshi,Team oNe eSports,mid,2,2,3,13399,337.0,2.5
Luskka,Team oNe eSports,bot,2,2,4,13934,318.0,3.0
Jojo,Team oNe eSports,sup,0,3,7,7656,67.0,2.33
Duclou,CNB e-Sports Club,top,1,2,4,13011,262.0,2.5
Mental,CNB e-Sports Club,jng,2,3,5,10632,130.0,2.33
Aslan,CNB e-Sports Club,mid,5,0,6,15074,302.0,inf
pbO,CNB e-Sports Club,bot,4,0,8,15540,284.0,inf
Hawk,CNB e-Sports Club,sup,2,2,5,9126,57.0,3.5
,Team oNe eSports,team,7,14,22,57376,,2.07
,CNB e-Sports Club,team,14,7,28,63383,,6.0
Robo,Flamengo Esports,top,5,5,6,12384,220.0,2.2
Shrimp,Flamengo Esports,jng,15,3,13,16149,206.0,9.33
Goku,Flamengo Esports,mid,6,4,13,12339,214.0,4.75
brTT,Flamengo Esports,bot,4,3,17,14893,269.0,7.0
Luci,Flamengo Esports,sup,1,5,21,8619,39.0,4.4
Wizer,KaBuM! e-Sports,top,6,7,6,13725,234.0,1.71
Ranger,KaBuM! e-Sports,jng,2,6,12,10041,159.0,2.33
dyNquedo,KaBuM! e-Sports,mid,4,6,5,11391,211.0,1.5
DudsTheBoy,KaBuM! e-Sports,bot,7,7,6,13931,301.0,1.86
Ceos,KaBuM! e-Sports,sup,1,5,15,7097,3.0,3.2
,Flamengo Esports,team,31,20,70,64384,,5.05
,KaBuM! e-Sports,team,20,31,44,56185,,2.06
Nyu,Redemption eSports Porto Alegre,top,1,2,14,14474,238.0,7.5
Zuao,Redemption eSports Porto Alegre,jng,2,1,8,14218,207.0,10.0
Krastyel,Redemption eSports Porto Alegre,mid,6,1,7,21391,430.0,13.0
WhiteLotus,Redemption eSports Porto Alegre,bot,5,3,7,21003,446.0,4.0
Jockster,Redemption eSports Porto Alegre,sup,1,6,7,12291,92.0,1.33
Yang,paiN Gaming,top,3,2,7,15117,315.0,5.0
Minerva,paiN Gaming,jng,0,7,12,12736,218.0,1.71
tinowns,paiN Gaming,mid,3,1,5,17155,383.0,8.0
Matsukaze,paiN Gaming,bot,5,3,5,17713,394.0,3.33
esA,paiN Gaming,sup,2,2,9,10793,48.0,5.5
,Redemption eSports Porto Alegre,team,15,13,43,83377,,4.46
,paiN Gaming,team,13,15,38,73514,,3.4
Fitz,Uppercut esports,top,2,2,4,13593,289.0,3.0
LeChase,Uppercut esports,jng,2,0,7,12768,208.0,inf
Anyyy,Uppercut esports,mid,3,1,2,16492,384.0,5.0
Alternative,Uppercut esports,bot,5,2,5,15756,310.0,5.0
Damage,Uppercut esports,sup,0,3,8,9572,79.0,2.67
Tay,INTZ,top,0,3,4,10933,218.0,1.33
Shini,INTZ,jng,2,5,1,13141,245.0,0.6
Envy,INTZ,mid,2,2,3,13479,301.0,2.5
micaO,INTZ,bot,4,1,3,15511,321.0,7.0
RedBert,INTZ,sup,0,1,6,8444,38.0,6.0
,Uppercut esports,team,12,8,26,68181,,4.75
,INTZ,team,8,12,17,61508,,2.08
Fitz,Uppercut esports,top,2,3,3,9901,230.0,1.67
Hyoga,Uppercut esports,jng,2,3,3,8736,131.0,1.67
Anyyy,Uppercut esports,mid,0,3,3,8322,216.0,1.0
Alternative,Uppercut esports,bot,2,6,3,9902,244.0,0.83
Damage,Uppercut esports,sup,0,6,3,5770,54.0,0.5
Robo,Flamengo Esports,top,3,1,10,10638,217.0,13.0
Shrimp,Flamengo Esports,jng,13,2,3,13333,166.0,8.0
Goku,Flamengo Esports,mid,2,1,6,9924,204.0,8.0
brTT,Flamengo Esports,bot,2,1,8,12279,284.0,10.0
Luci,Flamengo Esports,sup,1,1,15,8257,5.0,16.0
,Uppercut esports,team,6,21,15,42631,,1.0
,Flamengo Esports,team,21,6,42,54431,,10.5
Duclou,CNB e-Sports Club,top,0,2,7,12957,281.0,3.5
Mental,CNB e-Sports Club,jng,3,2,7,12889,184.0,5.0
Aslan,CNB e-Sports Club,mid,4,4,6,16402,379.0,2.5
pbO,CNB e-Sports Club,bot,5,2,3,16861,369.0,4.0
Hawk,CNB e-Sports Club,sup,0,7,4,9421,83.0,0.57
Glow,Redemption eSports Porto Alegre,top,5,1,6,15883,295.0,11.0
Zuao,Redemption eSports Porto Alegre,jng,4,2,10,13750,213.0,7.0
Krastyel,Redemption eSports Porto Alegre,mid,6,1,7,18361,398.0,13.0
WhiteLotus,Redemption eSports Porto Alegre,bot,1,2,12,15603,363.0,6.5
Jockster,Redemption eSports Porto Alegre,sup,1,6,9,10011,88.0,1.67
,CNB e-Sports Club,team,12,17,27,68530,,2.29
,Redemption eSports Porto Alegre,team,17,12,44,73608,,5.08
Aoshi,INTZ,top,2,1,11,14867,272.0,13.0
Shini,INTZ,jng,8,1,7,15218,215.0,15.0
Envy,INTZ,mid,2,0,11,13772,283.0,inf
micaO,INTZ,bot,2,2,4,14240,295.0,3.0
RedBert,INTZ,sup,2,1,10,10682,95.0,12.0
SkyBart,Team oNe eSports,top,2,3,1,14531,336.0,1.0
4LaN,Team oNe eSports,jng,0,5,4,10103,173.0,0.8
takeshi,Team oNe eSports,mid,2,2,1,13990,364.0,1.5
Luskka,Team oNe eSports,bot,1,2,3,16037,374.0,2.0
Jojo,Team oNe eSports,sup,0,4,3,7711,73.0,0.75
,INTZ,team,16,5,43,68779,,11.8
,Team oNe eSports,team,5,16,12,62372,,1.06
Yang,paiN Gaming,top,0,3,6,11358,248.0,2.0
Minerva,paiN Gaming,jng,7,3,5,13974,218.0,4.0
tinowns,paiN Gaming,mid,2,3,10,11578,229.0,4.0
Matsukaze,paiN Gaming,bot,5,2,2,13880,303.0,3.5
esA,paiN Gaming,sup,0,4,10,7711,24.0,2.5
Wizer,KaBuM! e-Sports,top,1,3,7,14606,307.0,2.67
Ranger,KaBuM! e-Sports,jng,1,2,8,12822,213.0,4.5
dyNquedo,KaBuM! e-Sports,mid,5,4,5,14665,268.0,2.5
DudsTheBoy,KaBuM! e-Sports,bot,5,1,7,17213,365.0,12.0
Ceos,KaBuM! e-Sports,sup,3,4,9,9768,61.0,3.0
,paiN Gaming,team,14,15,33,58501,,3.13
,KaBuM! e-Sports,team,15,14,36,69074,,3.64
Glow,Redemption eSports Porto Alegre,top,4,3,4,10590,207.0,2.67
Zuao,Redemption eSports Porto Alegre,jng,3,3,9,10695,151.0,4.0
Krastyel,Redemption eSports Porto Alegre,mid,5,1,1,11137,235.0,6.0
WhiteLotus,Redemption eSports Porto Alegre,bot,1,2,8,14542,344.0,4.5
Jockster,Redemption eSports Porto Alegre,sup,0,5,9,7428,56.0,1.8
Fitz,Uppercut esports,top,6,5,3,15479,307.0,1.8
LeChase,Uppercut esports,jng,3,2,5,11733,178.0,4.0
Anyyy,Uppercut esports,mid,0,1,6,11688,270.0,6.0
Alternative,Uppercut esports,bot,5,3,8,14748,248.0,4.33
Damage,Uppercut esports,sup,0,2,10,8862,65.0,5.0
,Redemption eSports Porto Alegre,team,13,14,31,54392,,3.14
,Uppercut esports,team,14,13,32,62510,,3.54
Wizer,KaBuM! e-Sports,top,5,0,3,12528,266.0,inf
Ranger,KaBuM! e-Sports,jng,4,0,11,10871,169.0,inf
dyNquedo,KaBuM! e-Sports,mid,5,0,5,11461,222.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,1,0,8,10944,233.0,inf
Ceos,KaBuM! e-Sports,sup,3,0,4,7929,59.0,inf
Duclou,CNB e-Sports Club,top,0,3,0,8528,192.0,0.0
Mental,CNB e-Sports Club,jng,0,4,0,6944,117.0,0.0
Aslan,CNB e-Sports Club,mid,0,3,0,7544,184.0,0.0
pbO,CNB e-Sports Club,bot,0,5,0,7670,192.0,0.0
Hawk,CNB e-Sports Club,sup,0,3,0,5418,57.0,0.0
,KaBuM! e-Sports,team,18,0,31,53733,,inf
,CNB e-Sports Club,team,0,18,0,36104,,0.0
Aoshi,INTZ,top,3,6,0,9563,174.0,0.5
Shini,INTZ,jng,0,4,8,9648,149.0,2.0
Envy,INTZ,mid,4,6,2,11954,246.0,1.0
micaO,INTZ,bot,0,2,6,11155,275.0,3.0
RedBert,INTZ,sup,5,4,4,8336,14.0,2.25
Yang,paiN Gaming,top,2,1,6,12967,265.0,8.0
Minerva,paiN Gaming,jng,8,2,7,12026,153.0,7.5
tinowns,paiN Gaming,mid,5,3,11,13856,245.0,5.33
Matsukaze,paiN Gaming,bot,5,2,13,13972,267.0,9.0
esA,paiN Gaming,sup,2,4,12,8440,68.0,3.5
,INTZ,team,12,22,20,50656,,1.45
,paiN Gaming,team,22,12,49,61261,,5.92
SkyBart,Team oNe eSports,top,2,2,0,10259,220.0,1.0
4LaN,Team oNe eSports,jng,0,5,3,6937,109.0,0.6
takeshi,Team oNe eSports,mid,1,1,0,7665,195.0,1.0
Luskka,Team oNe eSports,bot,1,1,0,10190,262.0,1.0
Jojo,Team oNe eSports,sup,0,2,1,5114,41.0,0.5
Robo,Flamengo Esports,top,3,3,3,9553,187.0,2.0
Shrimp,Flamengo Esports,jng,0,0,8,9484,156.0,inf
Goku,Flamengo Esports,mid,3,1,5,11754,246.0,8.0
brTT,Flamengo Esports,bot,5,0,5,12980,284.0,inf
Luci,Flamengo Esports,sup,0,0,5,7196,55.0,inf
,Team oNe eSports,team,4,11,4,40165,,0.73
,Flamengo Esports,team,11,4,26,50967,,9.25
Nyu,Redemption eSports Porto Alegre,top,1,2,5,11160,236.0,3.0
Zuao,Redemption eSports Porto Alegre,jng,3,1,7,10543,148.0,10.0
RIVA,Redemption eSports Porto Alegre,mid,2,1,6,13173,323.0,8.0
WhiteLotus,Redemption eSports Porto Alegre,bot,5,1,6,15418,313.0,11.0
Jockster,Redemption eSports Porto Alegre,sup,1,4,4,8150,60.0,1.25
Tay,INTZ,top,5,2,2,14847,284.0,3.5
Shini,INTZ,jng,0,4,6,9913,170.0,1.5
Envy,INTZ,mid,2,1,4,14949,347.0,6.0
Mills,INTZ,bot,2,3,2,12311,275.0,1.33
RedBert,INTZ,sup,0,2,9,8461,68.0,4.5
,Redemption eSports Porto Alegre,team,12,9,28,58444,,4.44
,INTZ,team,9,12,23,60481,,2.67
Fitz,Uppercut esports,top,1,2,0,13466,326.0,0.5
LeChase,Uppercut esports,jng,1,2,1,11686,215.0,1.0
Anyyy,Uppercut esports,mid,1,2,0,12113,305.0,0.5
Alternative,Uppercut esports,bot,1,4,1,13282,314.0,0.5
Damage,Uppercut esports,sup,0,4,1,7721,69.0,0.25
Duclou,CNB e-Sports Club,top,3,1,3,16235,321.0,6.0
Mental,CNB e-Sports Club,jng,7,1,1,13390,169.0,8.0
Aslan,CNB e-Sports Club,mid,1,1,5,14094,327.0,6.0
pbO,CNB e-Sports Club,bot,3,0,8,14574,288.0,inf
Vahvel,CNB e-Sports Club,sup,0,1,11,8734,17.0,11.0
,Uppercut esports,team,4,14,3,58268,,0.5
,CNB e-Sports Club,team,14,4,28,67027,,10.5
Wizer,KaBuM! e-Sports,top,3,1,6,16579,365.0,9.0
Ranger,KaBuM! e-Sports,jng,2,1,6,12593,210.0,8.0
dyNquedo,KaBuM! e-Sports,mid,4,1,3,16045,349.0,7.0
DudsTheBoy,KaBuM! e-Sports,bot,6,4,2,16478,343.0,2.0
Ceos,KaBuM! e-Sports,sup,0,4,12,9383,18.0,3.0
Klowny,Team oNe eSports,top,0,3,2,11189,261.0,0.67
Ryuzaki,Team oNe eSports,jng,2,2,1,9166,135.0,1.5
takeshi,Team oNe eSports,mid,2,2,2,14740,336.0,2.0
Luskka,Team oNe eSports,bot,5,3,5,15529,320.0,3.33
Jojo,Team oNe eSports,sup,2,5,5,7743,48.0,1.4
,KaBuM! e-Sports,team,15,11,29,71078,,4.0
,Team oNe eSports,team,11,15,15,58367,,1.73
Robo,Flamengo Esports,top,2,2,4,13809,253.0,3.0
Shrimp,Flamengo Esports,jng,4,5,6,14044,215.0,2.0
Goku,Flamengo Esports,mid,2,7,3,13593,287.0,0.71
brTT,Flamengo Esports,bot,4,3,4,17298,377.0,2.67
Luci,Flamengo Esports,sup,1,6,7,9358,67.0,1.33
Yang,paiN Gaming,top,5,2,8,15369,300.0,6.5
Minerva,paiN Gaming,jng,3,4,12,14213,240.0,3.75
tinowns,paiN Gaming,mid,9,3,6,16321,295.0,5.0
Matsukaze,paiN Gaming,bot,5,2,13,17330,341.0,9.0
esA,paiN Gaming,sup,1,2,13,10818,27.0,7.0
,Flamengo Esports,team,13,23,24,68102,,1.61
,paiN Gaming,team,23,13,52,74051,,5.77
Fitz,Uppercut esports,top,1,3,4,12462,286.0,1.67
LeChase,Uppercut esports,jng,4,0,3,12339,190.0,inf
Anyyy,Uppercut esports,mid,5,1,4,15400,310.0,9.0
Alternative,Uppercut esports,bot,0,2,2,11541,274.0,1.0
Damage,Uppercut esports,sup,1,4,3,8047,65.0,1.0
Klowny,Team oNe eSports,top,2,2,3,11157,280.0,2.5
Ryuzaki,Team oNe eSports,jng,4,0,5,10367,151.0,inf
takeshi,Team oNe eSports,mid,1,3,6,11201,242.0,2.33
Luskka,Team oNe eSports,bot,2,3,2,12509,271.0,1.33
Jojo,Team oNe eSports,sup,1,3,5,6730,22.0,2.0
,Uppercut esports,team,11,10,16,59789,,2.7
,Team oNe eSports,team,10,11,21,51964,,2.82
Robo,Flamengo Esports,top,9,3,6,16396,299.0,5.0
Shrimp,Flamengo Esports,jng,1,3,12,11720,206.0,4.33
Goku,Flamengo Esports,mid,6,3,8,15708,330.0,4.67
brTT,Flamengo Esports,bot,4,2,7,15821,367.0,5.5
Luci,Flamengo Esports,sup,0,2,9,8929,101.0,4.5
Tay,INTZ,top,6,4,1,14234,276.0,1.75
Shini,INTZ,jng,1,6,7,10403,158.0,1.33
Envy,INTZ,mid,4,3,4,14782,310.0,2.67
Mills,INTZ,bot,2,4,3,13801,324.0,1.25
RedBert,INTZ,sup,0,3,7,7697,32.0,2.33
,Flamengo Esports,team,20,13,42,68574,,4.77
,INTZ,team,13,20,22,60917,,1.75
Wizer,KaBuM! e-Sports,top,6,3,5,11250,213.0,3.67
Ranger,KaBuM! e-Sports,jng,7,2,9,11014,136.0,8.0
dyNquedo,KaBuM! e-Sports,mid,3,2,7,11643,232.0,5.0
DudsTheBoy,KaBuM! e-Sports,bot,5,2,7,12342,219.0,6.0
Ceos,KaBuM! e-Sports,sup,0,1,15,7169,18.0,15.0
Nyu,Redemption eSports Porto Alegre,top,0,4,4,6989,149.0,1.0
Zuao,Redemption eSports Porto Alegre,jng,4,5,3,8752,123.0,1.4
RIVA,Redemption eSports Porto Alegre,mid,3,3,3,9002,191.0,2.0
WhiteLotus,Redemption eSports Porto Alegre,bot,2,4,4,6817,94.0,1.5
Jockster,Redemption eSports Porto Alegre,sup,1,5,5,6731,79.0,1.2
,KaBuM! e-Sports,team,21,10,43,53418,,6.4
,Redemption eSports Porto Alegre,team,10,21,19,38291,,1.38
Duclou,CNB e-Sports Club,top,0,3,2,10742,277.0,0.67
Mental,CNB e-Sports Club,jng,0,2,5,8550,144.0,2.5
Aslan,CNB e-Sports Club,mid,4,1,0,12687,292.0,4.0
pbO,CNB e-Sports Club,bot,2,1,1,12376,311.0,3.0
Vahvel,CNB e-Sports Club,sup,0,2,5,6308,18.0,2.5
Yang,paiN Gaming,top,1,0,1,14097,313.0,inf
Minerva,paiN Gaming,jng,2,2,4,12356,219.0,3.0
tinowns,paiN Gaming,mid,3,1,2,12733,254.0,5.0
Matsukaze,paiN Gaming,bot,3,2,1,13253,299.0,2.0
esA,paiN Gaming,sup,0,1,5,8821,86.0,5.0
,CNB e-Sports Club,team,6,9,13,50663,,2.11
,paiN Gaming,team,9,6,13,61260,,3.67
Duclou,CNB e-Sports Club,top,1,4,1,11757,297.0,0.5
Mental,CNB e-Sports Club,jng,2,4,5,10505,180.0,1.75
Aslan,CNB e-Sports Club,mid,3,4,3,11495,265.0,1.5
pbO,CNB e-Sports Club,bot,3,4,5,12859,255.0,2.0
Vahvel,CNB e-Sports Club,sup,0,4,8,6979,13.0,2.0
Robo,Flamengo Esports,top,2,2,5,13091,273.0,3.5
Shrimp,Flamengo Esports,jng,5,2,9,13278,208.0,7.0
Goku,Flamengo Esports,mid,2,3,3,12392,283.0,1.67
brTT,Flamengo Esports,bot,9,0,7,18691,365.0,inf
Luci,Flamengo Esports,sup,2,2,12,9700,71.0,7.0
,CNB e-Sports Club,team,9,20,22,53595,,1.55
,Flamengo Esports,team,20,9,36,67152,,6.22
Wizer,KaBuM! e-Sports,top,5,1,5,12254,241.0,10.0
Ranger,KaBuM! e-Sports,jng,4,0,8,12128,205.0,inf
dyNquedo,KaBuM! e-Sports,mid,3,1,6,11959,234.0,9.0
DudsTheBoy,KaBuM! e-Sports,bot,4,1,5,14611,301.0,9.0
Ceos,KaBuM! e-Sports,sup,1,2,11,8102,23.0,6.0
Tay,INTZ,top,0,2,2,10499,260.0,1.0
Shini,INTZ,jng,2,6,0,8894,146.0,0.33
Envy,INTZ,mid,1,3,2,9196,214.0,1.0
Mills,INTZ,bot,2,3,1,9752,153.0,1.0
RedBert,INTZ,sup,0,3,2,7534,121.0,0.67
,KaBuM! e-Sports,team,17,5,35,59054,,10.4
,INTZ,team,5,17,7,45875,,0.71
Yang,paiN Gaming,top,3,2,8,15771,315.0,5.5
Minerva,paiN Gaming,jng,5,4,8,15065,222.0,3.25
tinowns,paiN Gaming,mid,4,3,10,17462,317.0,4.67
Matsukaze,paiN Gaming,bot,3,3,5,16577,344.0,2.67
esA,paiN Gaming,sup,0,5,10,9597,87.0,2.0
Fitz,Uppercut esports,top,1,7,5,13290,252.0,0.86
LeChase,Uppercut esports,jng,5,1,7,14457,203.0,12.0
Anyyy,Uppercut esports,mid,4,4,10,17056,356.0,3.5
Alternative,Uppercut esports,bot,7,2,4,22548,495.0,5.5
Damage,Uppercut esports,sup,0,1,9,10239,33.0,9.0
,paiN Gaming,team,15,17,41,74472,,3.29
,Uppercut esports,team,17,15,35,77590,,3.47
Klowny,Team oNe eSports,top,1,0,5,13896,312.0,inf
Ryuzaki,Team oNe eSports,jng,1,1,10,10238,141.0,11.0
takeshi,Team oNe eSports,mid,4,0,7,14961,335.0,inf
Luskka,Team oNe eSports,bot,8,0,3,15044,274.0,inf
Jojo,Team oNe eSports,sup,0,2,8,7810,49.0,4.0
Glow,Redemption eSports Porto Alegre,top,1,1,0,12538,303.0,1.0
Zuao,Redemption eSports Porto Alegre,jng,0,4,3,8508,136.0,0.75
Krastyel,Redemption eSports Porto Alegre,mid,1,2,1,11488,295.0,1.0
WhiteLotus,Redemption eSports Porto Alegre,bot,1,3,1,12731,314.0,0.67
Jockster,Redemption eSports Porto Alegre,sup,0,4,2,7339,62.0,0.5
,Team oNe eSports,team,14,3,33,61949,,15.67
,Redemption eSports Porto Alegre,team,3,14,7,52604,,0.71
Wizer,KaBuM! e-Sports,top,0,4,1,12531,291.0,0.25
Ranger,KaBuM! e-Sports,jng,0,3,1,9786,183.0,0.33
dyNquedo,KaBuM! e-Sports,mid,2,3,0,12009,284.0,0.67
DudsTheBoy,KaBuM! e-Sports,bot,0,3,0,11918,304.0,0.0
Ceos,KaBuM! e-Sports,sup,0,6,0,7112,76.0,0.0
Fitz,Uppercut esports,top,0,2,10,10987,204.0,5.0
LeChase,Uppercut esports,jng,1,0,16,11837,170.0,inf
Anyyy,Uppercut esports,mid,5,0,9,14864,295.0,inf
Alternative,Uppercut esports,bot,9,0,7,17857,366.0,inf
Damage,Uppercut esports,sup,4,0,14,9829,20.0,inf
,KaBuM! e-Sports,team,2,19,2,53356,,0.21
,Uppercut esports,team,19,2,56,65374,,37.5
Yang,paiN Gaming,top,1,5,3,12174,257.0,0.8
Minerva,paiN Gaming,jng,5,4,6,13297,244.0,2.75
tinowns,paiN Gaming,mid,1,0,10,13020,302.0,inf
Matsukaze,paiN Gaming,bot,2,3,8,14588,332.0,3.33
esA,paiN Gaming,sup,3,1,8,10426,93.0,11.0
Klowny,Team oNe eSports,top,5,3,4,15797,318.0,3.0
Ryuzaki,Team oNe eSports,jng,3,2,6,10377,157.0,4.5
takeshi,Team oNe eSports,mid,2,4,7,10907,250.0,2.25
Luskka,Team oNe eSports,bot,3,1,7,14003,309.0,10.0
Jojo,Team oNe eSports,sup,0,2,11,7886,15.0,5.5
,paiN Gaming,team,12,13,35,63505,,3.62
,Team oNe eSports,team,13,12,35,58970,,4.0
Duclou,CNB e-Sports Club,top,1,3,3,9293,215.0,1.33
Mental,CNB e-Sports Club,jng,3,6,5,10617,159.0,1.33
Aslan,CNB e-Sports Club,mid,1,3,4,10545,232.0,1.67
pbO,CNB e-Sports Club,bot,2,1,2,13499,315.0,4.0
Vahvel,CNB e-Sports Club,sup,1,1,3,7301,19.0,4.0
Tay,INTZ,top,3,1,6,11802,240.0,9.0
Shini,INTZ,jng,5,3,6,11069,163.0,3.67
Envy,INTZ,mid,2,1,6,12992,284.0,8.0
Mills,INTZ,bot,4,2,9,12310,150.0,6.5
RedBert,INTZ,sup,0,1,11,9200,140.0,11.0
,CNB e-Sports Club,team,8,14,17,51255,,1.79
,INTZ,team,14,8,38,57373,,6.5
Glow,Redemption eSports Porto Alegre,top,1,2,3,10126,227.0,2.0
Zuao,Redemption eSports Porto Alegre,jng,0,2,2,7199,117.0,1.0
Krastyel,Redemption eSports Porto Alegre,mid,1,2,2,9558,237.0,1.5
WhiteLotus,Redemption eSports Porto Alegre,bot,2,5,2,9848,223.0,0.8
Jockster,Redemption eSports Porto Alegre,sup,2,4,2,6354,7.0,1.0
Robo,Flamengo Esports,top,1,1,6,9112,197.0,7.0
Shrimp,Flamengo Esports,jng,4,1,10,11253,162.0,14.0
Goku,Flamengo Esports,mid,5,1,6,11621,244.0,11.0
brTT,Flamengo Esports,bot,5,0,5,12817,262.0,inf
Luci,Flamengo Esports,sup,0,3,11,7860,20.0,3.67
,Redemption eSports Porto Alegre,team,6,15,11,43085,,1.13
,Flamengo Esports,team,15,6,38,52663,,8.83
Duclou,CNB e-Sports Club,top,0,3,0,8749,222.0,0.0
Mental,CNB e-Sports Club,jng,0,4,0,7975,150.0,0.0
Aslan,CNB e-Sports Club,mid,1,0,0,10928,295.0,inf
pbO,CNB e-Sports Club,bot,0,0,1,9425,241.0,inf
Vahvel,CNB e-Sports Club,sup,0,4,1,5571,15.0,0.25
Klowny,Team oNe eSports,top,1,1,3,9584,197.0,4.0
Ryuzaki,Team oNe eSports,jng,1,0,9,10957,168.0,inf
takeshi,Team oNe eSports,mid,5,0,1,13988,303.0,inf
Luskka,Team oNe eSports,bot,4,0,5,13352,284.0,inf
Jojo,Team oNe eSports,sup,0,0,10,7340,33.0,inf
,CNB e-Sports Club,team,1,11,2,42648,,0.27
,Team oNe eSports,team,11,1,28,55221,,39.0
Robo,Flamengo Esports,top,0,2,5,8639,163.0,2.5
Shrimp,Flamengo Esports,jng,2,2,9,9830,156.0,5.5
Goku,Flamengo Esports,mid,5,2,6,12396,240.0,5.5
brTT,Flamengo Esports,bot,4,1,3,11872,238.0,7.0
Luci,Flamengo Esports,sup,1,1,4,6600,61.0,5.0
Wizer,KaBuM! e-Sports,top,1,2,3,9670,207.0,2.0
Ranger,KaBuM! e-Sports,jng,1,3,6,7628,115.0,2.33
dyNquedo,KaBuM! e-Sports,mid,4,4,1,10049,211.0,1.25
Disave,KaBuM! e-Sports,bot,1,2,1,8425,208.0,1.0
Ceos,KaBuM! e-Sports,sup,1,1,3,5202,5.0,4.0
,Flamengo Esports,team,12,8,27,49337,,4.88
,KaBuM! e-Sports,team,8,12,14,40974,,1.83
Nyu,Redemption eSports Porto Alegre,top,2,4,1,10027,231.0,0.75
Days4fun,Redemption eSports Porto Alegre,jng,1,3,4,7948,118.0,1.67
Krastyel,Redemption eSports Porto Alegre,mid,5,5,1,12470,262.0,1.2
WhiteLotus,Redemption eSports Porto Alegre,bot,1,4,3,11283,290.0,1.0
Jockster,Redemption eSports Porto Alegre,sup,0,4,3,6126,19.0,0.75
Ayel,paiN Gaming,top,8,2,4,15299,286.0,6.0
Minerva,paiN Gaming,jng,2,2,6,10852,169.0,4.0
tinowns,paiN Gaming,mid,5,3,8,13689,268.0,4.33
Matsukaze,paiN Gaming,bot,4,1,2,12798,256.0,6.0
esA,paiN Gaming,sup,1,1,12,8920,23.0,13.0
,Redemption eSports Porto Alegre,team,9,20,12,47854,,1.05
,paiN Gaming,team,20,9,32,61558,,5.78
Tay,INTZ,top,4,1,5,11556,217.0,9.0
Shini,INTZ,jng,6,0,11,12754,182.0,inf
